m/z	RT
704.5976	17.409
891.5974	6.41
941.6479	6.41
859.5889	4.369
1008.8804	18.338
722.6443	15.369
357.1471	23.105
962.8293	15.874
1354.3511	16.01
875.5834	3.624
1059.8481	16.697
1397.4081	19.273
697.6174	9.969
996.3271	17.164
872.7187	18.147
977.8584	18.174
989.679	3.321
766.531	1.81
372.361	15.406
662.532	5.003
368.3396	18.502
426.2871	9.136
1067.3546	6.876
837.5445	4.231
847.293	17.327
565.4886	15.214
753.68	17.463
586.5319	9.64
725.5485	10.106
1075.8063	14.472
821.5501	3.625
488.311	2.989
692.5779	6.684
950.8754	18.557
369.3593	23.121
824.734	17.163
745.5658	10.328
231.2107	18.037
851.7171	12.701
577.5748	16.669
722.5052	8.462
842.5807	3.043
842.719	12.783
1301.1935	18.502
796.6109	9.736
910.6258	2.772
975.842	15.488
895.8158	17.6
786.5922	5.141
176.1544	18.421
754.5387	5.473
930.6904	6.657
1173.3519	18.859
886.7493	17.109
532.4394	18.256
621.61	10.961
636.4962	6.684
730.5656	9.778
819.069	7.696
712.572	15.078
1041.8293	16.669
948.7861	16.94
578.5872	23.726
836.5421	2.635
503.2962	1.729
720.6291	15.077
176.1447	6.876
848.7343	16.449
692.6254	23.133
987.8777	18.174
915.8113	23.133
710.6449	23.121
869.6105	5.39
837.7392	17.737
669.5606	14.803
820.7718	17.352
868.6073	5.584
890.8545	18.944
724.032	7.095
810.0312	7.122
318.3049	6.602
924.7718	16.505
579.3958	1.757
384.3338	23.38
766.6556	23.105
619.5296	7.122
510.3672	2.852
583.2986	1.7
762.504	7.477
686.4388	8.73
694.6334	23.38
1412.1918	15.296
687.5714	9.97
949.809	15.79
835.7589	20.406
907.7007	13.446
750.5425	15.406
1131.3145	16.89
1280.2074	18.229
241.1948	18.035
783.6694	14.362
1021.8841	16.366
939.8021	17.164
550.3772	2.218
876.7289	14.721
533.5293	23.038
893.8021	22.964
741.6142	23.121
699.5324	5.583
607.4701	10.906
874.5804	2.799
548.54	15.955
1426.3917	22.733
824.6981	23.038
670.5642	14.279
883.7662	16.009
836.5424	3.431
993.9359	18.393
954.9038	19.493
782.7243	19.025
994.7173	10.824
1293.2117	23.121
885.6404	6.629
1367.1132	11.125
768.6678	16.202
699.255	23.285
837.7381	17.489
963.8407	17.409
784.5936	6.629
371.1627	23.105
633.5827	7.832
1100.8322	18.694
752.5592	6.902
496.4994	6.794
644.5832	10.961
936.7344	15.106
810.5596	16.725
843.5902	9.668
807.5897	9.777
803.0478	7.149
980.8273	17.573
1006.8111	15.131
604.6032	18.037
767.6954	23.38
758.5606	3.872
749.6187	14.72
717.5703	6.739
343.2956	23.038
818.7237	20.744
670.5646	10.547
767.0664	6.876
714.7028	18.447
561.4664	15.214
848.6983	11.481
684.6297	11.152
1427.3912	22.733
849.2902	16.477
851.7165	12.92
618.5149	11.043
907.8156	18.338
826.628	11.235
903.7852	15.79
802.5856	7.586
923.7591	16.03
815.5623	2.139
850.8228	18.777
720.5926	10.988
952.9177	19.345
940.8325	17.846
740.6056	2.824
720.5329	5.777
1144.367	23.105
1250.2882	2.249
928.7599	11.18
774.2708	17.464
862.7502	16.092
909.7159	15.736
533.529	17.573
795.6005	7.888
1346.1818	23.121
613.1807	8.188
650.4762	9.145
840.6395	9.914
1071.3472	22.733
1067.7004	14.775
824.735	16.366
690.5304	11.016
855.5731	5.777
275.2578	2.25
696.5927	23.684
794.5977	7.066
875.5838	3.705
610.6408	18.137
961.8526	17.491
648.4782	12.866
930.7767	10.134
781.557	4.505
887.6743	6.63
846.5487	2.273
920.7397	15.397
203.1794	15.242
850.5965	4.7
578.5872	23.258
792.5189	7.148
706.6501	18.256
630.619	13.168
920.6558	6.41
686.1379	2.689
929.6484	6.383
770.569	7.751
625.2362	9.558
597.4126	4.589
273.2577	15.397
897.8279	16.834
640.6241	16.752
1447.0789	7.175
771.5745	9.42
835.175	12.922
625.627	10.354
797.5531	4.78
808.6668	10.189
720.6655	18.092
1014.8013	16.174
899.5833	2.797
603.4137	2.191
721.5965	9.942
852.602	5.804
853.5405	3.099
759.533	10.879
977.8947	18.257
855.6842	17.6
807.5584	3.236
1187.3652	7.75
947.8124	15.982
1368.2194	17.819
876.5963	3.598
880.7969	22.733
654.5861	11.098
1306.3751	7.723
775.2705	12.728
726.6604	17.027
957.822	16.092
934.8062	17.819
664.625	9.448
1188.3684	7.723
995.3313	23.175
825.648	8.844
406.759	4.149
669.561	13.779
998.8211	17.163
1205.3344	23.038
1042.9746	19.687
150.2392	15.433
914.6966	6.656
994.3303	23.698
936.7515	9.282
780.6498	15.323
1253.0259	11.043
1414.1986	15.104
799.5691	7.805
978.7755	15.397
1306.2234	18.229
762.5929	11.016
756.6054	10.079
563.576	17.901
748.6246	15.296
843.7417	18.229
719.5611	8.188
757.5744	4.229
850.6694	10.244
236.0716	16.367
966.6298	2.906
758.56	4.147
766.5539	13.031
860.5413	4.175
285.2984	3.322
1317.8624	19.135
809.1169	9.86
419.371	7.067
870.6586	6.629
632.5698	6.738
825.5837	7.696
778.5671	9.146
936.7862	14.968
576.5067	17.381
900.7299	12.534
733.671	11.207
1132.1343	10.355
743.5273	6.903
691.6219	15.077
975.8415	15.872
546.3995	1.89
953.8011	17.163
923.3095	23.038
193.1952	18.037
1455.1067	7.368
703.6432	23.601
955.5476	6.302
936.7653	14.802
984.8238	16.202
769.5658	4.396
550.4906	17.354
1063.323	18.612
710.6295	11.316
744.5418	10.713
847.7227	17.381
798.719	16.229
1459.1387	6.684
390.3999	7.067
1187.8664	7.75
667.6436	10.686
760.5844	6.41
861.739	17.027
811.7596	22.964
233.2262	15.187
932.7605	17.599
881.6741	6.602
565.4785	7.559
809.6418	9.696
945.7869	17.026
786.6881	14.858
816.7769	19.052
889.7692	23.38
647.4861	5.722
226.6861	12.975
599.5921	9.028
956.6664	8.489
992.8329	15.982
383.3308	7.095
408.3466	3.596
1216.7726	6.137
559.4917	23.039
1079.7022	7.86
809.6181	9.833
1003.8738	16.092
836.521	4.23
872.654	9.255
778.7288	17.627
981.2794	15.9
812.5808	4.753
942.8142	15.707
869.5417	7.75
837.5453	4.727
867.7274	16.367
808.7023	17.325
746.5335	3.349
1209.8021	6.137
753.5633	7.122
906.7766	22.964
866.7718	15.927
693.5866	8.947
743.539	6.876
1470.9271	19.267
618.5153	11.262
712.6242	23.039
889.6451	7.586
689.5811	16.092
853.7696	16.889
1499.1139	6.684
875.6282	6.438
666.5673	10.079
1117.0658	20.921
398.3864	5.391
285.2211	2.58
1331.1997	23.121
875.6725	10.437
778.635	13.724
791.6962	23.105
869.5413	7.559
331.3191	18.393
778.6601	16.725
411.3986	18.694
711.6726	12.035
830.6293	7.75
617.6438	11.098
794.6656	14.831
819.7284	22.964
754.598	8.489
981.795	15.872
739.6642	17.163
807.7276	19.798
698.6815	19.273
1495.3416	17.71
1331.226	18.163
1265.0696	11.344
842.663	11.289
940.796	17.737
550.5559	20.378
969.8167	16.471
1099.3333	18.667
393.7574	7.093
983.8029	17.163
766.6545	15.652
628.6068	8.216
793.1012	9.751
796.645	15.023
799.5682	5.749
864.6404	7.122
317.3241	2.141
948.8602	22.733
752.5673	14.666
717.6401	11.125
817.7162	13.779
810.6259	8.161
882.7761	17.709
350.3261	2.168
150.1532	17.163
737.6279	15.132
797.0798	7.723
869.6053	9.914
725.6848	11.207
766.5752	6.492
154.1139	8.735
626.4233	5.721
853.6152	5.804
808.4834	6.684
1367.2008	15.323
693.5459	23.038
689.606	14.858
784.5864	9.365
1080.7991	3.897
824.5686	6.383
827.5992	6.985
388.3654	7.915
973.9012	18.944
1369.2282	23.038
624.4558	3.016
710.575	16.725
718.5256	14.416
973.8275	15.543
756.576	6.301
392.3133	1.621
839.753	16.835
837.6832	11.759
420.3552	7.805
849.5837	4.864
957.7952	14.611
709.8233	3.262
797.7426	18.861
634.6139	12.451
605.5505	18.146
750.64	14.637
1348.1977	23.038
744.5634	5.419
922.8344	17.737
755.6382	14.471
920.7404	15.708
1012.8542	17.163
1171.3414	16.394
806.5693	4.837
579.5906	23.038
885.6375	12.008
662.6813	18.529
1181.33	7.341
768.7597	20.074
1016.8497	15.982
439.3816	2.114
341.3048	15.023
555.481	7.067
680.602	11.316
765.5338	15.187
848.29	16.917
650.4396	7.805
733.6328	15.406
295.2632	4.589
617.5028	9.915
613.4825	2.906
968.6688	3.347
869.7227	15.269
489.4417	19.438
836.6167	5.749
515.1134	3.321
481.3118	2.191
820.5472	5.142
851.7549	18.147
1305.3722	7.723
880.5848	8.926
941.7853	15.782
804.5662	8.487
895.7382	15.214
550.4193	3.874
851.6324	9.915
694.6494	23.352
895.5765	9.763
878.7009	11.73
754.5938	6.438
617.5882	9.558
703.5661	10.934
965.6432	2.193
698.5994	14.391
801.6606	12.007
760.6223	9.969
937.2876	17.301
909.7159	9.996
592.4051	2.163
710.5572	5.804
570.3526	2.249
869.764	16.476
976.8547	16.504
940.7959	17.354
793.5434	6.902
864.6478	6.931
814.572	7.641
712.4546	2.77
639.6597	12.035
835.759	19.358
807.7278	19.052
858.5854	5.859
672.5796	17.409
918.776	17.026
591.4579	4.065
1480.1209	6.848
718.6247	23.105
652.5708	9.969
739.6434	14.693
744.5408	14.775
624.5568	10.658
807.7274	20.517
1088.586	7.86
813.6654	11.427
936.8229	17.764
1146.3644	17.163
226.6861	5.804
441.1883	1.674
724.6973	19.245
606.458	9.613
811.7396	17.109
745.5658	10.575
956.7919	14.058
220.1908	22.733
344.3204	6.602
530.4779	7.997
543.224	3.596
624.5565	9.942
713.0876	11.179
770.5982	9.421
837.7378	16.944
919.7796	15.132
922.7875	22.733
229.195	15.187
775.6324	9.668
848.2898	18.112
934.7192	13.807
791.6655	15.323
778.6921	23.754
917.8	15.479
403.2883	2.824
961.8276	16.312
813.5472	3.844
1345.179	23.121
1161.3212	7.422
743.5589	11.344
766.5526	9.832
955.8071	15.488
997.3298	22.733
1087.8793	16.669
971.7232	9.668
854.6386	7.832
1151.8209	6.629
1205.3358	22.733
798.7356	17.3
826.75	16.78
504.3423	2.139
828.6111	6.931
597.5951	8.844
907.7805	14.912
319.1944	2.548
1218.387	22.733
847.2922	17.546
1338.4111	15.899
810.5411	8.079
843.6111	6.656
748.529	7.286
818.5818	3.07
724.6321	15.214
724.0429	5.777
732.6294	14.169
882.3976	8.816
934.7921	18.229
845.6041	7.832
387.323	2.824
810.5838	6.328
807.7275	20.378
826.669	11.508
1370.2295	20.544
846.2932	20.461
718.53	7.669
1051.7275	13.946
805.5343	7.778
886.5434	2.114
231.116	23.105
986.7872	16.168
748.4764	7.778
662.5726	11.207
760.5494	3.733
988.8905	18.444
236.0716	22.761
701.6632	18.42
1222.3821	17.109
361.3189	2.358
773.7947	19.576
844.6214	7.942
226.6862	15.68
993.9622	19.88
797.6499	10.217
1358.3995	19.19
984.8228	15.872
759.4964	5.583
1403.1231	15.269
872.6163	8.898
603.4964	10.382
805.5572	4.038
690.6186	15.488
698.636	15.46
744.6776	16.477
1038.9278	18.887
882.5317	6.328
846.5485	2.168
833.6208	4.147
846.293	22.262
1469.1417	9.778
743.7104	18.502
753.68	23.038
279.2319	2.553
751.547	7.97
880.7162	13.279
837.5451	4.478
1332.2046	23.121
895.6729	8.625
815.6083	6.356
830.6259	6.328
660.6073	11.098
783.5739	11.426
947.5917	9.805
899.6736	14.913
591.3248	1.647
989.688	6.711
798.6276	9.751
852.5802	9.118
741.68	17.573
691.6217	15.397
725.6485	11.316
774.6396	14.721
1169.3234	18.806
236.0716	16.526
979.8558	18.087
514.8626	3.322
891.6224	6.384
550.5106	10.662
1246.3627	16.725
176.1644	23.133
900.2789	17.163
774.2705	15.709
716.6168	17.407
218.1982	7.095
726.6236	23.133
1290.923	2.607
794.6492	15.652
646.4085	4.755
592.5019	5.859
501.3702	2.004
550.5562	19.525
859.1042	3.483
726.5971	11.18
638.5553	9.942
810.5758	8.134
748.6243	13.752
862.5444	2.358
981.2791	22.733
907.7006	13.503
876.7661	16.476
675.6077	18.092
259.2056	15.214
939.5324	6.656
358.2741	2.41
756.6342	23.038
1216.3871	22.733
964.8192	15.598
609.6376	18.502
662.4758	11.098
726.4704	2.854
938.8174	17.491
1353.2322	23.121
899.6736	14.803
558.5701	8.947
728.5594	7.121
786.5924	4.809
736.624	14.802
943.5599	7.723
215.0895	21.514
948.7875	23.038
591.5874	10.988
749.6277	15.077
824.6771	10.216
1461.3163	16.862
849.2907	22.733
696.5932	18.188
830.7326	17.381
846.5926	6.383
1068.7044	14.499
579.5344	18.146
411.3985	18.503
980.7923	15.434
161.6681	2.193
608.625	17.655
852.6445	11.454
791.578	6.985
304.2351	15.215
536.3894	1.918
747.4821	2.193
154.3555	15.269
748.6595	15.378
842.6636	6.656
197.1283	0.702
823.568	3.043
386.3498	23.23
730.575	8.432
786.6668	17.05
613.6073	8.871
961.657	6.411
226.6864	3.043
884.6155	6.356
856.5961	8.898
1379.128	15.215
659.6172	18.502
1402.1494	9.888
246.2428	1.121
509.8486	16.753
835.7588	20.627
858.5956	5.611
849.2902	16.559
846.5629	4.975
384.3343	22.964
529.529	7.503
841.652	7.832
849.2902	23.105
422.8326	2.961
638.6197	8.871
956.8132	17.214
707.6088	14.747
817.5786	3.569
801.7097	11.98
992.833	15.79
868.6876	17.544
802.6977	17.655
385.3466	18.447
1349.2831	18.859
931.6459	6.657
680.5983	16.753
1428.8909	19.328
550.556	20.662
1034.8425	15.927
926.7142	9.778
968.8286	17.491
436.3505	7.094
907.5998	6.52
907.7003	14.527
934.8801	17.164
854.7314	17.135
887.7538	13.918
972.8436	19.466
762.5642	6.301
817.5905	9.172
650.5353	6.41
659.5984	11.179
867.7854	18.188
828.602	4.753
862.7515	16.753
575.5757	17.407
892.7968	23.684
783.7267	18.366
789.6647	9.914
853.5639	5.473
1406.1935	14.886
778.6343	15.05
889.6685	16.724
920.7402	16.229
1017.8073	15.186
731.5288	17.655
647.5677	14.748
1325.6505	11.098
786.5673	7.532
879.7854	18.338
707.5705	16.834
834.6012	4.809
393.2401	2.358
962.913	23.037
902.745	23.203
783.6697	15.626
698.5807	23.105
859.6642	6.384
374.3861	18.612
584.3111	1.922
877.7693	15.598
720.641	23.038
529.4619	11.508
163.145	7.067
551.5514	9.586
830.6278	5.914
513.3708	2.799
536.5036	7.067
160.1332	15.451
868.7968	17.655
683.6182	16.091
1074.8029	14.819
1240.7987	2.191
750.6398	10.437
844.7346	15.05
851.6	8.216
581.4725	3.071
215.0883	21.264
233.2262	17.819
881.6851	13.168
910.5495	6.52
856.7156	14.529
872.6852	9.97
784.6511	16.725
607.3912	6.985
909.8687	23.037
992.9233	18.722
916.6874	16.779
1002.8329	15.215
877.7317	15.023
808.6209	8.816
934.7191	14.637
698.5994	14.472
665.578	23.039
842.5588	6.41
959.8109	15.818
867.5715	6.301
1280.8526	19.055
891.8234	23.121
851.7531	16.394
920.6661	7.095
934.735	8.953
951.7274	10.052
896.8431	23.133
941.7694	16.367
510.488	6.848
1143.3684	23.105
547.5448	16.775
844.5869	4.533
839.6358	6.383
263.2373	3.21
631.5664	6.548
626.5875	17.709
784.6294	7.477
799.5407	6.93
812.6166	11.043
908.2578	14.196
809.7794	18.338
888.8388	18.639
1044.8294	16.168
630.6184	17.3
748.5861	7.421
839.6349	6.711
251.0466	17.983
864.714	17.272
798.5663	10.024
807.7275	20.185
668.5356	11.043
1204.895	2.607
817.7162	13.89
844.7128	17.027
597.5196	2.221
721.0345	5.804
856.5704	4.037
150.3506	15.405
668.6162	17.655
640.594	17.546
619.5869	10.933
848.5669	7.094
706.6606	18.502
900.7133	17.054
679.5106	5.638
579.4391	9.447
401.2787	2.852
677.6087	11.071
1051.9136	17.327
676.6029	15.433
1366.1278	15.204
811.7581	23.712
1281.3495	17.109
628.2923	1.7
902.5756	5.556
340.2596	23.038
799.5678	2.988
431.2468	3.623
563.5761	18.174
901.7694	16.642
829.5549	6.275
997.3281	23.038
781.5804	6.356
804.6674	8.926
685.5895	18.229
359.3714	3.184
1366.208	23.121
1161.8086	6.657
1262.0421	10.106
671.1281	2.717
795.7757	7.04
940.7969	16.725
945.8689	18.749
368.3462	15.406
989.8226	15.543
975.8059	15.204
827.7128	17.027
710.6286	23.38
935.7319	15.873
766.6345	15.16
1000.8548	15.708
686.6726	18.546
719.6387	11.234
671.4864	5.059
824.7351	17.737
648.4798	12.763
492.8494	3.373
1173.0761	10.934
859.5897	3.07
719.5417	6.438
532.4389	17.381
551.5035	23.105
978.7758	15.05
739.7373	18.256
886.7926	18.722
823.5684	3.209
1353.3528	15.982
820.6544	9.695
849.5679	3.013
756.5311	6.301
1057.2968	16.753
461.2855	1.674
712.5878	9.75
653.6142	16.834
822.5799	2.633
982.8265	17.516
628.5516	11.344
830.6828	8.871
992.9497	19.659
840.5647	6.383
764.6764	23.285
781.5932	7.477
738.6036	11.98
1317.0974	10.934
542.259	2.136
778.5758	9.365
1326.1514	11.125
782.7242	19.881
853.5412	2.796
772.6452	15.708
798.6974	15.406
499.318	2.245
776.5316	10.107
740.6554	23.203
606.5096	7.668
1088.5854	7.696
552.5716	22.836
881.1173	3.43
1237.1189	11.261
915.7842	17.655
1167.1171	10.961
731.5786	7.505
1326.6537	11.07
853.6631	8.106
710.6082	14.857
717.622	23.313
532.4394	11.261
1088.0336	20.932
809.6851	14.802
1164.8587	2.166
783.5731	3.983
273.2212	2.332
985.828	16.285
215.0896	22.069
503.8562	3.322
862.7503	23.352
733.6236	15.104
353.2663	23.105
652.1246	3.35
846.5647	3.733
376.3358	2.358
841.6511	6.629
784.5412	7.532
766.6704	15.351
934.7194	14.583
607.6218	18.174
865.6336	6.656
626.5142	15.16
876.766	23.133
798.7459	22.733
1337.4127	15.927
946.8078	15.626
804.7082	18.366
919.8536	18.257
906.6068	7.449
880.747	17.159
226.6864	1.506
1236.0583	11.152
547.3484	1.702
891.5449	7.559
565.4423	3.899
899.6525	12.92
822.6816	11.152
992.8396	15.149
774.5656	10.024
273.2575	15.214
729.5711	10.796
796.6458	10.824
782.651	10.19
797.5956	6.629
896.7405	15.708
1350.3722	22.733
782.7243	19.473
803.7122	17.354
904.7315	17.214
864.5621	7.532
614.5658	9.86
959.7315	15.68
644.3202	2.578
926.7448	14.639
531.4077	7.696
774.6397	14.639
836.7355	22.964
935.774	15.104
226.6863	4.534
278.2197	15.68
416.3646	6.767
848.2905	22.862
896.7761	23.037
722.629	23.093
1016.8492	15.9
683.5976	23.121
1124.8253	3.846
715.6789	23.121
309.2272	0.729
826.5431	7.423
858.8277	23.066
827.664	5.445
666.6512	10.382
660.6076	11.152
1000.8538	17.491
778.6924	18.859
728.5479	6.465
846.2933	18.7
697.69	17.737
1006.8283	15.873
956.7974	16.725
1334.2554	18.529
687.5712	11.207
870.6697	8.843
215.0896	22.189
782.6495	15.652
196.3975	7.751
857.5732	3.651
618.6182	17.436
696.5796	14.886
875.754	16.559
895.8163	18.228
890.5208	6.82
966.934	19.604
855.7342	15.397
878.5757	5.722
592.6109	18.146
325.2114	2.523
951.7267	9.832
745.5662	10.217
938.7295	16.037
1015.9477	19.411
804.5611	7.532
1249.3699	18.997
933.7857	15.57
1338.2776	18.502
960.8603	23.105
943.7584	16.559
828.6929	12.728
767.5753	9.09
767.5441	7.97
785.606	16.367
784.6496	7.751
688.5748	9.996
767.6386	10.216
936.8594	18.722
660.986	3.708
1425.3928	23.038
782.6061	9.063
817.5604	6.82
273.1848	1.589
308.2944	2.193
783.7274	23.121
962.7505	15.927
947.6858	6.41
1045.994	19.908
654.4454	2.606
1195.3271	6.574
776.6765	16.554
858.5282	2.602
579.5257	11.18
646.6228	12.838
782.5316	12.92
550.5561	19.319
986.7876	16.449
872.5651	2.276
774.5665	9.09
957.7861	15.204
825.5829	3.653
728.5218	6.904
805.6206	8.594
964.7716	9.695
867.7047	15.132
751.6188	2.851
992.8397	15.077
690.5304	11.289
911.7528	14.886
366.2006	2.962
841.6517	10.548
623.6534	18.47
1106.3248	6.876
917.7207	15.735
578.5872	23.423
941.6845	9.832
599.5444	10.382
942.8483	18.475
714.6298	15.204
703.6648	6.876
710.572	23.121
710.5568	14.112
257.2264	17.628
782.6869	16.835
705.6008	15.324
776.617	10.354
680.4812	16.753
933.795	22.733
946.7722	9.531
722.4599	7.723
978.7274	16.064
475.6846	3.653
1471.4646	2.221
810.5756	8.188
773.5725	6.629
804.5392	4.149
836.6609	9.888
1435.1485	15.05
838.7505	16.587
735.6191	8.297
357.2489	5.584
413.2581	3.596
949.6899	14.637
666.5868	11.316
658.6414	18.557
907.7802	14.831
589.4611	5.86
755.6289	2.849
647.4818	12.92
919.7074	17.164
1439.3171	16.834
529.4615	15.735
802.6059	6.711
819.5361	2.852
831.5905	4.533
725.6528	16.449
948.7867	11.043
914.5752	2.851
866.7809	17.026
1047.0056	20.13
753.5242	6.08
712.6806	23.093
422.8329	3.151
845.6105	5.279
384.3371	7.148
1471.4272	19.267
188.6423	8.734
796.6511	16.559
648.666	18.265
1264.391	15.432
670.5988	9.613
848.2899	23.324
866.664	10.686
1361.2074	15.406
812.6174	5.39
550.6289	11.537
677.5504	23.121
785.6432	8.762
698.6295	11.235
665.5871	23.38
967.8173	16.119
1077.9302	17.354
840.6443	11.98
1395.4098	19.245
805.712	22.733
712.571	6.931
1160.0793	10.961
741.6947	18.502
921.7232	17.573
771.5038	3.761
1412.4307	16.201
620.53	11.043
839.7905	22.733
678.4345	7.805
1017.8452	16.009
844.5873	6.985
1005.6827	6.684
806.5694	5.113
602.5661	10.334
660.557	9.337
684.202	17.983
437.4101	4.368
537.5434	16.092
509.328	2.195
937.8951	11.098
563.5512	9.091
757.0426	6.903
732.0339	6.876
906.8024	16.943
927.3939	7.122
1414.199	15.05
501.3348	2.47
793.7116	20.578
894.7461	16.423
660.541	8.622
215.0896	22.411
898.6313	6.958
962.8385	16.834
938.7578	9.573
852.5687	8.926
960.8231	17.819
500.2745	1.81
710.5571	14.196
854.6597	12.948
1221.3832	17.218
662.4138	1.702
1239.3457	18.907
749.5782	7.751
884.6019	3.623
755.6025	8.871
776.5312	10.437
725.7214	18.174
531.4082	8.052
951.8207	17.382
981.2794	16.147
904.7611	13.087
719.559	12.118
251.0468	18.316
849.2896	15.652
1056.2956	23.038
792.5804	7.969
769.5666	4.177
412.805	9.914
754.6354	14.167
1072.3446	16.944
799.6787	23.105
367.3286	15.187
824.591	6.301
847.5445	7.668
931.6263	6.383
772.6132	9.228
621.5453	11.316
1321.243	23.56
700.6154	23.121
639.5665	10.107
951.81	17.6
846.2929	21.272
926.7936	17.27
505.3698	3.596
663.5713	16.34
753.563	9.173
846.293	21.541
551.5591	22.733
648.6292	11.235
226.6856	0.978
237.1484	1.671
803.5887	4.45
855.8181	19.052
865.6254	6.301
605.6234	18.311
369.4282	4.367
795.5369	3.126
787.6131	6.656
1400.1493	15.351
550.6285	14.94
195.1742	2.824
1014.6395	2.303
845.5504	4.753
682.9989	3.678
678.5544	23.039
848.5562	7.887
807.727	20.655
865.6516	9.942
448.8383	1.95
802.4935	6.903
203.1755	15.286
902.5761	5.473
712.4993	4.394
1016.6694	2.275
839.5621	3.652
906.7753	17.354
928.7454	17.573
978.8121	17.027
739.5646	7.121
215.0892	9.091
858.6281	6.41
507.5134	16.944
860.6739	10.116
1345.2418	18.147
887.3192	14.94
583.5686	6.629
783.717	17.108
1480.9607	2.221
756.6051	10.465
658.4982	10.908
908.7922	23.313
925.7107	9.942
724.624	23.121
817.6799	9.641
757.632	16.588
1308.381	7.751
725.5483	10.025
802.6925	16.366
567.4414	2.36
848.2902	23.23
301.2162	11.043
821.5507	3.568
701.5273	15.68
150.042	17.163
735.5448	6.329
676.5512	6.328
626.2329	9.86
814.6037	9.136
769.5667	4.645
842.7192	12.736
698.6294	15.872
203.4215	11.125
774.2702	23.698
852.5375	2.632
774.2704	23.368
812.6171	5.777
1466.1133	7.751
880.8337	22.733
531.3611	2.413
783.6694	14.502
1035.3622	16.725
905.764	9.996
679.5099	5.915
1003.8367	15.215
983.8124	16.091
953.7632	15.35
797.5918	8.68
981.8161	15.845
772.562	8.052
765.5411	8.707
749.656	15.707
798.6803	16.421
936.51	6.52
813.6623	15.215
962.7816	15.626
226.6865	11.454
174.034	23.878
846.2928	22.466
754.6345	14.831
703.5476	9.448
781.6544	10.824
850.5963	4.092
801.5286	4.533
861.6055	3.789
736.6236	15.296
1183.3955	16.89
556.5576	8.981
687.6742	18.421
1143.3745	23.037
791.5475	6.958
552.5716	23.231
776.5315	10.052
546.8534	2.607
648.4442	12.92
965.821	14.912
825.617	9.942
774.8067	19.829
823.1283	9.86
865.5762	5.831
1047.7748	15.46
989.8133	15.077
746.7755	19.548
831.5584	4.755
527.2958	1.674
831.5473	6.52
215.1526	6.383
828.6848	12.368
782.6304	10.189
833.7434	18.147
189.1637	15.269
469.3654	5.969
836.1683	11.427
708.649	23.039
539.5559	8.953
923.7589	16.092
791.5537	7.477
548.5402	16.202
534.2871	1.976
904.6652	7.505
563.5036	17.928
812.6412	10.19
711.6366	16.092
1333.2137	23.093
699.648	16.477
921.8737	23.037
703.5658	10.988
895.5827	6.329
912.6802	8.079
780.6369	9.063
1007.8148	15.16
789.6019	7.723
916.7974	23.38
711.6325	15.681
1362.177	23.121
1275.3545	6.356
592.6032	23.105
929.6484	6.465
755.695	23.105
598.5453	6.356
908.8292	23.133
1432.9188	19.216
796.7028	16.834
637.5562	23.039
742.6179	23.039
1335.2623	18.529
675.5631	5.583
151.1451	18.365
1298.1105	11.07
804.5533	4.339
646.5465	12.838
537.3742	2.385
609.5311	10.354
226.6866	23.725
784.5276	7.777
893.6921	17.132
778.6922	20.44
750.544	6.629
923.7733	16.884
708.6296	16.753
552.4852	15.187
396.2323	3.207
636.5046	11.125
537.4876	17.627
728.5884	4.257
881.6847	13.058
1217.3884	22.733
863.6363	9.063
796.5761	6.684
757.5553	8.216
860.5419	3.182
893.7538	16.916
924.7648	16.834
945.7526	16.092
962.7814	15.57
776.5713	5.915
1262.3921	15.432
724.4924	9.338
962.6768	6.602
663.5717	23.601
670.6114	13.613
516.526	7.286
848.7519	17.053
445.3676	6.929
607.3844	8.762
778.5389	5.307
799.5679	3.068
825.5733	4.149
203.1794	15.352
735.6769	17.243
910.75	16.339
881.5157	5.307
696.5654	23.038
742.6618	15.188
892.7592	23.105
793.6913	15.105
282.2508	16.834
919.6998	17.187
920.864	22.733
994.8995	19.466
846.293	21.846
731.5783	10.961
580.4298	3.041
808.5607	4.147
839.7899	23.121
525.8689	3.292
875.6725	10.796
840.5751	7.175
841.6254	6.876
838.6886	10.107
803.5898	4.285
904.7161	12.645
592.603	18.175
1018.9382	19.107
581.5444	7.778
878.7447	15.872
1428.3708	16.284
668.6668	12.062
705.6587	23.23
810.5813	7.888
413.3112	11.262
847.641	9.09
1408.199	11.234
962.7675	9.42
1380.1434	15.215
918.8131	16.835
509.3476	1.922
859.5308	6.41
613.5506	9.914
793.621	9.2
738.7337	18.42
812.762	18.42
934.7862	17.218
738.5442	8.598
797.743	20.44
1451.1111	6.574
890.6586	8.052
818.698	16.94
926.7446	14.554
870.8057	16.889
296.2277	3.016
913.8202	18.958
812.6078	5.583
664.6331	10.908
1000.8548	16.202
295.2268	23.313
949.6901	13.779
964.8084	15.132
986.7876	16.284
1119.0762	21.125
466.3226	2.195
415.1879	1.064
594.6184	22.733
741.5437	9.696
838.7872	23.615
516.426	5.778
759.556	9.695
728.5676	11.814
406.3312	17.545
815.6948	15.187
576.5717	23.105
903.604	4.534
895.8423	18.529
958.8266	16.009
1263.3938	15.432
738.6398	23.133
903.785	16.505
899.6739	14.996
750.6674	17.846
736.6476	16.725
684.6286	16.834
606.5537	12.894
712.5509	17.819
816.7093	23.105
1000.8547	16.147
584.0786	2.825
