m/z	RT
1440.1042	8.395
812.525	2.853
257.2262	18.035
1272.1869	15.068
731.6082	17.488
603.5222	10.387
636.4601	4.044
986.9114	19.107
851.7906	23.065
724.6965	18.419
758.5022	7.368
706.5612	17.159
959.8474	17.844
538.3504	10.046
1039.3154	7.896
229.1948	17.406
871.5288	2.468
1178.3268	17.433
896.4579	2.441
807.7278	23.065
1226.3392	11.189
656.5825	12.876
711.6412	23.23
752.6757	17.488
854.4497	2.937
842.5784	4.604
862.787	23.065
673.5799	18.035
226.686	17.871
1359.8995	19.19
607.4695	10.971
852.5228	2.249
247.2418	17.433
210.0581	17.378
776.5294	6.596
549.5599	17.324
814.6973	17.57
577.5915	17.899
1075.0665	8.834
834.7548	20.462
203.1792	17.406
1246.993	12.658
789.542	4.819
1317.3613	19.135
724.4869	2.881
811.7483	17.597
781.7117	23.065
673.6168	14.986
226.6866	17.132
761.6227	8.412
283.2825	2.689
811.1103	11.107
791.5954	11.08
637.5072	12.794
791.0536	8.449
834.7548	19.438
699.2544	15.95
579.59	17.597
665.5381	15.013
920.8276	17.816
1016.9583	19.66
792.6613	11.107
908.7581	18.117
1280.352	19.052
718.492	2.881
594.365	2.882
810.7548	23.257
765.5326	8.752
905.4312	3.629
698.4155	2.523
801.5104	2.468
843.6837	17.734
711.6836	18.473
761.6306	8.395
907.816	17.925
1221.3832	17.105
612.1634	4.46
740.6547	18.035
853.8047	18.063
1322.3888	19.135
764.4651	3.744
793.7111	18.474
387.3808	18.419
806.7237	20.324
760.6655	15.068
1131.8141	18.722
855.534	2.441
707.4912	8.724
903.7406	17.515
692.5453	16.913
699.6236	12.74
219.2105	17.406
659.4062	3.157
848.2892	16.308
1474.3583	18.063
741.6793	16.995
368.339	17.022
772.4496	2.635
427.2884	2.001
575.4907	8.834
738.7336	18.31
592.4986	10.971
702.6241	15.094
760.6404	8.449
706.4657	5.626
837.4873	2.578
837.5228	5.555
763.4624	5.61
786.029	7.409
847.2936	23.065
920.8276	17.597
697.4479	2.111
703.4734	2.799
538.3505	12.273
727.4654	2.413
894.8393	18.556
718.6407	17.816
806.7238	19.964
787.5315	2.633
485.3397	2.194
1359.3996	19.19
1073.3439	16.611
784.0708	8.422
273.2572	17.406
780.7082	19.549
921.3146	23.065
371.3672	18.611
641.5914	15.068
665.4949	5.043
846.7543	23.642
827.7794	18.063
451.2767	2.387
477.2625	2.277
666.5091	4.295
649.4648	12.822
1341.2191	18.063
919.5576	8.412
867.5426	8.357
769.7066	18.364
842.5112	2.937
1473.3556	18.063
768.4137	6.514
400.2708	8.449
248.2452	18.419
776.5794	5.719
691.4743	3.157
476.2491	1.029
1247.9964	12.658
212.0917	0.67
914.817	18.117
825.7744	23.065
684.6137	15.369
678.5522	5.637
857.4696	3.046
845.539	8.385
269.1624	5.736
1441.1082	8.422
642.3896	2.937
744.6642	17.406
916.8322	18.474
652.4988	4.495
662.4389	2.441
622.6497	18.528
665.5385	15.123
780.6982	16.72
1074.1499	11.107
1362.876	17.843
836.5285	2.001
689.6106	12.74
842.7288	17.925
674.1833	1.029
947.5898	9.834
711.5382	17.378
813.6069	9.834
548.5034	10.359
537.3947	8.779
1004.9584	19.743
918.3844	6.663
652.4183	2.084
533.529	16.693
1235.0473	12.603
548.5038	10.497
592.6026	17.926
806.7238	20.573
863.7793	17.816
695.4687	2.551
867.5786	2.386
902.8176	23.257
918.8305	18.117
790.5593	8.521
892.2772	5.681
840.7131	17.597
689.6109	12.849
696.6862	17.761
778.6924	23.065
614.5994	12.74
816.5387	2.661
656.6189	15.647
726.6605	23.065
768.5624	1.672
711.5162	12.658
725.5482	13.683
1379.4957	5.654
858.4618	2.908
818.7235	23.257
757.5848	6.65
760.2006	6.76
876.8032	23.23
552.3817	3.273
808.7753	18.31
916.8338	18.172
174.0337	15.95
162.8697	4.514
715.6191	12.849
649.5919	18.446
677.5266	16.72
696.6132	12.685
929.2651	6.787
735.4304	4.542
824.772	23.23
1019.2872	18.446
682.5006	12.822
1358.8998	19.19
936.8599	18.117
670.6313	18.035
163.148	18.419
429.0888	5.406
688.4548	3.519
379.2549	1.89
564.5711	17.707
881.7999	17.925
869.7572	18.255
815.7099	17.871
633.5428	14.016
871.2484	17.981
766.6922	23.534
589.5915	17.707
702.6236	12.767
699.6228	14.986
894.8125	18.117
607.5471	15.04
745.5573	6.705
706.4651	2.441
657.6048	12.849
1056.8915	17.378
675.595	18.474
341.2987	12.658
851.7097	17.542
1428.3701	16.308
923.4195	8.477
637.4985	12.849
895.8156	17.816
766.6922	23.424
887.7901	17.844
842.5865	9.834
818.59	9.963
816.6123	6.65
1387.884	19.273
899.7787	17.159
1150.347	7.355
398.2551	6.623
997.3275	16.83
851.5557	8.477
1386.1853	17.433
892.7963	17.241
379.2412	1.781
1353.3527	16.006
999.3252	16.253
1247.8717	19.024
618.583	12.712
583.385	2.194
865.8057	17.926
1360.9631	2.881
756.5888	6.732
1342.1441	17.406
837.7639	17.68
846.7545	23.477
836.5286	2.139
923.7463	18.117
1322.8888	19.135
202.1801	18.337
792.7077	20.462
964.918	19.384
806.6266	11.185
465.254	2.304
682.5847	18.419
809.743	19.3
922.3081	16.83
400.254	1.532
1212.8907	9.799
1145.8184	6.608
726.667	18.035
1465.3995	19.411
908.2396	9.195
918.3846	6.705
1399.8851	17.925
629.5909	14.016
818.7234	23.672
525.543	16.501
792.708	19.853
465.1427	5.406
274.2609	18.446
766.692	23.672
576.5709	16.995
715.6182	12.631
878.4691	2.441
743.4452	2.277
691.5637	16.033
167.4096	18.419
959.8849	18.831
986.8749	17.816
480.286	2.221
693.6286	17.816
591.8181	1.726
769.7071	18.473
891.6624	8.422
582.5498	6.65
743.2404	3.794
866.781	17.105
605.5117	11.853
866.7809	17.05
561.2154	0.92
792.708	20.766
421.3246	7.423
884.8513	18.063
822.5493	1.973
781.7105	18.337
550.5558	18.31
579.5902	17.844
644.626	15.068
630.5938	12.658
846.2931	19.024
707.3995	3.606
1265.1781	17.981
1248.3705	18.997
256.2634	2.551
805.5419	2.441
789.5394	7.341
1443.4403	17.652
1319.3785	16.995
710.702	17.953
641.6384	8.862
614.6064	12.631
768.561	8.752
914.4683	2.386
1113.3344	9.028
426.2942	2.36
746.6266	17.433
991.925	19.908
1029.1787	4.514
1318.3805	16.995
782.7238	23.257
841.5085	6.608
615.5752	23.422
301.2158	17.406
1479.3074	17.488
961.3379	15.813
671.6005	12.74
876.8016	23.642
413.7745	2.111
756.5176	6.596
621.6373	17.899
876.7482	18.063
917.5428	7.355
153.6431	12.685
789.5418	5.183
711.5168	12.849
159.1167	18.419
1202.3369	8.449
699.4706	2.771
789.5408	5.736
658.4302	1.753
630.5658	12.876
690.4696	5.681
1327.2064	18.473
476.2264	1.029
894.8127	18.227
876.8013	23.697
902.8174	23.67
930.8117	17.844
790.683	11.129
444.3092	2.084
656.5829	15.647
787.0288	7.382
938.9025	19.328
675.9117	3.601
650.524	4.542
179.1793	18.419
313.2885	17.433
686.5927	12.876
790.5514	8.412
781.229	8.439
1167.3186	7.368
550.5556	23.672
745.6222	17.433
316.6832	2.855
594.4132	12.273
802.6318	10.277
468.2794	2.139
760.659	8.439
906.8113	17.46
850.7492	17.597
696.6495	23.065
812.541	7.368
538.5553	17.597
788.6071	8.779
717.4903	3.436
879.5867	9.799
652.4456	2.441
733.5442	18.035
930.8113	17.515
696.4434	7.368
977.7724	18.611
421.3243	7.382
932.8546	18.473
828.7952	18.035
874.4337	6.65
1241.1196	12.74
898.7343	18.117
221.2262	18.419
1284.2539	7.409
1040.3159	7.924
1070.2222	5.626
370.3469	17.406
269.1624	2.166
755.6945	17.46
728.6586	15.068
764.6075	9.67
534.5322	16.501
923.8465	17.926
835.7594	19.024
863.7908	17.597
620.6343	18.172
756.6534	15.04
852.7283	17.488
628.1872	1.001
813.6363	16.995
384.4026	4.358
671.601	12.849
835.5525	2.607
632.6339	17.707
717.4683	2.826
766.7289	9.419
369.3262	18.392
686.6473	12.658
369.3836	4.35
924.887	19.19
655.5393	6.732
967.8877	19.438
615.58	12.023
1396.4093	19.273
714.4925	2.881
829.6679	17.597
909.2566	14.071
1343.1479	17.406
656.561	8.559
1028.1758	4.514
638.2742	1.753
921.8318	17.926
792.5749	4.604
848.2895	15.646
656.5826	12.767
169.8776	5.637
1152.3209	10.082
1427.3715	16.308
343.3114	12.794
656.6094	15.068
838.5002	3.129
367.3359	21.542
832.7395	23.065
1395.9093	19.273
595.4447	2.882
768.5628	7.924
1019.7868	18.446
794.5305	3.739
863.789	18.474
704.4494	2.523
605.6057	17.214
765.6165	12.328
839.4807	6.705
805.711	17.488
1206.408	9.826
1167.8207	7.396
1338.1912	18.035
718.4594	5.654
668.4403	2.166
949.6053	11.157
867.7408	17.953
396.3945	4.35
774.5614	8.412
615.553	12.74
593.442	3.794
935.6447	4.156
810.5988	8.477
783.6469	16.72
922.7846	17.378
1170.343	16.446
313.2682	12.794
652.4183	0.698
829.7256	18.09
709.624	18.035
730.5024	3.324
790.4191	3.046
622.3719	2.855
690.429	4.522
785.5754	8.439
878.4889	2.718
772.6589	17.378
607.6218	18.117
934.8702	18.831
719.6366	18.419
379.7516	2.799
982.2573	10.442
768.4138	6.472
843.5149	2.826
778.6917	18.392
868.8237	18.501
701.6281	23.23
723.4635	2.001
760.5854	12.328
687.5137	12.876
809.5291	4.072
670.6339	12.658
228.0687	8.395
818.2594	4.679
766.5036	15.067
630.5938	12.794
781.0638	8.412
754.5384	6.042
931.8523	18.172
862.5097	8.439
1377.1729	17.406
995.3317	23.065
765.6795	17.05
771.6477	17.433
863.7062	2.056
1396.909	19.273
444.3093	2.221
732.6342	12.767
1301.9637	3.574
699.6222	15.068
726.6601	16.418
772.5932	6.623
654.4718	2.855
916.8563	19.909
895.8154	17.597
881.6043	11.189
382.3546	17.159
791.6953	16.995
759.6477	17.378
827.6522	17.214
226.6859	18.227
909.2568	18.117
666.6096	17.652
524.5396	16.995
322.3184	4.35
539.3818	1.753
811.7584	23.065
174.1488	0.728
598.4094	1.781
189.8933	7.382
919.4238	8.477
820.533	6.65
669.6696	10.381
466.2528	2.305
756.5118	6.596
1335.2566	18.528
837.4824	6.69
651.4422	6.65
749.4842	12.63
840.7919	18.419
834.5483	2.882
364.2361	2.441
1320.3784	16.995
882.8122	18.063
819.5211	2.139
782.7235	23.672
428.3141	3.574
679.3683	2.882
605.898	2.881
749.6638	17.789
697.669	18.831
782.5313	8.724
865.7945	18.035
844.4824	4.385
231.116	18.419
160.1443	0.947
311.3139	3.408
883.7631	18.117
716.4856	6.65
367.3761	5.544
896.8284	18.227
1173.8515	18.831
637.4682	3.744
644.6098	23.202
808.505	4.522
789.5417	6.042
768.5182	3.213
789.5418	6.237
799.6785	17.625
916.3875	6.486
717.6292	17.816
679.5394	5.626
1128.3162	18.722
795.6459	11.107
928.8323	18.446
682.4561	2.111
727.6189	12.822
550.5558	23.175
1063.3226	18.611
744.6286	16.913
1161.3371	7.368
803.5632	3.883
458.2886	1.918
636.4229	7.368
771.4557	2.633
874.786	23.615
685.607	15.068
789.5458	8.439
788.5436	8.449
269.1624	2.523
849.7745	23.642
161.1324	18.008
538.1679	6.815
835.7595	23.754
1378.2804	18.392
759.6693	18.419
685.6325	23.422
792.5755	4.763
708.9769	5.637
255.2106	18.419
1351.9762	4.569
767.5332	8.779
797.5654	8.258
667.5131	3.961
759.6474	17.159
237.1483	1.699
1243.3427	18.969
779.4332	5.637
674.5926	12.685
881.8	17.597
1244.3615	16.693
756.6024	6.596
901.7946	17.515
778.6918	18.501
638.439	2.194
840.7642	17.515
1037.1741	4.487
920.311	23.752
1199.9817	8.779
773.6628	17.269
758.6444	17.05
160.1329	15.068
689.6061	23.422
774.6013	9.111
1210.8609	18.914
1455.2984	17.46
909.2401	9.195
877.8068	23.065
652.4457	2.304
563.5757	17.871
811.5286	3.739
234.2296	18.419
962.9019	19.135
869.7995	17.844
846.2932	19.3
315.28	12.685
657.5859	23.202
799.7485	17.707
730.6549	12.794
896.4805	2.386
668.5246	6.827
552.3294	1.084
757.5267	6.608
228.1957	2.935
738.463	3.849
1431.385	17.378
1243.3611	16.693
733.6318	17.378
798.5226	7.423
688.6492	17.433
1472.3423	18.008
759.6474	17.077
1211.3607	18.941
1291.203	18.473
617.5872	11.189
1337.188	18.035
890.4877	2.881
887.4215	3.771
787.6698	11.189
1034.4218	8.422
684.6441	10.332
155.0025	12.849
594.3302	2.853
592.6028	17.98
928.8156	17.844
842.5139	2.166
165.1636	18.392
844.6017	11.129
855.784	17.707
826.6974	17.515
1354.3518	16.006
690.4339	2.111
835.7588	23.532
1157.3112	6.623
800.5068	2.882
1337.693	11.08
707.4992	8.741
1292.207	18.473
880.8146	18.117
1003.9475	19.549
1397.4088	19.273
1153.8009	6.636
231.2107	18.419
1381.1196	11.025
699.6238	12.63
190.3973	8.449
430.3887	2.828
809.7428	20.517
855.4978	2.386
845.6005	9.826
162.1488	0.7
650.4026	4.514
269.1625	5.445
778.6914	18.063
1245.3602	16.693
688.6025	23.642
827.5203	2.908
854.7812	17.816
678.4366	4.522
1317.3798	16.995
1190.3163	7.355
1209.4325	11.107
788.6168	12.328
548.54	15.73
862.8225	18.693
799.6786	17.542
726.6772	23.23
744.4388	2.276
615.4552	3.771
785.575	8.395
834.7901	18.501
236.0738	1.084
1433.4172	19.301
1247.3709	18.997
948.8598	18.31
793.5279	8.724
881.7471	17.816
1199.3152	7.368
936.86	18.31
571.4289	3.849
1174.851	18.831
704.6337	17.844
609.4325	3.213
870.4893	2.249
672.5794	17.68
792.7074	22.567
887.6244	4.604
710.5071	2.882
888.4331	3.689
494.2184	1.056
700.6238	15.813
918.6891	9.834
817.5054	2.304
855.8115	18.392
811.6104	11.135
702.6239	12.849
689.6361	17.406
807.7272	23.642
875.4384	6.431
659.4812	3.689
992.9218	19.107
1217.869	1.753
845.7429	17.597
432.7822	1.918
682.6706	17.597
766.6826	16.501
835.7945	18.337
858.7535	17.789
688.6352	12.794
1062.8224	18.584
1337.39	12.328
457.2808	1.918
787.5454	8.439
184.0731	8.449
914.8176	17.844
862.7858	23.67
954.8116	17.159
1156.3079	6.65
645.6126	12.685
558.4507	17.433
698.6094	23.23
972.8959	19.024
763.5839	7.382
700.6237	23.394
864.8027	23.065
1360.3997	19.19
1171.3412	16.446
732.6339	12.658
916.8158	17.789
201.1636	17.378
1339.2041	23.065
902.7286	17.159
654.6392	17.159
1092.7256	7.423
647.8797	2.855
851.7899	23.367
685.6677	18.364
1336.2343	23.065
873.5081	2.139
865.7687	17.597
877.7769	18.117
835.2201	7.951
685.6074	14.986
876.6791	8.449
758.63	7.355
643.5897	12.74
979.9459	19.715
1134.3093	16.391
721.5961	13.739
756.6982	16.995
836.7706	21.514
847.526	6.705
841.5088	6.705
707.6535	18.419
856.4656	2.633
386.7506	1.781
539.5586	16.83
197.4051	9.807
1188.3539	10.082
847.2925	23.67
818.4727	2.8
759.4997	2.826
682.6147	23.23
732.6339	12.849
710.6441	18.446
1436.0735	6.623
768.7079	23.257
804.5289	2.276
702.4129	8.724
876.8298	18.117
898.5946	11.189
1193.8424	8.395
847.7599	23.065
651.517	4.514
825.6936	17.351
793.7115	23.341
864.8384	18.997
604.6022	17.378
632.6339	17.844
784.7298	17.789
454.204	1.029
910.4517	2.826
671.593	12.876
842.4869	4.078
871.7154	18.117
810.9433	11.129
839.5472	2.028
821.7329	17.159
698.6283	12.74
855.4978	2.304
819.0932	11.102
786.5282	2.991
692.4497	2.578
1206.3331	18.886
1078.3021	9.028
731.5419	6.098
814.5532	8.412
762.6604	15.95
893.8002	17.788
1235.0455	12.794
835.5896	3.268
716.6392	12.794
795.717	16.995
702.6235	12.631
796.5169	6.636
700.6241	18.831
944.8643	18.693
1340.9378	16.83
687.2002	9.363
760.66	17.625
1429.3698	16.308
623.4734	3.606
857.5127	2.908
862.7859	18.859
846.2924	17.843
816.7071	17.406
709.6691	18.419
853.5264	1.973
870.489	2.139
833.7326	16.995
1276.3539	19.052
524.5396	17.597
837.4826	6.623
806.7593	18.008
940.5556	9.854
905.8003	17.789
943.8434	18.117
1336.3918	12.356
537.5485	8.834
1094.7423	8.422
889.4943	2.853
836.7705	22.234
204.1826	18.392
846.6938	14.986
868.5556	9.908
787.5326	7.396
1190.8178	7.355
809.7328	17.242
217.1948	17.433
371.101	1.89
756.505	6.65
815.652	17.324
255.2106	17.05
768.7078	23.534
453.2924	2.442
889.7953	17.816
1041.3134	7.896
766.6926	18.941
680.4496	2.358
778.692	23.672
665.5884	23.23
948.822	17.789
904.7441	17.515
744.481	2.58
815.6995	12.849
817.5697	8.412
442.2937	2.221
646.5554	16.638
690.4178	3.601
1216.1238	12.658
651.6481	15.288
1492.3104	17.433
1355.3505	16.006
824.6816	17.105
817.5417	2.469
847.5254	6.596
957.8681	18.528
766.6924	19.3
480.286	2.415
904.7958	17.05
830.7224	17.46
807.728	23.754
665.5302	14.959
800.6815	17.324
744.6535	15.068
860.7703	18.528
769.4792	5.654
1391.8823	19.273
809.5957	9.779
804.5287	2.496
768.5628	9.0
668.6549	17.351
736.6449	15.813
762.6664	17.433
384.3705	18.556
734.5609	7.065
745.6736	15.068
950.8887	19.549
766.4163	6.499
480.3436	2.799
623.3056	1.781
824.5019	2.935
857.4692	2.91
831.727	16.995
776.5805	9.056
576.5709	17.324
1491.3076	17.406
1210.3612	18.941
669.5597	17.406
839.7098	17.844
937.8627	18.117
801.6145	9.834
859.6359	6.596
793.7115	23.67
1234.1488	20.462
675.4657	4.522
1018.9742	19.881
197.9089	11.08
522.355	2.001
911.8038	18.748
819.728	23.065
337.329	3.606
739.6787	18.035
915.5272	6.636
818.7235	20.407
786.6661	17.132
1211.8601	18.914
695.468	7.368
656.6341	18.583
858.5063	2.881
987.9162	19.135
564.5792	17.707
685.6164	12.658
983.2578	10.414
992.9586	19.853
921.8317	18.117
679.4374	2.221
756.5946	6.678
806.7136	16.83
236.0714	16.501
1164.3614	8.449
766.4162	6.581
967.2937	6.815
535.5446	17.871
536.5477	17.159
1101.2095	5.626
788.6734	11.189
903.4334	3.634
667.6094	8.862
878.8187	23.065
327.3044	18.364
604.6028	17.899
1285.379	19.08
823.5086	3.048
673.6167	15.094
1187.353	10.082
1165.3251	18.803
843.5148	2.908
1439.2751	17.378
725.6472	15.067
538.3506	11.606
758.6649	7.341
657.5768	12.849
691.4738	2.689
1246.9932	12.767
853.7685	17.788
815.0511	7.382
1065.7915	16.446
832.7393	23.672
824.5044	2.166
894.7544	17.488
184.0731	7.368
781.5444	6.608
859.5095	2.496
1215.4119	11.075
568.5761	10.381
315.2801	12.794
748.6596	18.008
711.6406	21.376
851.5552	8.439
881.799	17.324
381.3515	18.2
820.532	7.382
650.4391	6.827
668.5933	18.419
478.261	2.277
841.5	2.331
696.6131	12.794
625.6355	8.862
787.5683	5.137
843.7416	18.227
189.1388	6.623
724.645	16.006
760.6658	14.986
804.562	4.569
674.578	16.72
797.6468	15.15
895.7576	16.995
464.1253	2.853
549.4872	17.788
617.5868	11.107
449.2833	1.973
725.639	15.068
1100.3322	18.693
1173.352	18.831
727.6128	17.105
808.5074	4.184
1348.2507	18.446
949.863	18.117
851.7899	23.615
745.6319	16.885
781.7113	23.257
837.6938	17.269
1285.8785	19.052
813.694	17.844
462.2976	2.441
444.3092	2.413
987.8782	17.844
837.8104	18.611
767.6958	23.065
1445.058	5.654
727.6187	12.74
765.6798	17.214
997.3275	16.995
612.4623	2.991
850.288	14.959
878.4692	2.853
400.7481	1.781
870.5715	11.189
603.5346	18.117
673.9618	4.514
751.6641	16.143
792.6984	16.583
777.6194	10.387
790.4596	2.523
190.167	18.419
1280.0412	12.631
813.7637	17.871
1335.2311	23.065
552.5061	10.971
538.3495	9.772
1057.7952	18.556
872.5226	2.468
593.4004	2.523
1170.3413	8.439
457.8006	2.001
878.5175	7.396
359.2315	5.626
950.8384	18.117
1124.7892	11.08
1461.0723	7.314
1064.7177	4.542
769.6313	16.446
875.4393	6.321
1460.0695	7.314
830.4458	5.654
562.5635	17.132
896.8296	17.926
765.6791	17.433
846.2927	18.227
665.53	15.068
826.7493	17.269
774.5543	4.514
833.7321	17.159
1321.3896	19.135
723.648	18.008
1247.4052	11.102
776.5712	4.903
855.6835	17.625
371.358	17.789
1426.3708	16.308
929.8357	17.816
761.2191	10.748
1078.7179	5.654
1357.3666	17.186
792.5743	7.368
626.4026	2.881
856.5906	9.834
789.5473	2.965
843.4891	4.405
1358.4006	19.19
748.4757	2.139
453.2923	2.523
728.6336	17.597
1321.2444	23.23
1480.3119	17.46
1171.3467	8.422
219.1739	4.569
853.7684	17.625
284.295	3.324
174.1486	12.794
849.2894	15.232
230.1983	18.392
1352.3519	16.006
836.5285	3.739
942.5704	11.189
742.6378	15.094
841.6678	17.515
789.5414	6.953
746.481	5.654
734.4959	6.65
789.0454	8.439
568.3184	1.781
767.695	17.926
878.4682	2.552
699.5022	2.441
772.6599	17.05
444.2778	2.249
1194.343	8.412
836.7344	23.065
783.728	23.065
637.6686	18.528
876.7646	17.186
754.7439	19.936
1200.9854	8.779
228.0684	7.382
882.7193	18.419
1280.8523	19.052
781.7114	23.672
688.651	16.83
920.8282	18.255
769.0486	6.663
809.5201	6.678
590.5866	16.995
216.1825	18.419
998.3254	16.446
804.6129	7.341
841.4999	2.496
664.4183	2.028
754.693	23.065
1017.9624	19.66
692.4495	2.304
1469.139	9.779
408.764	1.946
851.7899	23.752
833.2401	17.899
1071.227	5.654
1411.4095	13.877
576.4256	2.304
1096.3243	16.006
860.7707	23.065
816.7074	16.995
752.5377	8.741
670.6416	23.422
578.5874	23.065
699.5597	7.368
910.58	11.135
790.5652	11.102
1028.7825	16.281
359.3154	3.519
772.4676	2.551
1360.8994	19.19
269.1622	2.826
677.4351	4.549
671.653	18.859
666.4336	7.368
719.653	17.816
778.6922	23.175
714.6015	17.05
215.1793	18.035
825.5244	3.352
550.3438	1.781
550.556	19.052
1261.3713	11.217
925.3055	15.813
1471.3398	18.008
1336.1328	18.035
766.6924	20.573
822.4947	2.578
835.7604	19.273
859.4663	3.046
345.216	4.522
892.5566	11.185
880.5326	8.395
768.708	23.727
580.5773	8.862
854.4496	2.8
860.8063	18.364
367.3359	23.422
421.2884	2.221
400.2709	8.494
668.6192	9.307
370.3688	18.419
628.5784	12.631
886.4355	3.683
785.515	2.937
950.608	11.08
521.3332	11.157
189.7676	7.368
798.5285	3.185
1461.9014	19.411
1239.3455	18.997
645.5582	17.953
849.5389	7.328
656.5828	15.868
605.623	18.31
893.7999	17.214
851.5838	2.358
662.6809	18.474
605.397	2.881
876.6336	6.596
602.5868	16.693
1128.3168	23.065
645.5538	12.767
779.5482	7.368
932.8277	17.597
1433.9171	19.301
760.0752	5.626
790.544	4.405
764.6768	23.065
593.4609	3.074
680.4882	2.828
752.728	19.632
791.6956	17.214
768.5636	9.139
816.5754	9.799
703.6532	15.067
623.6531	18.473
594.4134	11.606
732.6111	17.433
1044.9898	19.881
835.2374	12.245
610.6079	10.359
650.5962	18.419
353.3201	16.72
769.7116	23.065
715.6211	17.05
640.6029	18.501
549.56	17.542
806.5544	6.65
368.3388	16.913
659.6013	12.849
593.6056	17.515
893.2741	5.681
604.6024	17.652
920.5615	8.412
766.6922	20.517
752.6766	23.065
867.7844	17.925
700.5146	2.331
864.8029	17.816
806.5447	2.166
790.5221	2.828
1410.4106	13.877
838.7878	23.065
896.7709	23.065
952.9179	19.466
460.7742	2.138
175.148	18.035
804.7075	18.364
377.3007	4.35
781.6814	18.419
688.5174	12.603
846.6686	8.422
1304.8999	1.781
793.631	9.807
948.8593	17.926
368.4248	4.35
1468.1354	9.807
549.4157	3.883
553.5743	17.597
694.4652	2.221
722.5038	2.908
300.1442	15.068
918.8118	17.625
716.4496	2.332
878.7284	17.488
535.5444	17.707
547.5446	16.803
176.1513	18.392
923.78	17.159
857.6993	17.953
701.9928	5.654
590.5867	16.858
843.4742	2.689
387.257	1.863
637.4269	2.249
772.6502	16.913
285.2576	18.035
800.5071	2.249
779.2151	7.396
1236.3904	9.834
814.6858	11.107
880.5329	8.504
868.7444	17.953
303.2317	17.652
1102.3011	16.556
553.5743	17.871
847.6158	11.102
721.5891	17.788
836.528	2.469
698.9829	5.637
1370.4187	17.515
888.7648	17.515
781.5638	8.395
771.7054	18.528
921.7306	17.844
535.5441	17.515
819.5211	2.386
836.7335	16.72
791.5406	8.439
908.4924	6.705
1247.9972	12.767
742.6911	15.04
663.5901	17.214
818.7232	19.715
1267.9334	16.83
711.5475	17.816
884.5404	2.828
429.0884	2.771
678.9359	4.514
162.7441	4.514
440.421	3.794
860.5078	8.412
1036.6686	4.542
704.5988	23.23
1460.0702	7.396
1230.9223	11.107
752.7486	18.419
774.3831	3.606
716.6394	12.876
816.7135	17.871
625.235	9.772
868.5477	8.521
818.7236	20.683
422.2938	4.385
578.587	23.617
329.8104	18.419
867.7839	17.05
864.5154	6.636
1239.4149	11.102
1211.063	12.712
579.4444	2.496
882.8126	18.255
865.5652	6.431
1005.9623	19.743
742.6722	23.23
1279.3345	15.619
853.5189	3.018
1284.3794	19.052
1189.3517	10.082
718.6121	17.433
645.5542	12.685
1102.8008	16.556
726.6606	23.23
850.5075	2.111
836.7519	17.378
426.7613	3.241
799.4949	2.799
834.6588	9.807
727.6217	17.406
677.4576	6.65
614.5869	17.926
1095.3237	16.006
743.4454	2.633
454.3012	1.029
776.581	4.791
817.7112	16.775
912.5245	8.477
842.4853	4.577
717.5129	2.331
785.5263	7.396
766.6924	20.019
442.2913	1.973
686.5923	12.631
698.4986	2.828
936.8595	18.528
869.6994	17.899
843.515	2.468
174.0336	14.931
966.9065	19.052
384.2806	2.221
722.4601	2.166
910.4528	2.689
1312.2014	15.012
852.713	17.542
761.6687	15.068
949.8804	19.273
846.4804	3.711
1341.9415	16.858
581.606	18.117
879.4735	2.441
367.3358	15.426
703.497	5.61
777.6797	16.308
716.5095	2.633
924.7497	18.145
589.5914	17.816
1212.388	9.834
846.2929	22.706
371.3153	3.689
741.6791	17.515
654.6506	10.408
669.5582	17.652
538.5552	17.761
926.8009	17.597
153.643	12.794
716.639	12.658
560.4704	8.769
804.7081	23.065
734.4754	2.468
394.2467	1.835
915.2845	18.255
757.5556	8.23
640.6181	8.862
1338.39	12.356
780.0391	6.596
819.7169	16.995
425.8558	7.423
203.1793	18.035
1014.9427	19.411
1323.1698	18.008
852.479	2.744
896.5797	9.889
824.4923	2.689
626.6192	8.824
741.6698	15.067
919.3881	6.65
844.6874	17.734
565.5808	10.381
640.2751	1.753
466.2858	1.835
758.5816	6.623
919.8157	17.816
654.6029	12.712
849.2893	16.528
668.4403	0.7
540.5447	8.834
652.6545	12.02
787.6209	16.913
767.6952	18.528
479.2666	5.665
696.6498	23.23
1129.3171	23.065
180.1018	0.67
579.5572	12.631
650.476	11.662
921.831	17.597
580.5933	17.159
736.5131	3.436
797.7422	23.615
821.5368	3.018
572.4309	2.744
1140.3104	16.693
1322.2454	23.065
687.1811	5.572
708.4444	2.386
768.5608	11.189
835.7589	20.268
300.1444	23.312
876.8022	22.927
828.559	8.412
898.4543	2.468
341.2986	12.822
714.6032	18.172
443.781	2.578
1335.3911	12.356
807.7171	16.885
758.4366	0.698
738.6602	17.46
454.3078	1.029
648.6653	18.282
840.766	18.063
898.7864	23.369
950.8756	18.31
550.5559	19.3
818.7234	22.927
808.5374	8.412
922.308	16.995
761.1995	6.76
893.8374	18.31
174.1487	17.351
576.477	12.576
968.8914	19.438
567.59	17.652
942.5695	11.053
592.3196	1.781
1203.3364	23.065
865.7251	17.707
860.8061	18.473
953.9007	19.549
1216.018	12.63
674.4624	2.166
1470.1527	11.135
634.4528	23.065
910.5077	7.382
1072.3451	16.995
1470.4272	19.356
