m/z	RT	peak_height	Gaussian_similarity	asymmetry_factor	is_isotope	is_in_source_fragment	charge	MS2	MS2_scan_id
707.5136	16.363	1054	0.0	inf	False	False	1		
707.5142	8.288	1421	0.0	inf	False	False	1		
707.5142	9.86	1904	0.0	inf	False	False	1		
707.5147	6.593	2573	0.0	inf	False	False	1		
707.5152	4.354	1331	0.0	inf	False	False	1		
707.5156	4.259	1680	0.0	inf	False	False	1		
707.5158	10.421	1265	0.0	inf	False	False	1		
707.5174	4.742	2597	0.88	1.0	False	False	1		
707.5182	8.003	1036	0.0	inf	False	False	1		
707.5188	3.457	1407	0.0	inf	False	False	1		
707.52	3.929	1009	0.0	inf	False	False	1		
707.5218	9.721	2108	0.0	inf	False	False	1		
707.5222	10.141	3316	0.92	4.0	False	False	1		
707.5224	2.471	1758	0.0	inf	False	False	1		
707.5227	11.983	1300	0.0	inf	False	False	1		
707.5237	12.17	1432	0.0	inf	False	False	1		
707.5245	4.695	2387	0.26	0.5	False	False	1		
707.5252	6.73	6094	0.0	inf	False	False	1		
707.5283	2.845	1855	0.0	inf	False	False	1		
707.53	10.188	1465	0.27	1.0	False	False	1		
707.5302	2.329	1281	0.0	inf	False	False	1		
707.5307	4.93	1496	0.0	inf	False	False	1		
707.5314	13.013	1031	0.0	inf	False	False	1		
707.5315	8.334	1108	0.0	inf	False	False	1		
707.5318	4.648	1317	0.0	2.0	False	False	1		
707.5322	2.986	1037	0.0	inf	False	False	1		
707.5365	11.829	1294	0.47	3.0	False	False	1		
707.5382	4.354	1201	0.0	inf	False	False	1		
707.539	12.312	1417	0.0	inf	False	False	1		
707.5406	11.983	1422	0.0	inf	False	False	1		
707.5406	9.437	1029	0.0	inf	False	False	1		
707.5406	10.188	1029	0.0	inf	False	False	1		
707.5425	5.585	109799	0.92	1.5	False	False	1		
707.5434	2.845	1007	0.0	inf	False	False	1		
707.5436	12.17	1736	0.0	inf	False	False	1		
707.5454	11.641	1215	0.0	inf	False	False	1		
707.5458	4.601	1628	0.0	inf	False	False	1		
707.5464	6.639	7510	0.57	1.0	False	False	1		
707.5466	12.73	1287	0.0	inf	False	False	1		
707.5478	4.306	1008	0.0	inf	False	False	1		
707.5486	4.93	1108	0.0	inf	False	False	1		
707.549	2.377	1125	0.0	inf	False	False	1		
707.5492	4.117	1111	0.0	inf	False	False	1		
707.5519	3.457	1737	0.0	inf	False	False	1		
707.5526	3.033	2548	0.87	0.0	False	False	1		
707.5536	5.491	1197	0.0	inf	False	False	1		
707.557	3.222	1629	0.0	inf	False	False	1		
707.5572	3.646	11349	0.88	1.0	False	False	1		
707.5574	3.976	4640	0.83	1.5	False	False	1		
707.5578	1.908	1426	0.0	inf	False	False	1		
707.5586	4.742	1814	0.0	inf	False	False	1		
707.5588	11.983	1154	0.67	99.0	False	False	1		
707.5589	4.648	1823	0.0	inf	False	False	1		
707.559	5.491	1235	0.0	inf	False	False	1		
707.56	4.93	1067	0.0	inf	False	False	1		
707.5608	4.306	2159	0.35	0.25	False	False	1		
707.562	2.377	1335	0.0	inf	False	False	1		
707.5624	3.929	4196	0.0	inf	False	False	1		
707.5627	3.033	2934	0.0	inf	False	False	1		
707.564	4.413	1221	0.0	inf	False	False	1		
707.5653	12.966	5772	0.79	4.0	False	False	1		
707.5656	4.836	1142	0.0	inf	False	False	1		
707.5672	13.225	7522	0.88	1.0	False	False	1		
707.5695	13.52	4658	0.0	inf	False	False	1		
707.5724	3.599	1895	0.0	inf	False	False	1		
707.5743	13.331	1511	0.0	inf	False	False	1		
707.5743	13.567	3050	0.0	inf	False	False	1		
707.5744	13.167	2373	0.0	inf	False	False	1		
707.5786	5.538	4776	0.0	inf	False	False	1		
707.5802	13.52	3050	0.0	inf	False	False	1		
707.5807	3.694	2205	0.0	inf	False	False	1		
707.581	12.966	2604	0.0	inf	False	False	1		
707.5839	13.272	1978	0.0	inf	False	False	1		
707.5882	5.679	19666	0.75	1.33	False	False	1		
707.5882	10.188	1081	0.0	inf	False	False	1		
707.589	11.936	1530	0.0	inf	False	False	1		
707.5926	3.646	1289	0.0	inf	False	False	1		
707.5946	11.405	1054	0.0	inf	False	False	1		
707.5977	6.223	71448	0.94	5.0	False	False	1		
707.5986	11.829	1276	0.0	inf	False	False	1		
707.5996	11.641	1842	0.0	inf	False	False	1		
707.6088	11.782	1156	0.0	inf	False	False	1		
707.6109	12.777	71469	0.99	4.0	False	False	1		
707.6112	13.119	11449	0.94	2.5	False	False	1		
707.6115	3.646	1112	0.0	inf	False	False	1		
707.6134	10.188	1058	0.0	inf	False	False	1		
707.6144	6.593	1149	0.0	inf	False	False	1		
707.6183	12.591	173063	0.95	1.0	False	False	1		
707.6225	13.331	2000	0.0	inf	False	False	1		
707.624	12.405	7727	0.9	0.0	False	False	1		
707.6242	12.966	4127	0.0	inf	False	False	1		
707.6245	15.849	1023	0.0	inf	False	False	1		
707.6258	13.225	3531	0.0	inf	False	False	1		
707.6268	11.877	1725	0.75	4.0	False	False	1		
707.6286	15.648	1071	0.0	inf	False	False	1		
707.6292	6.639	2907	0.0	inf	False	False	1		
707.6309	14.635	109633	0.95	2.0	False	False	1		
707.636	11.936	1300	0.0	inf	False	False	1		
707.636	12.872	4429	0.0	inf	False	False	1		
707.6374	13.32	1577	0.0	inf	False	False	1		
707.6377	13.179	2192	0.0	inf	False	False	1		
707.639	15.577	1660	0.0	inf	False	False	1		
707.6408	12.405	2495	0.98	0.0	False	False	1		
707.641	15.176	3116	0.0	inf	False	False	1		
707.6446	13.119	1701	0.0	inf	False	False	1		
707.6453	12.919	1864	0.0	inf	False	False	1		
707.6466	14.775	7737	0.0	inf	False	False	1		
707.647	12.73	6556	0.0	inf	False	False	1		
707.6474	11.829	1172	0.0	inf	False	False	1		
707.6475	15.413	1669	0.44	1.33	False	False	1		
707.6521	11.983	1152	0.0	inf	False	False	1		
707.654	13.474	2043	0.0	inf	False	False	1		
707.6566	12.499	3347	0.0	inf	False	False	1		
707.6576	11.888	1092	0.0	inf	False	False	1		
707.662	15.636	1336	0.54	0.0	False	False	1		
707.6651	13.119	1869	0.77	1.67	False	False	1		
707.6652	1.908	1088	0.0	inf	False	False	1		
707.6696	12.73	6768	0.85	5.0	False	False	1		
707.6724	12.359	2196	0.89	0.25	False	False	1		
707.673	12.591	14525	0.88	0.29	False	False	1		
707.674	12.872	2689	0.0	inf	False	False	1		
707.6752	11.877	1121	0.0	inf	False	False	1		
707.6753	5.538	1048	0.0	inf	False	False	1		
707.68	12.499	2725	0.0	inf	False	False	1		
707.6806	13.272	1234	0.55	0.0	False	False	1		
707.685	14.635	9946	0.0	inf	False	False	1		
707.6864	11.983	14858	0.6	3.0	False	False	1		
707.6938	12.499	1923	0.0	inf	False	False	1		
707.703	13.013	1589	0.0	inf	False	False	1		
707.7046	12.03	3207	0.0	inf	False	False	1		
707.7107	13.474	1731	0.43	0.0	False	False	1		
707.7109	13.013	1339	0.0	inf	False	False	1		
707.7182	13.32	1787	0.69	0.25	False	False	1		
707.7231	11.983	1794	0.67	99.0	False	False	1		
707.7417	11.983	1654	0.0	inf	False	False	1		
707.7448	12.312	1235	0.0	inf	False	False	1		
707.7468	12.17	1016	0.0	inf	False	False	1		
707.7482	12.73	2666	0.0	inf	False	False	1		
707.7492	12.919	1123	0.0	inf	False	False	1		
707.7545	12.591	5948	0.0	inf	False	False	1		
707.7649	14.729	2414	0.0	inf	False	False	1		
707.7844	12.17	1000	0.0	inf	False	False	1		
707.7876	12.73	1892	0.0	inf	False	False	1		
707.8086	12.73	1855	0.0	inf	False	False	1		
707.809	14.729	1551	0.0	inf	False	False	1		
707.8276	12.73	1334	0.0	inf	False	False	1		
708.1094	0.924	1112	0.0	inf	False	False	1		
708.3607	0.466	1049	0.0	inf	False	False	1		
708.3872	2.471	1437	0.0	inf	False	False	1		
708.4007	2.518	1212	0.0	inf	False	False	1		
708.4154	1.814	1432	0.0	inf	False	False	1		
708.423	0.983	1358	0.0	inf	False	False	1		
708.4264	1.86	1354	0.0	inf	False	False	1		
708.4363	3.033	1011	0.0	inf	False	False	1		
708.439	0.983	1756	0.72	0.0	False	False	1		
708.4406	3.646	1331	0.72	0.0	False	False	1		
708.441	1.814	1172	0.7	99.0	False	False	1		
708.4445	16.687	1233	0.0	inf	False	False	1		
708.4454	0.883	1857	0.7	1.5	False	False	1		
708.455	1.448	1995	0.87	0.0	False	False	1		
708.4552	19.335	1003	0.0	inf	False	False	1		
708.4648	2.329	1382	0.0	inf	False	False	1		
708.4752	2.329	1229	0.69	0.0	False	False	1		
708.486	11.547	1983	0.0	inf	False	False	1		
708.4866	14.729	1605	0.0	inf	False	False	1		
708.488	1.12	1162	0.0	inf	False	False	1		
708.4882	10.516	1380	0.7	0.0	False	False	1		
708.4886	15.589	1207	0.0	inf	False	False	1		
708.4888	0.648	1047	0.0	inf	False	False	1		
708.4895	3.599	1565	0.46	1.0	False	False	1		
708.4907	0.496	1234	0.0	inf	False	False	1		
708.4908	0.819	1094	0.0	inf	False	False	1		
708.491	12.359	2291	0.0	inf	False	False	1		
708.4911	8.24	2063	0.0	inf	False	False	1		
708.4912	0.41	1476	0.0	inf	False	False	1		
708.4914	1.261	2001	0.0	inf	False	False	1		
708.492	11.357	3210	0.47	1.5	False	False	1		
708.4928	8.826	2913	0.0	inf	False	False	1		
708.4936	0.263	1152	0.0	inf	False	False	1		
708.4937	16.33	1839	0.69	0.5	False	False	1		
708.4938	0.159	1091	0.0	inf	False	False	1		
708.4938	8.145	3220	0.34	0.5	False	False	1		
708.4941	11.829	5116	0.75	0.43	False	False	1		
708.4942	1.86	1604	0.0	inf	False	False	1		
708.4946	16.264	1728	0.58	0.25	False	False	1		
708.4947	11.029	2138	0.34	0.0	False	False	1		
708.495	13.167	1422	0.0	inf	False	False	1		
708.495	10.479	2274	0.52	1.0	False	False	1		
708.4952	13.32	1971	0.69	1.0	False	False	1		
708.4952	12.217	4718	0.93	1.5	False	False	1		
708.4952	4.978	3246	0.0	0.05	False	False	1		
708.4954	9.108	2435	0.89	0.67	False	False	1		
708.4956	9.673	1639	0.0	inf	False	False	1		
708.496	6.944	8137	0.0	inf	False	False	1		
708.496	15.896	1615	0.35	6.0	False	False	1		
708.496	9.531	2420	0.68	0.67	False	False	1		
708.4962	0.871	1275	0.0	inf	False	False	1		
708.4962	8.499	3070	0.0	inf	False	False	1		
708.4963	13.06	1312	0.0	inf	False	False	1		
708.4964	10.388	2110	0.0	0.2	False	False	1		
708.4965	2.658	1701	0.56	2.0	False	False	1		
708.4967	11.983	4304	0.0	inf	False	False	1		
708.4968	12.966	1862	0.92	0.0	False	False	1		
708.4968	8.393	3146	0.88	1.0	False	False	1		
708.4972	9.39	2061	0.0	inf	False	False	1		
708.4975	2.235	1109	0.0	inf	False	False	1		
708.4976	7.72	1947	0.0	inf	False	False	1		
708.4987	6.685	76405	0.95	0.5	False	False	1		
708.4988	5.585	1911	0.0	inf	False	False	1		
708.4992	15.531	1691	0.44	0.25	False	False	1		
708.4992	0.205	1202	0.0	inf	False	False	1		
708.4995	15.695	2076	0.79	1.0	False	False	1		
708.5002	4.695	1595	0.7	0.0	False	False	1		
708.5006	5.491	1427	0.0	inf	False	False	1		
708.5009	8.826	2228	0.0	inf	False	False	1		
708.5021	9.437	1495	0.0	inf	False	False	1		
708.5024	1.261	1567	0.0	inf	False	False	1		
708.5026	12.17	2897	0.0	inf	False	False	1		
708.5044	6.452	1683	0.0	inf	False	False	1		
708.5046	10.235	1317	0.0	inf	False	False	1		
708.5047	10.479	1273	0.0	inf	False	False	1		
708.5052	10.935	1015	0.0	inf	False	False	1		
708.5055	3.505	1150	0.64	0.0	False	False	1		
708.506	9.013	1129	0.0	inf	False	False	1		
708.5064	15.944	1421	0.0	inf	False	False	1		
708.5066	4.306	1710	0.89	0.33	False	False	1		
708.5068	4.07	1730	0.0	inf	False	False	1		
708.5077	6.593	3132	0.0	inf	False	False	1		
708.508	8.452	2034	0.69	1.0	False	False	1		
708.5083	2.751	1982	0.94	99.0	False	False	1		
708.5088	13.331	1121	0.0	inf	False	False	1		
708.5089	12.312	2723	0.42	0.5	False	False	1		
708.5089	3.741	1786	0.64	0.0	False	False	1		
708.509	11.983	2669	0.0	inf	False	False	1		
708.51	11.216	1402	0.16	99.0	False	False	1		
708.5103	7.672	1415	0.0	inf	False	False	1		
708.5104	4.507	1567	0.0	inf	False	False	1		
708.5104	4.695	2072	0.94	99.0	False	False	1		
708.5108	6.944	5641	0.0	inf	False	False	1		
708.511	4.978	1430	0.0	inf	False	False	1		
708.5116	3.835	1745	0.59	99.0	False	False	1		
708.5128	12.123	2131	0.0	inf	False	False	1		
708.5134	8.097	1899	0.68	0.25	False	False	1		
708.5136	11.829	2338	0.63	2.0	False	False	1		
708.5142	11.641	2608	0.0	inf	False	False	1		
708.515	11.5	1215	0.0	inf	False	False	1		
708.5175	4.836	1276	0.0	inf	False	False	1		
708.5178	16.121	1005	0.0	inf	False	False	1		
708.5178	6.992	1816	0.0	inf	False	False	1		
708.5182	9.531	1036	0.0	inf	False	False	1		
708.5183	10.235	1426	0.93	1.5	False	False	1		
708.5183	8.826	1125	0.0	inf	False	False	1		
708.5186	4.648	1713	0.21	1.0	False	False	1		
708.5198	9.86	1728	0.0	inf	False	False	1		
708.5204	10.376	1033	0.0	inf	False	False	1		
708.5205	3.835	1126	0.0	inf	False	False	1		
708.5215	9.155	1081	0.0	inf	False	False	1		
708.5226	11.829	1352	0.0	inf	False	False	1		
708.5232	10.432	1156	0.0	inf	False	False	1		
708.5258	12.312	1267	0.0	inf	False	False	1		
708.5266	10.141	1367	0.0	inf	False	False	1		
708.5269	12.872	1208	0.0	inf	False	False	1		
708.5272	11.888	1242	0.0	inf	False	False	1		
708.5306	4.601	1720	0.53	99.0	False	False	1		
708.5306	6.639	8024	0.0	inf	False	False	1		
708.5329	10.188	1000	0.0	inf	False	False	1		
708.5348	3.457	1280	0.37	1.0	False	False	1		
708.5374	12.312	1091	0.0	inf	False	False	1		
708.5404	3.033	1305	0.0	inf	False	False	1		
708.543	4.648	1601	0.0	inf	False	False	1		
708.5453	5.585	26687	0.0	inf	False	False	1		
708.5454	6.639	7497	0.0	inf	False	False	1		
708.5464	2.329	1346	0.0	inf	False	False	1		
708.547	4.507	2990	0.95	99.0	False	False	1		
708.5481	3.788	1201	0.0	inf	False	False	1		
708.5483	4.306	1005	0.0	inf	False	False	1		
708.549	11.888	1341	0.34	2.0	False	False	1		
708.55	8.452	1116	0.0	inf	False	False	1		
708.5532	3.929	1677	0.0	inf	False	False	1		
708.5536	4.836	1209	0.0	inf	False	False	1		
708.5548	3.505	1536	0.0	inf	False	False	1		
708.5575	13.32	1121	0.0	inf	False	False	1		
708.5579	9.531	1170	0.0	inf	False	False	1		
708.5583	13.013	3076	0.0	inf	False	False	1		
708.5592	6.639	5413	0.0	inf	False	False	1		
708.5595	3.646	7465	0.83	9.0	False	False	1		
708.56	12.312	1563	0.63	0.0	False	False	1		
708.5624	3.033	1449	0.0	inf	False	False	1		
708.5626	1.908	1166	0.0	inf	False	False	1		
708.5628	4.306	1092	0.0	inf	False	False	1		
708.5646	4.165	1081	0.0	inf	False	False	1		
708.5664	4.742	1459	0.36	0.0	False	False	1		
708.567	13.225	3429	0.86	1.0	False	False	1		
708.5689	3.081	1291	0.61	99.0	False	False	1		
708.5692	13.013	3566	0.84	1.0	False	False	1		
708.5712	11.782	1233	0.0	inf	False	False	1		
708.5713	8.193	1146	0.0	inf	False	False	1		
708.5736	3.694	2727	0.0	inf	False	False	1		
708.575	6.593	1201	0.0	inf	False	False	1		
708.577	13.119	1627	0.0	inf	False	False	1		
708.5782	13.52	11313	0.96	1.0	False	False	1		
708.5791	13.225	2451	0.0	inf	False	False	1		
708.5808	13.06	2055	0.0	inf	False	False	1		
708.581	3.646	1904	0.0	inf	False	False	1		
708.5878	5.585	2635	0.0	inf	False	False	1		
708.5892	13.426	1770	0.0	inf	False	False	1		
708.5894	12.217	2187	0.76	0.0	False	False	1		
708.5902	13.06	1389	0.0	inf	False	False	1		
708.597	11.877	1326	0.0	inf	False	False	1		
708.598	9.343	1032	0.0	inf	False	False	1		
708.5996	13.567	2506	0.0	inf	False	False	1		
708.601	6.223	13255	0.87	1.0	False	False	1		
708.6014	13.331	1696	0.0	inf	False	False	1		
708.6032	5.585	2750	0.0	inf	False	False	1		
708.6039	11.983	1817	0.75	0.0	False	False	1		
708.6054	2.329	1027	0.0	inf	False	False	1		
708.6101	13.119	5728	0.97	99.0	False	False	1		
708.6134	13.426	2700	0.9	1.0	False	False	1		
708.6136	12.312	19103	0.73	0.75	False	False	1		
708.615	3.646	1254	0.0	inf	False	False	1		
708.6175	15.471	1010	0.0	inf	False	False	1		
708.6197	12.777	37775	0.99	2.5	False	False	1		
708.621	12.591	46574	0.95	0.67	False	False	1		
708.6224	11.936	1153	0.0	inf	False	False	1		
708.6264	13.474	2403	0.83	1.0	False	False	1		
708.6266	13.747	3176	0.0	inf	False	False	1		
708.6282	12.123	3898	0.0	inf	False	False	1		
708.6286	13.272	1587	0.0	inf	False	False	1		
708.6287	13.119	3506	0.8	2.0	False	False	1		
708.6302	15.128	1286	0.0	inf	False	False	1		
708.6306	12.312	6340	0.0	inf	False	False	1		
708.6338	14.635	61427	0.95	2.0	False	False	1		
708.634	12.545	15739	0.0	inf	False	False	1		
708.636	6.639	1776	0.0	inf	False	False	1		
708.6374	0.895	1193	0.0	inf	False	False	1		
708.638	13.013	2960	0.0	inf	False	False	1		
708.6386	11.936	1221	0.0	inf	False	False	1		
708.6393	17.498	1064	0.0	inf	False	False	1		
708.6403	5.585	1197	0.0	inf	False	False	1		
708.6425	13.474	1280	0.0	inf	False	False	1		
708.6437	12.17	2490	0.0	inf	False	False	1		
708.6444	12.359	2796	0.0	inf	False	False	1		
708.646	13.179	1394	0.0	inf	False	False	1		
708.6468	17.899	1252	0.0	inf	False	False	1		
708.6482	15.707	1069	0.63	0.0	False	False	1		
708.6482	8.393	1718	0.0	inf	False	False	1		
708.6485	13.32	1113	0.0	inf	False	False	1		
708.6494	13.013	1102	0.0	inf	False	False	1		
708.6504	16.61	1119	0.0	inf	False	False	1		
708.6518	15.128	1504	0.0	inf	False	False	1		
708.652	19.335	1078	0.0	inf	False	False	1		
708.6524	0.895	2327	0.0	inf	False	False	1		
708.6524	15.366	1460	0.37	2.0	False	False	1		
708.6526	12.264	2497	0.0	inf	False	False	1		
708.6538	17.154	1054	0.0	inf	False	False	1		
708.6541	1.261	1119	0.0	inf	False	False	1		
708.6542	5.585	1135	0.0	inf	False	False	1		
708.6542	18.175	1240	0.7	99.0	False	False	1		
708.6551	12.545	4762	0.0	inf	False	False	1		
708.6576	13.426	1749	0.0	inf	False	False	1		
708.6601	8.393	1288	0.0	inf	False	False	1		
708.6652	12.919	1891	0.0	inf	False	False	1		
708.6658	15.176	1382	0.0	inf	False	False	1		
708.6676	12.638	2770	0.0	inf	False	False	1		
708.668	12.545	3422	0.0	inf	False	False	1		
708.6682	13.272	1202	0.0	inf	False	False	1		
708.669	13.747	2071	0.0	inf	False	False	1		
708.6692	12.312	2401	0.0	inf	False	False	1		
708.6698	15.519	1041	0.0	inf	False	False	1		
708.6706	12.777	6039	0.98	8.0	False	False	1		
708.6708	8.346	1100	0.0	inf	False	False	1		
708.6714	0.895	1051	0.0	inf	False	False	1		
708.6754	12.73	4073	0.89	0.0	False	False	1		
708.6764	14.681	5415	0.0	inf	False	False	1		
708.677	5.585	1133	0.0	inf	False	False	1		
708.6776	11.936	1535	0.0	inf	False	False	1		
708.6834	12.777	3696	0.0	inf	False	False	1		
708.6858	12.405	1972	0.0	inf	False	False	1		
708.6869	13.474	1179	0.0	inf	False	False	1		
708.6874	12.685	3257	0.0	inf	False	False	1		
708.688	11.983	3232	0.89	0.5	False	False	1		
708.6883	12.123	3173	0.85	99.0	False	False	1		
708.6928	5.585	1105	0.0	inf	False	False	1		
708.6947	14.681	4563	0.0	inf	False	False	1		
708.697	13.119	1674	0.0	inf	False	False	1		
708.698	12.545	38291	0.91	1.5	False	False	1		
708.7005	12.123	2541	0.0	inf	False	False	1		
708.703	12.872	1710	0.0	inf	False	False	1		
708.7136	12.217	1790	0.0	inf	False	False	1		
708.7146	12.777	1839	0.0	inf	False	False	1		
708.7148	12.872	1388	0.0	inf	False	False	1		
708.7166	12.452	1394	0.0	inf	False	False	1		
708.7188	5.585	1026	0.0	inf	False	False	1		
708.7212	11.983	1173	0.0	inf	False	False	1		
708.7212	13.474	3305	0.95	1.0	False	False	1		
708.724	13.747	1609	0.0	inf	False	False	1		
708.727	13.06	1302	0.0	inf	False	False	1		
708.7306	12.499	2890	0.72	99.0	False	False	1		
708.7335	13.474	1651	0.0	inf	False	False	1		
708.7369	12.825	1618	0.0	inf	False	False	1		
708.74	13.06	1441	0.0	inf	False	False	1		
708.7443	13.426	1554	0.0	inf	False	False	1		
708.7526	12.545	4627	0.76	1.0	False	False	1		
708.7542	12.777	1801	0.0	inf	False	False	1		
708.76	12.312	1161	0.0	inf	False	False	1		
708.769	12.73	1726	0.0	inf	False	False	1		
708.771	14.729	1485	0.0	inf	False	False	1		
708.7778	11.936	1008	0.0	inf	False	False	1		
708.7782	12.825	1296	0.0	inf	False	False	1		
708.7783	12.638	1493	0.0	inf	False	False	1		
708.7822	12.73	1507	0.0	inf	False	False	1		
708.8028	12.73	1358	0.0	inf	False	False	1		
708.8174	12.777	1205	0.0	inf	False	False	1		
708.8324	12.73	1386	0.0	inf	False	False	1		
708.8419	18.487	1045	0.0	inf	False	False	1		
708.8492	0.871	3260	0.53	3.0	False	False	1		
708.8493	17.944	1171	0.0	inf	False	False	1		
708.8524	18.457	1018	0.0	inf	False	False	1		
708.8527	18.958	1235	0.0	inf	False	False	1		
708.8532	17.154	1292	0.0	inf	False	False	1		
708.8556	19.857	1013	0.0	inf	False	False	1		
708.8559	16.61	1047	0.0	inf	False	False	1		
708.8653	16.957	1049	0.0	inf	False	False	1		
708.9267	0.924	1164	0.0	inf	False	False	1		
708.9604	12.217	1008	0.0	inf	False	False	1		
709.0447	16.716	1304	0.0	inf	False	False	1		
709.0466	0.883	1577	0.0	inf	False	False	1		
709.0508	0.936	1384	0.0	inf	False	False	1		
709.0562	18.528	1272	0.0	inf	False	False	1		
709.1638	2.565	1093	0.0	inf	False	False	1		
709.2444	0.924	1037	0.0	inf	False	False	1		
709.2516	17.985	1210	0.0	inf	False	False	1		
709.3172	12.17	1004	0.0	inf	False	False	1		
709.3867	1.814	1285	0.0	inf	False	False	1		
709.4118	0.572	1048	0.0	inf	False	False	1		
709.4186	12.919	1102	0.0	inf	False	False	1		
709.424	0.525	1133	0.0	inf	False	False	1		
709.431	0.936	1689	0.0	inf	False	False	1		
709.4336	2.329	1248	0.0	inf	False	False	1		
709.4419	17.109	1072	0.67	99.0	False	False	1		
709.4427	3.835	1160	0.0	inf	False	False	1		
709.4428	18.649	1378	0.0	inf	False	False	1		
709.4431	1.214	1250	0.0	inf	False	False	1		
709.4446	9.579	1362	0.0	inf	False	False	1		
709.446	0.924	6012	0.94	1.0	False	False	1		
709.4462	2.751	1485	0.47	1.0	False	False	1		
709.4471	4.789	1190	0.31	1.0	False	False	1		
709.4477	17.899	1071	0.0	inf	False	False	1		
709.4516	16.687	1313	0.0	inf	False	False	1		
709.4532	11.782	1009	0.0	inf	False	False	1		
709.4555	1.86	1274	0.0	inf	False	False	1		
709.4594	0.895	2123	0.0	inf	False	False	1		
709.4618	2.329	1458	0.75	0.0	False	False	1		
709.4658	5.585	1297	0.0	inf	False	False	1		
709.4732	1.308	1200	0.0	inf	False	False	1		
709.4896	1.308	1387	0.8	0.0	False	False	1		
709.491	8.546	1623	0.0	inf	False	False	1		
709.4914	3.741	1012	0.0	inf	False	False	1		
709.4934	4.117	1238	0.0	inf	False	False	1		
709.4936	9.06	1288	0.0	inf	False	False	1		
709.4945	4.354	1647	0.0	inf	False	False	1		
709.495	2.282	1069	0.0	inf	False	False	1		
709.4952	13.379	1016	0.0	inf	False	False	1		
709.4953	11.263	1709	0.0	inf	False	False	1		
709.4962	2.751	1439	0.0	inf	False	False	1		
709.4964	6.992	2225	0.0	inf	False	False	1		
709.4965	12.123	2073	0.79	99.0	False	False	1		
709.4968	8.288	1531	0.0	inf	False	False	1		
709.4968	10.376	1376	0.0	inf	False	False	1		
709.4978	4.695	1238	0.0	inf	False	False	1		
709.4984	1.308	1301	0.0	inf	False	False	1		
709.499	7.956	1107	0.0	inf	False	False	1		
709.4995	11.405	1944	0.0	inf	False	False	1		
709.5	4.836	1010	0.0	inf	False	False	1		
709.5002	2.986	1326	0.0	inf	False	False	1		
709.5002	12.872	1335	0.0	inf	False	False	1		
709.5004	15.519	1042	0.0	inf	False	False	1		
709.5005	11.877	1746	0.5	1.0	False	False	1		
709.5006	9.579	1558	0.0	inf	False	False	1		
709.502	5.538	1230	0.0	inf	False	False	1		
709.5023	8.499	1339	0.55	0.5	False	False	1		
709.5036	9.06	1057	0.0	inf	False	False	1		
709.5047	4.165	1182	0.0	inf	False	False	1		
709.5054	6.685	17469	0.98	0.33	False	False	1		
709.5056	2.424	1119	0.0	inf	False	False	1		
709.5056	3.552	1280	0.0	inf	False	False	1		
709.5107	9.39	1359	0.0	inf	False	False	1		
709.5108	7.909	1122	0.0	inf	False	False	1		
709.511	4.648	1082	0.0	inf	False	False	1		
709.5114	11.5	1066	0.0	inf	False	False	1		
709.5116	8.499	1155	0.0	inf	False	False	1		
709.5116	11.641	1093	0.0	inf	False	False	1		
709.5124	6.992	2281	0.0	inf	False	False	1		
709.5136	9.202	1289	0.0	inf	False	False	1		
709.514	12.217	1320	0.0	inf	False	False	1		
709.5154	11.829	1684	0.0	inf	False	False	1		
709.5154	11.936	1735	0.0	inf	False	False	1		
709.5162	5.025	1402	0.0	inf	False	False	1		
709.5174	11.263	1006	0.0	inf	False	False	1		
709.5212	4.507	1081	0.0	inf	False	False	1		
709.5226	6.639	5599	0.0	inf	False	False	1		
709.5226	4.023	1009	0.0	inf	False	False	1		
709.5247	4.165	1560	0.0	inf	False	False	1		
709.5255	4.742	1033	0.0	inf	False	False	1		
709.5268	10.235	1101	0.0	inf	False	False	1		
709.5382	8.546	1081	0.0	inf	False	False	1		
709.5406	3.694	1365	0.0	inf	False	False	1		
709.5456	13.013	1807	0.0	inf	False	False	1		
709.5459	3.033	1515	0.65	1.0	False	False	1		
709.5483	5.585	5472	0.0	inf	False	False	1		
709.5485	12.359	1904	0.0	inf	False	False	1		
709.549	9.343	1185	0.0	inf	False	False	1		
709.5503	12.777	2346	0.0	inf	False	False	1		
709.5512	15.081	1047	0.0	inf	False	False	1		
709.5528	6.992	1819	0.0	inf	False	False	1		
709.5545	6.639	31702	0.96	0.67	False	False	1		
709.5547	4.507	14004	0.92	99.0	False	False	1		
709.5547	12.217	41879	0.97	1.0	False	False	1		
709.5551	3.929	1159	0.0	inf	False	False	1		
709.5554	8.145	1273	0.57	99.0	False	False	1		
709.5568	13.06	2912	0.74	2.0	False	False	1		
709.5573	12.919	2642	0.0	inf	False	False	1		
709.5574	6.452	1860	0.0	inf	False	False	1		
709.559	3.081	1432	0.0	inf	False	False	1		
709.5592	9.673	1059	0.0	inf	False	False	1		
709.565	5.585	2567	0.0	inf	False	False	1		
709.5674	3.646	3508	0.62	3.0	False	False	1		
709.5678	12.123	3139	0.79	99.0	False	False	1		
709.5697	11.5	1033	0.0	inf	False	False	1		
709.5702	12.872	1027	0.0	inf	False	False	1		
709.5709	4.165	5163	0.96	0.4	False	False	1		
709.5726	4.883	1756	0.0	inf	False	False	1		
709.5731	3.081	1252	0.0	inf	False	False	1		
709.5732	4.601	3318	0.95	99.0	False	False	1		
