m/z	RT	peak_height	Gaussian_similarity	asymmetry_factor	is_isotope	is_in_source_fragment	charge	MS2	MS2_scan_id
772.6757	8.441	13405	0.78	4.0	False	False	1		
772.676	13.231	2002	0.34	0.5	False	False	1		
772.6767	12.221	1353	0.0	inf	False	False	1		
772.6776	8.583	2929	0.0	inf	False	False	1		
772.6778	9.477	2993	0.93	2.0	False	False	1		
772.6783	8.158	9883	0.92	0.6	False	False	1		
772.6784	2.423	1070	0.0	inf	False	False	1		
772.6806	11.787	1021	0.0	inf	False	False	1		
772.6812	12.971	1741	0.0	inf	False	False	1		
772.6824	2.845	1128	0.0	inf	False	False	1		
772.6828	13.479	1710	0.79	0.0	False	False	1		
772.6844	3.081	2077	0.0	inf	False	False	1		
772.685	2.188	1247	0.0	inf	False	False	1		
772.6858	3.412	2056	0.0	inf	False	False	1		
772.6894	9.524	2096	0.0	inf	False	False	1		
772.69	3.222	2348	0.0	inf	False	False	1		
772.6921	12.269	1073	0.0	inf	False	False	1		
772.6936	7.969	1019	0.0	inf	False	False	1		
772.6938	12.409	1809	0.0	inf	False	False	1		
772.6993	11.787	1117	0.0	inf	False	False	1		
772.7022	2.564	1098	0.53	99.0	False	False	1		
772.7024	13.384	3632	0.94	0.4	False	False	1		
772.7027	12.736	1752	0.0	inf	False	False	1		
772.7032	13.749	1693	0.0	inf	False	False	1		
772.7036	8.064	2162	0.0	inf	False	False	1		
772.7036	12.409	1914	0.0	inf	False	False	1		
772.7061	13.479	1884	0.0	inf	False	False	1		
772.7068	13.289	1496	0.0	inf	False	False	1		
772.707	13.018	1115	0.0	inf	False	False	1		
772.708	12.642	4879	0.0	inf	False	False	1		
772.7094	13.125	1537	0.0	inf	False	False	1		
772.7116	8.064	1478	0.0	inf	False	False	1		
772.713	3.27	1538	0.45	1.0	False	False	1		
772.7154	12.456	1689	0.0	inf	False	False	1		
772.7165	2.751	1609	0.0	inf	False	False	1		
772.7176	3.458	1134	0.0	inf	False	False	1		
772.7176	2.564	1608	0.0	inf	False	False	1		
772.7178	3.081	1932	0.0	inf	False	False	1		
772.7182	13.066	2074	0.12	4.0	False	False	1		
772.721	12.596	3143	0.0	inf	False	False	1		
772.721	13.384	2942	0.0	inf	False	False	1		
772.7214	12.783	1502	0.0	inf	False	False	1		
772.7271	8.111	1785	0.0	inf	False	False	1		
772.7277	3.222	1626	0.0	inf	False	False	1		
772.7278	13.749	2859	0.0	inf	False	False	1		
772.7288	3.412	1423	0.0	inf	False	False	1		
772.7314	3.081	1450	0.79	0.0	False	False	1		
772.732	13.231	1746	0.69	0.33	False	False	1		
772.735	6.707	12222	0.7	0.0	False	False	1		
772.74	13.704	2641	0.0	inf	False	False	1		
772.744	3.412	1275	0.0	inf	False	False	1		
772.7479	5.38	55135	0.93	2.0	False	False	1		
772.7492	3.081	1305	0.0	inf	False	False	1		
772.7492	13.526	8684	0.89	1.33	False	False	1		
772.7578	3.412	1361	0.0	inf	False	False	1		
772.7578	9.524	1334	0.0	inf	False	False	1		
772.76	13.431	1465	0.66	0.0	False	False	1		
772.7676	8.441	5552	0.0	inf	False	False	1		
772.7699	8.158	3712	0.72	1.5	False	False	1		
772.7738	13.479	2001	0.0	inf	False	False	1		
772.7769	15.584	1703	0.67	2.0	False	False	1		
772.7838	3.412	1125	0.0	inf	False	False	1		
772.7879	13.431	1231	0.0	inf	False	False	1		
772.7924	15.949	4870	0.96	1.0	False	False	1		
772.796	3.412	1023	0.0	inf	False	False	1		
772.7979	16.043	2486	0.0	inf	False	False	1		
772.801	8.536	1743	0.0	inf	False	False	1		
772.8018	8.253	2092	0.0	inf	False	False	1		
772.8034	13.431	1456	0.0	inf	False	False	1		
772.8084	3.081	1116	0.0	inf	False	False	1		
772.8108	8.111	2066	0.0	inf	False	False	1		
772.8135	13.384	1102	0.0	inf	False	False	1		
772.8146	2.329	1001	0.0	inf	False	False	1		
772.815	8.536	1572	0.55	1.0	False	False	1		
772.8168	0.893	2042	0.22	2.0	False	False	1		
772.8206	16.793	1478	0.77	99.0	False	False	1		
772.8224	0.564	1031	0.0	inf	False	False	1		
772.8243	0.922	1299	0.0	inf	False	False	1		
772.8244	8.158	2208	0.26	1.0	False	False	1		
772.8255	18.804	1289	0.74	0.0	False	False	1		
772.831	8.536	1416	0.72	0.0	False	False	1		
772.838	8.3	1109	0.0	inf	False	False	1		
772.8515	8.111	1197	0.68	99.0	False	False	1		
772.852	15.855	1157	0.0	inf	False	False	1		
772.871	8.536	1155	0.69	0.0	False	False	1		
772.8848	8.111	1232	0.67	99.0	False	False	1		
772.9	8.536	1179	0.0	inf	False	False	1		
772.953	8.536	1016	0.0	inf	False	False	1		
772.9898	5.519	1261	0.0	inf	False	False	1		
773.0348	2.845	1179	0.0	inf	False	False	1		
773.036	5.519	1378	0.0	inf	False	False	1		
773.0394	11.929	1098	0.0	inf	False	False	1		
773.1352	5.882	2772	0.0	inf	False	False	1		
773.1522	16.564	1509	0.0	inf	False	False	1		
773.1529	7.69	1117	0.0	inf	False	False	1		
773.1555	0.922	1354	0.0	inf	False	False	1		
773.2676	11.598	1728	0.0	inf	False	False	1		
773.2692	9.336	1287	0.0	inf	False	False	1		
773.2704	9.477	1089	0.0	inf	False	False	1		
773.271	11.929	1967	0.0	inf	False	False	1		
773.2741	9.665	1395	0.0	inf	False	False	1		
773.2758	12.363	1664	0.0	inf	False	False	1		
773.277	11.409	42686	0.96	1.33	False	False	1		
773.2776	12.642	1983	0.0	inf	False	False	1		
773.2776	12.163	1614	0.0	inf	False	False	1		
773.2902	11.551	2476	0.0	inf	False	False	1		
773.3106	11.457	2990	0.0	inf	False	False	1		
773.3327	11.409	3945	0.93	1.0	False	False	1		
773.3456	11.315	1027	0.0	inf	False	False	1		
773.3644	5.567	1295	0.0	inf	False	False	1		
773.3885	5.473	1977	0.0	inf	False	False	1		
773.4156	9.712	1253	0.0	inf	False	False	1		
773.419	11.409	1623	0.0	inf	False	False	1		
773.458	11.362	1110	0.0	inf	False	False	1		
773.4648	11.362	1048	0.0	inf	False	False	1		
773.4786	11.362	1164	0.0	inf	False	False	1		
773.4787	1.861	1413	0.0	inf	False	False	1		
773.4789	1.211	1018	0.0	inf	False	False	1		
773.4809	16.886	1058	0.0	inf	False	False	1		
773.4876	18.521	1102	0.0	inf	False	False	1		
773.4909	0.893	1029	0.0	inf	False	False	1		
773.4936	1.861	1273	0.0	inf	False	False	1		
773.5001	4.403	1033	0.0	inf	False	False	1		
773.5008	8.3	1178	0.0	inf	False	False	1		
773.504	8.064	1699	0.0	inf	False	False	1		
773.506	2.329	1133	0.0	inf	False	False	1		
773.5102	8.536	1406	0.0	inf	False	False	1		
773.5111	11.362	1009	0.0	inf	False	False	1		
773.5128	8.158	2013	0.71	2.0	False	False	1		
773.5128	3.081	1174	0.0	inf	False	False	1		
773.5131	4.867	1055	0.0	inf	False	False	1		
773.5136	5.882	3993	0.0	inf	False	False	1		
773.5138	8.017	1904	0.55	1.0	False	False	1		
773.5157	6.524	1430	0.0	inf	False	False	1		
773.5162	3.647	1391	0.0	inf	False	False	1		
773.5176	5.38	5883	0.0	inf	False	False	1		
773.5191	2.798	1109	0.0	inf	False	False	1		
773.5196	2.282	1410	0.0	inf	False	False	1		
773.5202	2.47	1655	0.0	inf	False	False	1		
773.5258	4.633	8422	0.84	2.5	False	False	1		
773.5263	8.158	2439	0.0	inf	False	False	1		
773.529	8.017	2113	0.0	inf	False	False	1		
773.5298	3.977	1194	0.68	0.0	False	False	1		
773.5317	2.329	1402	0.6	0.0	False	False	1		
773.5326	6.969	2512	0.0	inf	False	False	1		
773.5327	5.882	3271	0.0	inf	False	False	1		
773.5328	5.567	1910	0.0	inf	False	False	1		
773.5336	4.821	1871	0.0	inf	False	False	1		
773.5338	4.538	1425	0.0	inf	False	False	1		
773.5345	8.158	1638	0.77	0.0	False	False	1		
773.5368	8.583	1603	0.8	0.0	False	False	1		
773.538	11.929	1062	0.0	inf	False	False	1		
773.5382	12.316	1518	0.0	inf	False	False	1		
773.5382	5.38	6791	0.0	inf	False	False	1		
773.5388	6.664	3263	0.0	inf	False	False	1		
773.5418	4.773	2404	0.0	inf	False	False	1		
773.5462	9.477	1102	0.0	inf	False	False	1		
773.5462	12.21	1504	0.0	inf	False	False	1		
773.5479	12.689	2541	0.0	inf	False	False	1		
773.5502	4.585	4250	0.0	inf	False	False	1		
773.5512	4.167	1386	0.0	inf	False	False	1		
773.5528	2.517	12677	0.81	0.43	False	False	1		
773.5538	2.845	12812	0.66	0.75	False	False	1		
773.5538	12.504	2210	0.0	inf	False	False	1		
773.5544	11.362	1119	0.0	inf	False	False	1		
773.5544	3.412	23746	0.98	2.5	False	False	1		
773.5544	3.222	29276	0.0	inf	False	False	1		
773.5548	3.081	26676	0.71	1.0	False	False	1		
773.5559	13.171	1025	0.0	inf	False	False	1		
773.5568	12.363	1646	0.0	inf	False	False	1		
773.5569	4.538	3173	0.86	0.5	False	False	1		
773.557	5.38	7563	0.0	inf	False	False	1		
773.5584	3.647	1659	0.0	inf	False	False	1		
773.5598	12.642	1550	0.0	inf	False	False	1		
773.5598	4.726	1545	0.0	inf	False	False	1		
773.56	13.018	1042	0.0	inf	False	False	1		
773.5622	12.83	1137	0.0	inf	False	False	1		
773.5636	3.553	4013	0.0	inf	False	False	1		
773.5658	2.375	2501	0.0	inf	False	False	1		
773.566	3.93	1118	0.0	inf	False	False	1		
773.5667	3.647	1410	0.0	inf	False	False	1		
773.5727	2.564	3722	0.0	inf	False	False	1		
773.5739	2.375	1947	0.58	0.67	False	False	1		
773.5744	2.798	3644	0.0	inf	False	False	1		
773.5746	3.222	12256	0.0	inf	False	False	1		
773.5778	9.053	1210	0.0	inf	False	False	1		
773.5788	2.94	4230	0.0	inf	False	False	1		
773.5788	4.679	1364	0.0	inf	False	False	1		
773.5792	3.506	2675	0.0	inf	False	False	1		
773.5819	2.235	1401	0.0	inf	False	False	1		
773.5826	3.789	1270	0.0	inf	False	False	1		
773.5829	7.69	1530	0.0	inf	False	False	1		
773.583	13.018	1378	0.29	1.0	False	False	1		
773.5838	8.536	1430	0.0	inf	False	False	1		
773.5842	1.352	1485	0.0	inf	False	False	1		
773.5846	2.704	1674	0.0	inf	False	False	1		
773.5851	8.111	1688	0.0	inf	False	False	1		
773.5852	9.006	2489	0.0	inf	False	False	1		
773.5874	9.43	1239	0.0	inf	False	False	1		
773.5896	2.517	2220	0.72	0.0	False	False	1		
773.5896	8.3	2121	0.52	3.0	False	False	1		
773.5898	4.679	1607	0.0	inf	False	False	1		
773.5904	6.431	196704	0.8	1.5	False	False	1		
773.591	6.664	265138	0.95	3.0	False	False	1		
773.5922	3.741	1599	0.6	99.0	False	False	1		
773.5924	2.893	2959	0.78	3.0	False	False	1		
773.5933	8.536	1357	0.0	inf	False	False	1		
773.5945	3.458	1961	0.0	inf	False	False	1		
773.5946	12.924	1181	0.0	inf	False	False	1		
773.5946	9.665	1205	0.0	inf	False	False	1		
773.5949	13.125	1363	0.0	inf	False	False	1		
773.596	9.006	1363	0.0	inf	False	False	1		
773.5968	3.128	3575	0.0	inf	False	False	1		
773.5974	8.205	2747	0.0	inf	False	False	1		
773.5984	4.679	1619	0.0	inf	False	False	1		
773.599	5.839	7459	0.0	inf	False	False	1		
773.5996	5.38	661482	0.93	2.0	False	False	1		
773.6008	2.141	3205	0.93	5.0	False	False	1		
773.601	2.564	1739	0.75	99.0	False	False	1		
773.6034	8.017	1469	0.0	inf	False	False	1		
773.6052	13.289	1890	0.0	inf	False	False	1		
773.6058	10.177	1293	0.0	inf	False	False	1		
773.6082	11.976	1231	0.2	1.0	False	False	1		
773.609	9.147	1690	0.0	inf	False	False	1		
773.6101	2.235	1977	0.0	inf	False	False	1		
773.6106	13.231	1978	0.0	inf	False	False	1		
773.6116	3.883	2010	0.0	inf	False	False	1		
773.6118	2.517	1733	0.0	inf	False	False	1		
773.6123	4.773	1417	0.61	99.0	False	False	1		
773.6126	2.798	2050	0.24	1.5	False	False	1		
773.6128	6.922	9974	0.0	inf	False	False	1		
773.6142	2.94	1656	0.53	0.0	False	False	1		
773.6148	0.841	1218	0.23	1.0	False	False	1		
773.6151	7.28	4812	0.0	inf	False	False	1		
773.6152	0.078	1203	0.0	inf	False	False	1		
773.6156	4.491	1477	0.0	inf	False	False	1		
773.6159	16.091	1002	0.0	inf	False	False	1		
773.6167	12.83	1604	0.0	inf	False	False	1		
773.6174	13.171	1371	0.0	inf	False	False	1		
773.6174	4.356	1643	0.0	inf	False	False	1		
773.6188	5.882	3072	0.0	inf	False	False	1		
773.6188	11.315	1542	0.0	inf	False	False	1		
773.6192	10.319	1104	0.42	99.0	False	False	1		
773.6208	12.269	10260	0.51	1.67	False	False	1		
773.6212	3.317	9273	0.91	1.5	False	False	1		
773.6223	3.883	1863	0.0	inf	False	False	1		
773.6223	5.241	3749	0.0	inf	False	False	1		
773.6226	10.941	1300	0.0	inf	False	False	1		
773.6231	4.679	1249	0.0	inf	False	False	1		
773.6234	3.128	2034	0.0	inf	False	False	1		
773.6236	11.362	1458	0.0	inf	False	False	1		
773.6236	10.177	1384	0.0	inf	False	False	1		
773.6237	11.835	1897	0.5	3.0	False	False	1		
773.6238	11.645	1870	0.0	inf	False	False	1		
773.6239	9.571	9190	0.96	99.0	False	False	1		
773.625	13.018	1202	0.0	inf	False	False	1		
773.625	3.458	1926	0.87	99.0	False	False	1		
773.6251	9.006	3483	0.91	5.0	False	False	1		
773.6259	3.977	1356	0.33	99.0	False	False	1		
773.6266	9.477	15452	0.95	0.0	False	False	1		
773.627	8.441	77123	0.97	1.67	False	False	1		
773.6273	8.205	38864	0.98	0.67	False	False	1		
773.6289	6.922	7247	0.0	inf	False	False	1		
773.629	7.922	2212	0.81	0.0	False	False	1		
773.6316	2.517	1074	0.0	inf	False	False	1		
773.633	8.677	4685	0.96	99.0	False	False	1		
773.6338	11.835	1500	0.0	inf	False	False	1		
773.6345	3.27	3672	0.61	0.33	False	False	1		
773.6369	12.504	2262	0.71	99.0	False	False	1		
773.6372	11.598	1836	0.0	inf	False	False	1		
773.6388	13.125	1119	0.0	inf	False	False	1		
773.6402	12.363	4101	0.81	1.0	False	False	1		
773.6402	11.835	1473	0.0	inf	False	False	1		
773.6405	10.941	1225	0.0	inf	False	False	1		
773.6417	5.882	4818	0.65	0.0	False	False	1		
773.6425	8.111	12895	1.0	0.0	False	False	1		
773.6474	10.419	2030	0.69	1.0	False	False	1		
773.648	8.583	4972	0.0	inf	False	False	1		
773.6482	6.707	16519	0.75	0.5	False	False	1		
773.6488	6.431	6728	0.0	inf	False	False	1		
773.6496	5.38	51397	0.99	3.0	False	False	1		
773.6506	10.177	3486	0.96	99.0	False	False	1		
773.651	8.771	1836	0.0	inf	False	False	1		
773.651	11.835	1625	0.0	inf	False	False	1		
773.6535	12.689	5464	0.97	2.5	False	False	1		
773.6536	7.876	1869	0.0	inf	False	False	1		
773.6546	2.141	2495	0.0	inf	False	False	1		
773.6548	12.163	5395	0.76	2.5	False	False	1		
773.6554	13.171	1389	0.0	inf	False	False	1		
773.6554	13.384	8561	0.83	0.67	False	False	1		
773.6554	12.363	3494	0.73	1.0	False	False	1		
773.6555	9.618	403793	0.93	2.0	False	False	1	184.0743;49125.0|184.0826;5480.0|184.1039;2770.0|184.1297;779.0|184.1429;970.0|184.1546;742.0|184.1598;557.0|185.0772;3683.0|318.309;597.0|342.306;533.0|740.389;1136.0|740.3985;840.0	3677.0
773.6567	3.317	1297	0.66	0.5	False	False	1		
773.6609	12.736	2527	0.0	inf	False	False	1		
773.6626	13.337	2008	0.0	inf	False	False	1		
773.664	11.409	1128	0.0	inf	False	False	1		
773.6652	13.749	24163	0.0	inf	False	False	1		
773.6652	11.882	2240	0.64	0.5	False	False	1		
773.6681	12.221	1920	0.0	inf	False	False	1		
773.6684	13.171	1852	0.0	inf	False	False	1		
773.6701	2.235	1930	0.0	inf	False	False	1		
773.6704	9.383	3666	0.0	inf	False	False	1		
773.671	11.504	1128	0.0	inf	False	False	1		
773.6718	12.689	1877	0.0	3.0	False	False	1		
773.672	13.431	3142	0.0	inf	False	False	1		
773.6733	9.241	3312	0.59	99.0	False	False	1		
773.6734	10.131	1729	0.0	inf	False	False	1		
773.674	3.317	1123	0.0	inf	False	False	1		
773.6742	8.536	3328	0.65	0.0	False	False	1		
773.6746	13.704	4326	0.0	inf	False	False	1		
773.6772	12.163	2208	0.0	inf	False	False	1		
773.6812	11.882	1312	0.0	inf	False	False	1		
773.6816	10.131	1574	0.0	inf	False	False	1		
773.6819	3.27	1667	0.0	inf	False	False	1		
773.6822	12.269	2071	0.0	inf	False	False	1		
773.683	11.362	1005	0.0	inf	False	False	1		
773.6832	13.018	2844	0.62	1.0	False	False	1		
773.6832	13.479	1801	0.0	inf	False	False	1		
773.6845	5.567	1011	0.0	inf	False	False	1		
773.6854	12.456	1443	0.0	inf	False	False	1		
773.686	13.231	2416	0.79	0.75	False	False	1		
773.6866	8.158	4040	0.69	2.5	False	False	1		
773.689	12.316	1281	0.0	inf	False	False	1		
773.6892	8.536	2919	0.64	0.33	False	False	1		
773.6914	12.21	1052	0.0	inf	False	False	1		
773.6922	11.787	1162	0.0	inf	False	False	1		
773.6946	3.081	1329	0.57	99.0	False	False	1		
773.6946	13.018	2252	0.0	inf	False	False	1		
773.6948	13.384	1510	0.0	inf	False	False	1		
773.6988	13.183	1494	0.0	inf	False	False	1		
773.6995	15.313	1050	0.0	inf	False	False	1		
773.7007	9.383	1224	0.0	inf	False	False	1		
773.7008	8.347	1098	0.0	inf	False	False	1		
773.7026	13.066	1188	0.0	inf	False	False	1		
773.7051	13.337	1712	0.0	inf	False	False	1		
773.7076	12.163	1067	0.0	inf	False	False	1		
773.7087	9.618	34916	0.81	1.5	False	False	1		
773.7088	3.081	1206	0.0	inf	False	False	1		
773.7098	13.749	3185	0.88	0.0	False	False	1		
773.7114	12.642	2588	0.0	inf	False	False	1		
773.714	9.851	4279	0.0	inf	False	False	1		
773.7145	12.736	1502	0.59	99.0	False	False	1		
773.7148	13.479	1678	0.0	inf	False	False	1		
773.7162	13.171	1335	0.0	inf	False	False	1		
773.7163	13.384	1493	0.0	inf	False	False	1		
773.7192	12.596	1966	0.0	inf	False	False	1		
773.7238	8.536	1186	0.71	0.0	False	False	1		
773.7253	13.278	1216	0.0	inf	False	False	1		
773.7264	3.081	1308	0.72	99.0	False	False	1		
773.7326	9.477	1056	0.0	inf	False	False	1		
773.7328	13.749	3757	0.0	inf	False	False	1		
773.7346	6.431	7893	0.0	inf	False	False	1		
773.7352	13.125	1502	0.0	inf	False	False	1		
773.7437	13.231	1112	0.0	inf	False	False	1		
773.7456	13.572	3168	0.4	1.0	False	False	1		
773.7476	13.749	2820	0.0	inf	False	False	1		
773.7476	3.27	1127	0.0	inf	False	False	1		
773.7494	5.38	21228	0.99	3.0	False	False	1		
773.7498	13.526	3180	0.91	0.5	False	False	1		
773.7588	15.218	1143	0.0	inf	False	False	1		
773.7672	8.205	1635	0.0	inf	False	False	1		
773.7678	8.489	2303	0.0	inf	False	False	1		
773.7794	12.316	1190	0.0	inf	False	False	1		
773.7846	16.043	1247	0.0	inf	False	False	1		
773.7898	8.536	1290	0.0	inf	False	False	1		
773.7976	15.949	3226	0.0	inf	False	False	1		
773.7978	8.536	1085	0.0	inf	False	False	1		
773.8006	9.804	2641	0.73	1.0	False	False	1		
773.8032	5.567	1081	0.0	inf	False	False	1		
773.8112	15.996	1350	0.0	inf	False	False	1		
773.8176	8.158	1073	0.68	99.0	False	False	1		
773.8204	9.477	1181	0.0	inf	False	False	1		
773.9409	5.473	1765	0.0	inf	False	False	1		
773.956	3.27	1038	0.0	inf	False	False	1		
773.9683	3.27	1252	0.0	inf	False	False	1		
773.9904	0.922	1078	0.0	inf	False	False	1		
774.0732	13.125	1015	0.0	inf	False	False	1		
774.0938	7.233	7061	0.0	inf	False	False	1		
774.0942	7.099	16782	0.0	inf	False	False	1		
774.1003	8.583	1230	0.0	inf	False	False	1		
774.145	5.882	2836	0.0	inf	False	False	1		
774.1564	2.188	1432	0.0	inf	False	False	1		
774.2136	9.665	1104	0.0	inf	False	False	1		
774.2724	9.006	1153	0.0	inf	False	False	1		
774.2742	12.21	1084	0.0	inf	False	False	1		
774.2751	11.409	32342	0.97	2.0	False	False	1		
774.2754	10.525	1188	0.0	inf	False	False	1		
774.2768	9.712	1344	0.0	inf	False	False	1		
774.2769	12.316	1094	0.0	inf	False	False	1		
774.2784	11.929	1922	0.0	inf	False	False	1		
774.2872	11.787	1241	0.0	inf	False	False	1		
774.3004	11.409	6404	0.0	inf	False	False	1		
774.3098	11.362	3770	0.0	inf	False	False	1		
774.3222	11.409	3554	0.0	inf	False	False	1		
774.3292	5.519	1111	0.0	inf	False	False	1		
774.3352	11.362	3118	0.62	3.0	False	False	1		
774.4118	11.362	1428	0.0	inf	False	False	1		
774.42	9.618	4381	0.19	3.0	False	False	1		
774.4257	9.899	2396	0.0	inf	False	False	1		
774.4434	9.665	1183	0.0	inf	False	False	1		
774.4702	2.282	1004	0.0	inf	False	False	1		
774.4813	16.597	1067	0.0	inf	False	False	1		
774.4986	2.141	1331	0.69	0.0	False	False	1		
774.5019	0.98	1474	0.0	inf	False	False	1		
774.5023	3.176	1521	0.0	inf	False	False	1		
774.5094	15.631	1095	0.0	inf	False	False	1		
774.515	8.017	1860	0.0	inf	False	False	1		
774.5192	1.814	1414	0.0	inf	False	False	1		
774.521	2.47	1471	0.0	inf	False	False	1		
774.5218	8.017	1399	0.0	inf	False	False	1		
774.5228	4.773	2329	0.47	2.0	False	False	1		
774.5232	8.536	1035	0.0	inf	False	False	1		
774.5248	3.317	1903	0.0	inf	False	False	1		
774.5282	3.176	3749	0.0	inf	False	False	1		
774.5288	9.477	1032	0.0	inf	False	False	1		
774.5292	13.171	1047	0.0	inf	False	False	1		
774.5302	2.94	1282	0.0	inf	False	False	1		
774.5317	5.519	1077	0.0	inf	False	False	1		
774.5318	4.167	1491	0.0	inf	False	False	1		
774.5326	4.679	4259	0.85	0.5	False	False	1		
774.5348	2.517	1761	0.0	inf	False	False	1		
774.5357	3.553	1164	0.0	inf	False	False	1		
774.537	5.882	4674	0.0	inf	False	False	1		
774.5372	3.883	1147	0.0	inf	False	False	1		
774.5384	6.524	3332	0.87	99.0	False	False	1		
774.539	1.258	1342	0.0	inf	False	False	1		
774.5408	5.567	1273	0.0	inf	False	False	1		
774.5428	7.69	1440	0.0	inf	False	False	1		
774.5432	4.025	1818	0.0	inf	False	False	1		
774.5452	8.111	12117	0.9	2.5	False	False	1		
774.5459	6.247	26391	0.96	7.0	False	False	1		
774.5462	8.536	1212	0.0	inf	False	False	1		
774.5468	13.183	1259	0.78	0.0	False	False	1		
774.547	8.3	1081	0.0	inf	False	False	1		
774.5475	4.356	1726	0.0	inf	False	False	1		
774.5488	4.167	1171	0.0	inf	False	False	1		
774.5508	2.375	2172	0.74	2.0	False	False	1		
774.5534	5.882	2996	0.0	inf	False	False	1		
774.5536	8.064	4451	0.0	inf	False	False	1		
774.5558	11.835	1190	0.67	0.0	False	False	1		
774.5566	5.057	2508	0.0	inf	False	False	1		
774.557	6.524	2102	0.0	inf	False	False	1		
774.5646	8.205	1796	0.73	1.0	False	False	1		
774.565	13.278	1308	0.35	1.0	False	False	1		
774.5661	2.657	3322	0.52	1.0	False	False	1		
774.5666	4.585	55567	0.87	2.5	False	False	1	184.0738;5351.0|184.0841;602.0|185.078;607.0	1621.0
774.5671	3.176	1519990	0.96	1.33	False	False	1	184.0735;21145.0|184.0911;1129.0|184.1029;1266.0|184.1446;515.0|185.0776;919.0|223.0638;1884.0|224.0638;750.0|281.0513;2937.0|281.0612;720.0|282.057;587.0|297.0827;1287.0|341.0218;941.0|355.0712;3887.0|355.084;600.0|356.0713;1601.0|371.1016;5211.0|371.1112;2110.0|372.1009;2044.0|372.1096;1249.0|429.091;2739.0|430.0879;1213.0|430.0954;550.0|445.1202;2344.0|446.1177;691.0|446.1252;834.0|503.1056;732.0|503.116;860.0|504.1074;840.0|756.5559;15343.0|756.5876;1230.0|756.6054;1130.0|756.622;973.0|757.5596;8398.0|757.5978;719.0|757.6174;692.0|758.5622;1892.0|759.5702;674.0	1079.0
774.5729	3.836	5920	0.0	inf	False	False	1		
774.5746	9.383	1083	0.0	inf	False	False	1		
774.5766	3.977	3960	0.0	inf	False	False	1		
774.5766	4.072	1372	0.66	99.0	False	False	1		
774.5784	8.205	1397	0.77	0.0	False	False	1		
774.5808	4.867	2011	0.0	inf	False	False	1		
774.582	6.2	4227	0.0	inf	False	False	1		
774.582	4.356	1405	0.0	inf	False	False	1		
774.5822	4.679	6748	0.0	inf	False	False	1		
774.5822	3.977	3460	0.0	inf	False	False	1		
774.587	4.261	1101	0.0	inf	False	False	1		
774.5895	2.657	2540	0.0	inf	False	False	1		
774.591	7.058	13770	0.0	inf	False	False	1		
774.5918	3.6	2755	0.0	inf	False	False	1		
774.5926	3.883	1559	0.0	inf	False	False	1		
774.5931	2.47	2187	0.0	inf	False	False	1		
774.5933	6.664	74099	0.95	3.0	False	False	1		
774.5934	6.431	54023	0.86	1.0	False	False	1		
774.594	2.798	2126	0.0	inf	False	False	1		
774.5959	7.143	13478	0.0	inf	False	False	1		
774.5966	2.235	21165	0.9	1.33	False	False	1		
774.5994	2.517	1279	0.0	inf	False	False	1		
774.6004	6.969	2215	0.0	inf	False	False	1		
774.6006	9.006	3621	0.89	0.5	False	False	1		
774.6018	2.987	7687	0.0	inf	False	False	1		
774.6018	5.38	123227	0.95	1.33	False	False	1		
774.6026	13.183	1285	0.0	inf	False	False	1		
774.6026	7.643	97596	0.97	0.5	False	False	1	184.074;9884.0|184.0822;2523.0|184.0951;531.0|184.1038;871.0|185.0774;882.0|385.2752;2232.0|386.2795;696.0	2872.0
774.6029	7.876	245360	0.99	1.67	False	False	1	184.0738;24439.0|184.0855;1266.0|184.1018;1719.0|184.1429;625.0|185.0777;1839.0	2967.0
774.6036	4.025	1597	0.0	inf	False	False	1		
774.606	4.679	2113	0.12	1.0	False	False	1		
774.607	10.893	1369	0.63	99.0	False	False	1		
774.608	2.845	1390	0.0	inf	False	False	1		
774.6097	3.506	3692	0.8	3.0	False	False	1		
774.6111	2.282	7328	0.0	inf	False	False	1		
774.6124	8.958	2308	0.58	1.0	False	False	1		
774.6125	8.253	4917	0.0	inf	False	False	1		
774.6129	5.614	4238	0.0	inf	False	False	1		
774.6147	13.337	1079	0.0	inf	False	False	1		
774.6156	4.538	1360	0.0	inf	False	False	1		
774.6156	3.176	113807	0.94	2.5	False	False	1		
774.6172	11.882	1390	0.0	inf	False	False	1		
774.6178	6.969	2642	0.0	inf	False	False	1		
774.619	3.93	1203	0.0	inf	False	False	1		
774.6195	4.679	2130	0.0	inf	False	False	1		
774.6222	4.119	1135	0.0	inf	False	False	1		
774.6227	2.94	11532	0.83	0.5	False	False	1		
774.623	12.409	3199	0.0	inf	False	False	1		
774.6237	2.141	3244	0.0	inf	False	False	1		
774.6249	11.551	1921	0.0	inf	False	False	1		
774.625	12.269	6377	0.85	1.33	False	False	1		
774.6258	9.1	2236	0.14	1.5	False	False	1		
774.6259	5.241	2421	0.0	inf	False	False	1		
774.6259	4.633	5022	0.0	inf	False	False	1		
774.6266	13.066	1018	0.0	inf	False	False	1		
774.6277	2.329	1513	0.0	inf	False	False	1		
774.6288	2.845	1166	0.0	inf	False	False	1		
774.629	8.205	11952	0.87	1.0	False	False	1		
774.6304	8.441	18932	0.96	2.0	False	False	1		
774.6304	3.553	1913	0.8	99.0	False	False	1		
774.6306	9.477	5385	0.0	inf	False	False	1		
774.6309	10.367	1033	0.0	inf	False	False	1		
