m/z	RT
1065.3728	13.172
1328.4677	15.065
507.4623	4.057
828.6778	10.174
739.6078	8.764
766.537	3.962
962.9747	15.725
556.4002	1.745
935.7995	13.829
495.4421	13.509
679.5097	0.946
836.6022	2.432
974.8365	13.692
251.0468	4.393
923.7247	13.31
759.5698	3.213
820.6104	3.585
789.7531	2.307
207.2112	12.532
982.8482	12.252
1126.8324	3.078
798.6395	9.615
904.7575	11.499
835.7224	12.352
321.1187	0.946
811.6596	11.97
814.6803	12.628
767.6209	12.013
987.7626	13.088
960.7515	10.017
914.9375	12.959
947.6567	2.681
864.7803	13.216
1005.9629	16.149
687.572	8.812
747.6124	9.606
908.854	13.008
596.5985	12.491
899.5845	2.154
1356.1727	13.251
890.6199	2.294
900.6445	2.891
537.5362	15.065
1085.7996	10.469
450.3822	2.587
949.7117	10.515
979.735	12.866
1455.2771	13.558
339.2898	8.63
607.5658	15.065
814.6098	6.376
694.6035	13.105
758.6298	12.398
842.7421	3.962
910.812	12.624
734.5777	4.817
1347.2033	15.3
765.6483	10.567
792.5845	3.683
977.8403	8.105
1374.2067	12.955
765.6179	11.674
847.5643	2.655
822.61	5.331
858.6318	3.92
890.8281	13.056
798.5982	4.01
875.6306	3.543
921.9319	13.604
744.5617	11.588
960.8289	15.158
1252.3413	13.066
590.4632	3.773
659.5016	10.469
975.7384	11.876
772.5541	12.537
893.722	13.606
888.8328	13.604
429.3732	12.721
857.6215	3.916
974.9238	11.731
829.6944	9.711
579.4264	2.541
989.7949	12.436
948.8672	16.019
812.609	3.162
934.7355	9.989
841.6146	4.858
760.582	8.984
838.6842	11.486
900.7928	12.721
1367.2848	12.577
825.721	9.758
971.7941	11.541
956.8629	12.993
943.8737	12.874
796.5481	4.577
661.4892	4.298
902.7435	9.736
652.5694	8.386
247.2422	12.398
710.6412	13.514
510.3678	2.213
643.4018	4.297
789.6436	12.311
921.8506	15.439
969.7728	13.172
752.5235	3.88
811.531	2.483
1318.2941	15.064
975.7988	11.872
929.9255	12.157
289.2941	0.418
682.4886	12.259
857.5917	4.58
871.6268	4.669
741.5437	9.563
910.8058	13.824
681.4843	12.805
928.7819	13.306
903.632	2.776
1426.1182	12.445
848.7316	12.205
926.8016	13.601
908.7696	11.97
825.584	4.535
898.7775	13.108
1056.7216	2.585
634.4553	15.666
760.64	8.489
838.6314	4.487
788.6711	11.636
718.5564	4.245
1491.2725	13.22
952.7308	11.588
1324.1882	15.619
792.6384	10.462
886.8289	13.639
885.653	3.633
1110.043	15.454
403.7895	3.26
951.7266	11.297
654.5875	8.325
682.5383	6.335
739.7017	13.062
617.5058	8.314
628.886	0.902
745.7635	15.619
911.7251	13.135
1379.3839	13.405
789.6139	2.541
760.6082	11.166
948.7976	13.135
750.6232	9.381
736.6014	9.313
995.8516	13.135
1333.2734	15.158
666.688	11.545
934.7194	7.983
925.8158	15.279
898.7457	12.389
772.5494	4.535
1287.3479	13.16
1378.2352	12.946
1348.1909	15.232
832.622	4.577
918.9614	12.814
580.5379	5.375
973.7831	8.467
951.7272	12.299
833.6676	11.166
955.8519	13.69
816.7592	11.494
945.7658	7.779
944.8441	15.349
795.6358	5.372
815.7134	13.135
776.6306	3.26
860.7722	12.075
941.8424	15.393
1359.1604	12.528
210.089	6.445
858.5945	4.293
896.5651	2.249
818.6786	13.598
815.6162	3.73
986.7806	12.299
905.7692	11.782
429.2892	2.341
663.5719	11.721
905.7645	8.676
1007.6677	2.468
634.5415	8.078
832.7034	10.748
1298.2408	15.548
824.6135	8.951
786.61	13.066
815.7274	12.96
910.7922	15.017
629.4766	3.972
986.7776	8.575
757.5376	8.042
977.8006	11.861
794.6875	12.106
892.7479	13.684
941.5784	4.769
750.5433	4.582
1186.396	13.154
791.544	5.605
371.1018	12.866
849.6974	11.825
1000.8207	12.311
786.5994	12.306
882.8306	15.631
926.7848	12.11
634.4551	16.156
671.4722	3.779
465.7779	0.902
850.7498	12.528
516.427	4.254
833.6386	2.544
565.568	6.47
916.8419	12.398
465.4349	3.637
643.6083	12.451
1010.9095	15.186
947.7733	8.058
950.7645	11.815
790.837	13.182
188.0616	15.56
699.5594	11.93
661.5506	3.967
941.8138	13.687
736.6444	13.593
513.3694	2.832
936.7643	13.215
548.5032	10.174
803.6929	13.041
866.7279	11.721
697.5735	4.482
660.6204	9.936
854.7281	13.824
403.3788	3.727
907.887	15.297
782.6278	3.962
779.582	8.119
920.7556	11.26
1196.0988	10.077
947.8447	13.215
1258.7976	2.401
644.6134	11.982
1093.9952	15.618
1411.173	12.671
804.7379	11.686
755.5604	3.732
836.5825	3.962
752.5679	9.548
851.5992	3.355
954.8588	15.56
1238.1229	9.936
670.62	12.216
241.1949	12.631
939.8095	13.105
822.7734	15.065
845.6253	8.078
975.7253	11.919
684.6633	9.22
823.662	8.956
845.6704	7.827
876.7515	11.733
175.1485	14.998
955.7918	15.956
920.9119	15.279
289.2937	2.45
800.6339	2.635
830.7106	11.401
768.5644	9.369
769.6218	8.03
768.8602	2.538
767.552	12.306
757.5971	3.166
959.8906	11.93
924.7639	12.445
1143.0743	16.077
699.5342	11.873
707.5661	12.952
828.6496	4.062
1336.4457	15.013
922.7629	8.375
372.1028	2.045
706.6552	12.483
823.6408	9.369
844.6537	8.072
695.6449	15.57
795.5382	2.107
723.5656	8.909
859.8096	13.509
1379.1839	15.961
625.5531	9.993
888.573	3.03
961.8511	13.278
711.5561	2.247
945.7609	11.594
368.437	3.495
829.612	3.727
251.0473	0.281
761.6202	9.664
713.5753	12.532
848.7321	10.792
908.7391	11.828
944.7593	10.516
495.0229	2.233
702.4701	2.045
650.5354	4.062
664.4582	3.402
820.612	3.066
874.6089	2.925
884.5928	2.249
805.6889	12.342
899.9376	13.734
657.1228	2.045
965.7049	8.536
824.6799	12.758
723.6101	7.947
778.6001	6.471
908.8047	13.172
813.6172	3.974
767.5418	4.293
783.6358	7.01
911.8034	12.959
1230.0702	12.577
760.6342	6.337
986.9789	15.486
720.5412	10.169
848.6058	2.186
895.5763	8.678
815.6752	9.098
790.6814	8.85
845.7405	12.445
876.7988	13.461
856.6797	3.637
909.8722	12.306
162.1361	12.581
909.8134	13.367
1375.263	15.156
685.5568	9.049
800.6065	5.375
619.603	11.876
805.6345	9.049
952.8259	13.69
847.6185	2.153
728.6037	8.489
786.5609	3.119
464.3738	2.655
691.5346	10.084
854.7758	12.439
882.7287	11.919
663.453	13.372
698.6099	10.032
803.5995	4.864
1211.0786	8.443
884.754	12.767
995.9022	15.186
853.7356	11.769
670.6675	12.955
589.484	12.685
812.6831	13.687
1214.1206	9.986
550.6303	12.346
828.6037	2.68
914.8344	12.258
985.8459	13.263
772.6588	12.398
425.2862	2.104
350.2542	15.327
332.2125	1.039
543.3779	1.411
1281.0513	16.117
727.5662	12.905
817.6308	7.794
560.37	2.296
664.603	15.205
932.7908	11.876
906.5731	2.294
802.6078	6.335
814.6651	7.976
791.7757	8.723
962.8241	12.398
994.2809	13.007
870.7483	12.579
1002.9313	15.607
650.535	9.375
890.6951	11.731
821.5507	3.868
990.83	12.436
970.8565	13.263
769.615	5.068
910.6638	4.109
664.458	3.119
1251.9221	4.057
760.6415	7.685
720.6075	12.445
921.6901	2.2
898.6088	1.351
369.3897	9.709
1013.8111	12.106
685.4359	3.313
791.6264	2.107
771.5379	2.497
704.5992	10.038
808.5502	3.069
817.7141	10.564
876.7963	16.32
879.7847	12.866
957.8668	12.968
1400.193	12.537
898.6271	3.024
964.873	15.974
626.6081	13.165
722.5068	16.217
852.6109	3.072
899.5799	2.197
705.6008	9.704
851.6644	3.962
808.699	8.944
892.8512	13.097
964.7776	11.675
967.8265	12.581
864.5931	3.972
960.8715	12.805
891.6766	13.372
837.7393	13.46
1394.208	12.624
839.692	12.731
909.7376	8.623
710.6133	12.2
802.7644	13.263
941.7466	8.152
870.6254	4.502
1348.2852	15.279
341.3056	11.864
845.6579	4.245
957.8612	12.638
668.6688	7.994
985.8427	15.344
863.6515	2.213
425.3461	1.354
1407.2683	12.491
923.8294	13.108
697.5561	3.786
743.6502	12.528
889.7532	12.015
757.617	3.16
947.9196	15.924
967.7307	8.396
557.3946	2.771
702.2554	9.286
736.5884	10.127
925.8626	13.864
1227.8133	3.92
1337.086	14.97
1370.1674	12.814
807.788	13.643
886.7791	13.215
831.5761	2.562
861.566	2.339
826.6171	2.694
725.6852	10.358
876.717	11.497
1345.1195	10.221
887.7947	15.139
1027.8185	13.088
726.6248	11.73
749.6336	12.216
970.8087	12.826
1243.1557	10.156
774.6238	4.577
558.4166	2.401
1329.4671	14.97
972.9295	15.862
344.2288	1.116
385.3446	15.629
906.6739	2.202
1009.9171	15.819
692.5639	4.066
281.2386	12.618
832.63	2.244
905.7573	15.251
1464.1294	9.473
766.5354	3.738
634.4555	16.32
955.8077	13.647
833.7948	13.467
810.5639	3.166
286.3107	2.2
855.5767	4.258
907.8007	13.157
660.5052	10.221
842.6429	3.213
915.8327	13.049
663.6485	12.258
761.201	4.863
994.7543	3.113
901.6873	2.748
825.6677	8.863
846.6046	3.359
916.8772	15.344
992.7499	1.654
1306.3635	13.262
1334.1415	12.528
829.6085	3.018
681.6012	13.509
678.4804	16.386
720.5412	12.546
852.7864	12.259
821.591	3.637
937.7548	7.747
289.2931	2.344
1380.2393	13.215
1417.2242	12.674
778.7546	13.324
1282.0595	16.085
747.6318	8.266
1089.0946	15.619
810.562	3.585
646.6506	12.721
801.5808	2.562
854.7937	12.398
556.3558	0.923
816.6344	3.079
1102.3795	13.278
825.596	4.863
721.5966	8.984
743.6545	12.952
752.5696	9.085
813.7376	12.11
973.8469	15.16
985.7704	11.734
793.6628	8.514
663.5727	12.015
910.6621	13.002
729.5868	8.489
810.6518	3.968
753.8515	2.555
876.5976	2.249
939.6864	13.308
613.4836	12.398
1020.1905	2.045
608.5628	12.153
754.6009	7.652
865.7813	13.097
594.3774	1.684
685.5561	9.36
998.8211	12.532
1368.2177	12.946
707.4919	9.521
828.5793	8.676
1422.216	12.528
814.6689	4.81
1397.2686	12.579
755.5697	8.072
945.7835	11.494
759.5534	8.011
935.7325	9.038
902.7465	11.354
968.789	13.313
1328.1565	12.591
848.6952	8.268
995.8392	13.106
876.5695	7.605
795.6677	8.661
888.5736	3.974
527.4972	3.774
615.4986	3.962
863.6736	11.452
872.5845	2.515
1030.974	16.19
711.4203	0.902
885.6035	3.021
1372.2405	12.758
789.7462	11.591
251.0472	0.818
809.6259	5.234
978.8141	11.977
916.9438	12.487
1283.3516	13.22
393.2991	3.962
699.6172	6.492
812.6703	11.635
856.6136	2.247
973.8671	15.737
978.8355	12.299
722.6684	12.861
865.5781	3.444
985.8256	13.267
1310.1263	9.281
532.4117	12.017
720.562	11.64
793.6256	8.078
873.5696	1.887
948.6799	11.674
813.6916	12.352
970.9191	15.677
986.7814	8.173
978.9213	15.676
652.6627	15.841
783.74	10.358
773.5624	2.479
950.9537	15.982
1322.1566	9.757
335.2225	9.049
855.7286	13.22
698.5564	4.784
840.6982	8.205
780.6132	3.166
852.7698	12.311
1354.3589	15.252
519.3259	2.385
739.528	4.577
694.6339	15.629
985.7963	13.411
904.6899	3.315
816.2968	11.401
661.5177	11.884
1239.1257	9.923
884.645	3.208
663.5323	3.915
927.8212	12.013
664.6148	12.905
913.7924	12.805
826.6922	13.156
901.7623	15.139
903.8616	15.207
995.7188	9.942
702.5113	11.923
1395.1949	15.914
805.7076	11.966
900.5956	2.432
1318.2126	15.594
1298.1714	15.393
991.8154	12.763
789.6758	13.016
936.8679	12.999
1359.2625	15.255
763.6828	12.763
943.7721	8.247
1141.3131	12.819
898.579	3.021
959.9655	13.108
910.8177	12.346
966.9484	15.156
831.6207	2.45
972.906	15.83
1486.3134	13.215
578.6607	11.299
221.1384	0.933
371.3595	9.748
618.4666	9.986
973.8492	12.392
405.3922	3.786
810.5873	3.586
1242.0847	11.873
818.6472	6.38
1132.2944	11.635
965.7855	9.701
1294.1303	9.286
537.5362	15.393
680.5267	12.353
880.7459	15.486
927.841	12.674
703.6405	13.041
1440.256	13.467
1373.3907	12.579
949.7125	8.482
426.3202	10.658
825.6838	10.516
863.5585	3.032
837.7146	10.609
1008.9068	15.156
1330.2439	15.794
855.7425	15.347
572.4054	2.724
970.7779	9.049
780.648	7.936
807.5662	4.151
590.4274	13.299
743.6027	9.038
752.5836	8.609
986.7811	9.003
693.5784	3.786
755.5435	4.258
905.6866	11.201
256.264	2.057
926.8064	11.683
793.7066	8.656
812.6245	13.154
907.6756	2.045
961.7966	12.311
786.6688	13.647
908.7765	15.203
923.014	0.144
718.6632	12.767
829.65	4.549
1289.3465	13.16
741.6671	13.016
885.6028	2.879
913.7857	11.923
994.9357	15.756
250.1786	1.039
788.6152	9.61
910.7181	12.874
961.8937	13.097
995.7994	10.888
639.6578	11.545
759.573	8.205
844.6443	4.013
1431.2124	12.671
585.5282	8.172
590.428	16.217
1348.2002	15.297
906.6337	3.172
907.8516	15.514
767.5595	11.448
601.5182	13.734
923.0128	11.543
1213.1128	9.802
655.4922	4.817
927.8433	12.216
768.5618	12.404
664.4575	11.251
900.8183	15.713
901.7742	13.362
975.7269	8.576
1002.8545	13.097
803.6274	8.167
864.6799	11.594
869.7456	12.532
502.3461	1.365
531.4077	12.499
975.7878	11.828
694.6336	15.701
758.6843	12.805
700.4552	2.249
779.542	3.962
917.7133	11.829
928.8333	12.674
768.5637	10.083
1291.2339	15.156
564.4055	2.771
807.7787	13.372
953.7121	12.393
800.6388	3.032
969.7537	12.858
903.8141	16.112
698.5564	3.974
803.6282	8.676
740.6582	11.635
846.6013	4.596
725.78	12.624
926.7442	9.891
740.6172	10.315
897.7744	16.262
1450.0079	2.249
1377.0682	6.423
901.6626	2.694
601.5206	12.393
1085.7976	10.684
798.5284	5.515
719.5717	4.624
814.6706	5.053
284.179	0.935
649.5899	11.488
717.5449	8.514
796.5868	8.52
988.7801	9.849
1267.8354	3.449
534.3426	0.923
897.6602	12.11
907.7042	8.268
897.7705	12.491
932.8313	13.172
546.4006	16.126
736.685	12.685
919.8531	12.814
710.8263	2.633
930.8384	15.344
943.7701	9.031
920.8111	12.389
839.6322	4.624
745.6241	13.002
826.6716	11.063
948.9406	15.631
531.4082	16.156
525.0438	2.249
717.5432	9.078
778.5378	3.066
460.3746	1.131
788.5808	2.937
759.6376	7.982
1008.8268	12.819
789.682	11.78
523.529	11.108
537.5355	9.711
843.6291	4.676
769.6072	8.042
905.8652	15.205
916.8297	15.064
893.7753	12.205
1370.2463	15.156
853.58	2.402
836.6631	11.399
1027.3619	13.097
690.5098	2.294
838.609	4.298
711.5703	13.23
893.742	13.647
985.7821	10.887
826.6596	9.24
935.7745	11.967
1377.2264	12.913
821.628	2.186
934.8836	11.683
966.9472	15.772
624.4089	1.224
889.3188	12.153
1028.7803	12.585
941.8593	12.716
688.5756	9.187
1356.3157	15.252
590.427	15.585
843.6554	4.533
1343.2319	15.232
582.4975	12.577
1380.1855	16.05
1350.154	12.772
665.5481	4.53
820.6535	3.968
838.6308	10.5
321.2274	1.116
920.8389	12.299
767.6205	9.051
904.8076	12.11
339.2317	1.178
688.6605	12.581
1007.8171	12.389
775.5278	9.187
892.2768	4.305
669.7438	13.215
871.8066	13.108
966.864	12.866
503.3106	0.933
1399.2204	12.772
368.3164	2.154
974.812	11.825
874.7533	10.609
853.7491	11.782
633.5108	4.858
964.8688	15.255
852.553	4.487
685.4383	2.107
780.5908	6.376
829.5752	3.548
853.6485	11.059
888.6715	4.482
845.5943	2.244
458.3539	2.119
814.7075	3.213
961.8765	13.105
780.6743	9.046
823.7428	13.46
830.5688	3.644
935.7313	8.294
868.7898	13.088
774.6596	5.371
777.6326	8.373
942.6896	8.319
977.7042	12.352
872.6014	3.927
924.8135	13.154
1000.8514	13.734
770.6067	2.83
775.7011	9.663
568.4452	2.341
1413.2217	13.002
968.8474	13.062
668.6508	11.545
954.7764	11.061
1345.061	12.579
1351.3675	15.279
1394.2374	12.959
668.983	2.296
799.7325	2.633
881.6193	2.748
905.8279	12.952
891.8252	15.205
420.3329	2.483
741.6368	11.627
980.8628	15.112
1343.2738	15.064
838.5971	2.971
771.7043	13.372
918.7385	9.945
953.973	15.935
961.8285	15.156
748.5971	2.877
914.5758	2.149
502.3285	1.41
926.8128	12.211
815.7746	7.806
245.2269	12.572
824.6198	4.113
831.6063	3.208
566.3681	1.354
923.0145	7.921
553.3832	1.364
497.3077	0.89
841.7082	10.918
925.7824	13.306
1012.8007	8.562
531.4096	11.157
922.8611	15.665
876.6842	11.887
923.0126	12.404
663.4548	16.003
856.6762	3.213
1072.3613	13.049
902.1915	2.749
772.5836	3.448
848.6975	11.12
637.5959	6.565
1209.3314	13.066
371.1018	15.974
576.4009	3.397
1222.2804	10.224
797.6566	8.52
744.6223	7.963
831.7184	11.731
877.7773	11.782
1369.2255	15.396
579.4308	1.41
1011.9109	15.232
302.1413	16.063
496.3861	2.432
729.5724	11.308
894.6938	8.03
721.5652	11.44
707.4924	4.245
1346.0638	12.627
691.6457	12.968
1104.302	12.772
423.3359	2.373
663.4724	9.843
477.3702	3.213
690.55	3.916
800.7306	10.035
986.7626	9.781
750.562	4.764
371.359	3.778
759.6106	8.337
931.7727	8.764
975.8293	12.299
994.83	12.861
809.6768	12.358
848.7723	13.552
890.6927	12.216
1418.2171	12.618
761.645	12.306
819.6958	10.545
908.7764	15.467
920.7502	11.108
728.6164	8.528
924.8035	13.058
727.5642	13.105
781.6198	7.827
879.5566	2.483
873.7722	16.149
565.5658	10.462
685.556	11.165
736.588	9.802
739.6029	8.481
948.7951	11.829
874.7693	13.317
773.6445	12.445
957.8014	11.721
1003.7838	11.884
885.6375	11.687
804.6106	4.582
1013.1976	2.655
541.4028	2.402
829.5783	2.741
689.5799	10.084
593.598	13.008
845.7849	13.452
977.8145	11.971
998.8395	12.861
629.4745	2.68
867.5966	2.213
740.5203	4.63
695.6167	12.398
860.6138	3.208
943.8448	12.627
923.6934	8.078
953.803	12.952
980.7876	8.078
666.6117	13.263
872.683	13.172
902.7311	13.182
161.1413	12.533
1213.0302	8.325
749.5587	4.81
1064.7897	12.725
666.64	12.721
973.8034	8.575
1014.7945	12.157
940.7913	12.075
575.4468	4.434
698.6626	12.013
774.5326	4.577
748.5285	3.825
833.7024	9.426
911.6621	13.317
942.7556	8.125
944.7573	8.723
957.7455	13.041
881.6835	11.588
955.6993	11.829
878.7424	12.819
367.3112	12.618
907.7	7.889
952.7576	10.177
373.3513	1.731
698.5738	12.528
634.452	12.814
760.6434	12.528
904.889	15.251
735.5805	4.81
792.6136	4.717
909.9219	15.156
685.4364	3.69
1346.1979	15.604
581.5142	12.528
951.8641	15.346
704.5946	13.046
577.5207	15.108
826.6328	8.315
842.7712	13.204
938.8082	13.405
892.8405	13.109
1326.2992	15.756
1374.3237	15.108
721.5672	11.92
787.7007	12.952
853.6557	10.377
301.1477	15.3
1415.1294	12.311
987.855	13.109
790.6184	9.096
899.7819	16.316
755.5796	8.396
901.8018	13.156
883.6276	3.071
780.7496	13.555
929.7213	12.946
850.8124	15.573
883.6387	3.962
874.6887	9.595
583.4284	2.344
696.5484	8.105
699.5615	7.994
769.6905	13.088
786.6002	5.048
709.9428	0.905
425.8569	8.063
875.6296	2.296
920.8615	15.452
401.2636	0.935
842.6284	2.432
1299.4332	11.399
797.6986	3.166
855.6186	3.018
862.8045	12.546
1492.1406	7.779
760.5863	12.299
740.6366	13.154
820.5888	2.449
830.5699	4.056
992.8255	13.002
835.5315	2.326
781.7695	13.647
531.4078	2.585
851.5992	2.479
869.8011	13.601
944.7546	8.536
746.5642	7.916
1215.8292	13.007
680.4798	0.782
592.4715	2.727
1000.8078	11.967
502.3745	15.83
741.615	11.495
796.6078	2.45
837.6207	4.482
953.7506	11.547
589.4976	4.438
764.5603	3.644
977.8564	12.993
673.6986	15.108
1030.6848	1.873
727.6296	4.817
921.7595	7.982
424.3028	2.153
616.5774	8.307
963.9653	15.713
364.2842	1.13
851.6297	8.864
816.7901	15.56
825.6057	2.432
751.678	12.921
825.647	8.072
885.7817	13.106
859.7983	15.724
893.8478	12.758
852.6846	11.059
749.6214	10.169
987.7922	12.311
846.7545	15.156
948.8277	13.062
995.8003	9.098
1089.1092	15.572
727.8042	13.216
743.56	8.125
906.7781	11.777
700.6156	11.73
943.7452	6.566
702.269	2.562
709.5709	4.161
725.5464	11.202
903.6618	4.211
844.5267	4.769
946.9501	12.353
447.3474	3.92
818.7886	15.467
975.7067	12.204
659.6175	12.311
1292.2107	15.396
777.2695	11.401
589.5102	4.438
926.7459	9.923
692.6129	12.911
637.7834	2.68
705.5151	2.891
716.4871	2.421
796.5138	2.294
652.4129	1.071
885.7369	12.685
695.6384	8.337
930.9132	14.97
865.6525	8.678
948.6765	11.731
779.5458	2.2
879.8575	15.452
482.3742	2.092
926.8334	13.69
564.4298	4.44
1324.366	13.267
818.6451	3.256
811.6168	8.537
720.6086	11.97
1006.811	12.665
408.8009	2.479
768.7506	13.372
724.7177	13.097
804.614	3.072
990.782	8.199
1355.1656	13.211
956.8421	12.013
535.2985	1.732
828.7232	12.539
902.8175	13.601
1051.0037	15.251
837.6191	3.916
538.4327	2.244
719.5608	9.234
867.5938	3.303
818.5733	4.81
832.6206	3.915
833.707	12.06
247.2418	14.97
755.6338	2.296
1010.8389	12.993
680.4789	0.114
255.2107	12.631
775.6538	12.248
1329.182	15.956
853.6381	4.339
465.3326	2.631
663.4554	15.56
813.6799	12.685
758.5411	8.016
962.8138	13.558
703.5962	12.627
991.8274	11.816
892.5582	0.881
762.6656	8.889
784.6832	12.618
985.8354	13.258
830.5788	3.642
949.7639	11.769
744.6066	8.078
723.5124	2.497
903.8779	15.111
923.012	16.53
1013.8082	9.049
730.6703	12.44
776.5429	2.724
884.6562	8.251
840.6335	3.066
870.7518	12.106
951.762	12.911
944.7672	9.004
960.7645	12.436
1137.061	15.547
1011.9143	15.394
420.3334	2.2
907.8042	13.277
971.9174	15.607
985.7789	10.515
1326.3558	13.22
779.6727	9.521
862.7905	12.539
243.1514	4.301
317.211	9.098
756.6124	9.615
847.6897	8.172
716.611	11.683
960.7339	12.725
573.4887	12.445
936.9569	15.665
877.7347	9.97
947.8445	12.346
871.8751	13.419
1312.3173	15.061
748.5754	2.83
907.823	12.908
422.288	1.163
766.6194	9.653
794.6676	8.568
857.702	11.825
947.8588	12.346
877.6481	3.68
879.7424	15.83
823.6743	8.889
970.7702	9.758
382.3444	1.381
524.4794	3.126
906.7003	3.208
813.6456	11.063
856.6039	2.796
665.6018	12.968
792.6198	2.832
802.5941	4.623
806.684	9.474
815.5975	3.962
867.6653	9.568
650.8991	0.893
663.4676	3.069
1359.1093	9.653
926.801	12.248
664.4583	2.729
691.622	15.631
856.5494	3.927
806.6093	3.974
944.7558	8.944
768.5466	2.823
867.7045	12.866
652.4597	2.702
808.612	2.106
1029.2854	12.631
917.7973	11.923
933.717	9.126
935.8779	15.631
491.2921	1.334
565.5672	15.203
939.7046	11.923
780.6913	9.049
1023.0181	15.327
964.9319	15.631
761.6208	9.422
874.7169	10.547
848.642	4.629
387.3822	12.627
696.6304	12.389
864.8039	15.251
792.5895	3.868
1020.0221	15.045
623.5465	2.327
853.6896	11.401
884.6614	3.644
1179.3221	12.913
927.8356	15.499
1362.3699	13.326
782.6156	4.481
910.6623	4.198
903.7877	13.419
956.8363	11.966
989.803	12.675
892.8632	13.106
967.7223	7.889
759.6016	9.144
838.7482	12.858
899.631	2.307
603.5719	8.984
443.3057	2.327
546.401	11.628
836.6782	7.929
289.2937	0.185
954.7917	13.049
223.0636	15.57
795.5358	3.208
420.3324	3.786
914.7894	12.017
383.3483	2.104
973.931	15.949
818.635	8.058
820.5726	2.609
846.6269	3.634
919.8671	15.139
1318.306	15.064
701.5486	11.029
1002.7913	12.153
200.0826	16.939
685.5887	12.758
729.5708	11.157
832.646	5.068
748.5488	4.393
726.5786	2.882
948.9325	16.196
744.6258	2.233
935.7336	11.448
623.37	0.921
687.5972	9.663
638.6348	10.311
821.5914	3.16
979.8192	12.852
991.769	11.816
722.6456	12.913
823.6748	12.07
827.5263	2.385
979.8674	15.585
859.6729	8.172
420.3327	4.577
850.7606	11.767
1446.3825	9.328
1003.7891	12.153
877.7719	12.059
873.7338	8.864
861.6933	13.46
930.7825	8.709
769.687	12.532
871.6763	8.213
846.5955	7.794
769.6551	12.483
781.6117	3.683
821.6091	3.644
836.6048	2.344
851.6772	10.598
856.5756	4.207
761.6189	4.63
554.5172	4.293
977.8226	12.685
831.6236	4.293
244.2145	12.528
925.3252	0.867
992.9256	15.629
909.8356	13.362
1086.8022	10.41
343.2096	1.084
761.6184	10.267
959.745	11.722
971.9036	15.794
896.6873	7.834
925.8038	13.114
927.7314	13.593
1005.9586	16.19
694.6142	12.712
678.6152	12.306
952.7607	9.898
749.6203	11.297
1372.2384	15.111
867.7437	11.93
956.8056	13.22
968.7194	8.529
1017.7708	3.962
883.8298	15.57
598.4909	12.436
585.4894	1.674
783.7065	12.499
843.6462	3.637
723.5126	2.28
830.5979	2.974
686.6	12.205
728.7038	13.23
884.7714	12.779
897.6373	10.638
956.7535	13.066
508.421	2.2
784.628	7.747
961.754	10.035
837.7368	12.618
651.5786	11.875
797.6118	2.882
1293.2156	15.615
1325.8594	13.22
836.6153	3.738
655.4908	3.539
904.8782	15.489
755.5872	2.244
1363.3676	13.326
590.4658	5.006
890.8793	15.298
1416.2236	12.725
1065.8641	13.172
780.5918	9.334
894.6902	13.785
854.6256	3.072
674.4412	2.154
1233.345	13.058
944.7654	8.173
381.3526	12.533
817.5859	2.635
852.6605	4.204
853.565	4.305
758.5681	2.341
871.6248	4.723
949.7111	10.453
923.0122	0.698
949.8409	13.78
836.6065	3.126
970.842	12.204
721.5944	10.032
828.7597	4.305
880.7377	11.982
704.5693	9.144
768.6957	12.537
685.6126	12.346
1130.2967	11.73
753.5924	4.858
875.6705	11.777
870.6104	2.294
923.015	19.648
545.4577	12.533
714.6227	13.278
763.6932	12.532
806.5574	12.398
1001.9233	15.713
908.5958	8.661
766.5341	16.05
785.5544	3.03
879.8169	15.956
981.8506	12.721
595.5876	12.251
898.7803	12.398
524.447	12.483
728.7232	12.952
370.3555	6.426
786.6704	12.487
654.6054	12.075
894.7739	12.252
917.7333	13.308
289.2938	19.64
846.7545	12.72
914.8526	15.091
413.312	10.794
1069.3431	13.105
892.8278	15.344
986.769	11.029
701.6253	13.041
950.8846	15.393
983.767	8.125
880.6286	13.165
1377.2722	15.111
798.6381	9.843
830.5854	3.927
671.5685	9.712
674.5351	3.972
798.6172	3.967
528.3797	2.823
874.7303	11.769
1007.8322	12.852
605.4568	4.435
874.7145	11.11
617.515	4.251
826.7061	9.469
885.6036	2.385
1001.9222	15.44
691.5408	4.108
930.7887	13.639
813.7357	11.486
889.7311	11.876
672.57	12.211
753.5534	4.784
979.7907	11.876
615.5736	8.716
907.7732	15.676
711.6963	12.999
631.482	8.337
1419.1616	12.674
685.5542	13.172
505.3997	4.113
1291.2024	15.349
923.0121	17.388
943.7413	9.802
1322.1715	15.594
495.3598	2.249
976.7851	11.825
702.5101	12.251
856.6338	4.669
864.7822	12.952
538.5388	11.864
701.5841	8.042
940.8364	12.533
939.852	12.439
822.6016	3.915
629.6303	8.425
926.7434	10.264
929.8371	13.647
967.7209	11.401
1454.1942	12.439
520.4834	15.502
766.5758	5.206
783.5364	2.497
582.5518	13.643
810.6348	8.125
1330.2256	15.914
288.3005	18.619
331.8016	2.432
894.546	2.402
782.7865	13.216
595.5875	9.501
725.5484	10.468
947.7803	8.266
960.8268	15.502
822.5601	4.155
804.6364	9.516
1111.0417	15.442
1309.3172	15.279
634.453	11.875
834.7976	13.452
836.6496	2.788
956.8615	15.617
691.6468	13.211
767.711	12.675
