m/z	RT	peak_height	Gaussian_similarity	asymmetry_factor	is_isotope	is_in_source_fragment	charge	MS2	MS2_scan_id
695.5438	8.567	2415	0.0	inf	False	False	1		
695.5442	15.361	1220	0.0	inf	False	False	1		
695.5451	13.005	1060	0.0	inf	False	False	1		
695.5466	9.443	1298	0.0	inf	False	False	1		
695.5473	8.254	1957	0.0	inf	False	False	1		
695.5478	12.248	1064	0.0	inf	False	False	1		
695.5481	12.366	1269	0.0	inf	False	False	1		
695.5484	8.121	1386	0.0	inf	False	False	1		
695.5506	7.593	1207	0.0	inf	False	False	1		
695.5543	13.698	1200	0.0	inf	False	False	1		
695.56	15.361	1005	0.0	inf	False	False	1		
695.5605	12.946	1120	0.0	inf	False	False	1		
695.5625	12.307	1026	0.0	inf	False	False	1		
695.5628	14.542	3029	0.61	99.0	False	False	1		
695.5658	14.025	28445	0.83	1.25	False	False	1		
695.5708	14.743	1841	0.0	inf	False	False	1		
695.5728	14.354	17295	0.96	2.0	False	False	1		
695.5811	13.935	7932	0.7	1.0	False	False	1		
695.5874	14.743	1081	0.0	inf	False	False	1		
695.591	14.401	4098	0.5	4.0	False	False	1		
695.5932	13.887	1755	0.0	inf	False	False	1		
695.6029	12.201	1022	0.0	inf	False	False	1		
695.6128	14.354	2463	0.0	inf	False	False	1		
695.6131	13.451	2209	0.0	inf	False	False	1		
695.6133	13.604	2638	0.66	1.5	False	False	1		
695.6154	14.684	1419	0.76	99.0	False	False	1		
695.6213	13.887	2825	0.0	inf	False	False	1		
695.6272	13.604	1510	0.0	inf	False	False	1		
695.6291	14.354	2258	0.67	1.0	False	False	1		
695.6386	14.589	6031	0.81	1.33	False	False	1		
695.6452	15.064	44455	0.97	0.75	False	False	1	583.557;552.0	5230.0
695.6458	14.791	41293	0.0	inf	False	False	1		
695.6458	15.254	36547	0.91	21.0	False	False	1		
695.6474	13.356	1016	0.0	inf	False	False	1		
695.6544	14.743	2009	0.0	inf	False	False	1		
695.6584	15.874	2399	0.59	99.0	False	False	1		
695.6604	15.635	4313	0.63	99.0	False	False	1		
695.6612	14.542	1903	0.0	inf	False	False	1		
695.6622	12.851	1158	0.0	inf	False	False	1		
695.6629	14.743	1125	0.0	inf	False	False	1		
695.6685	13.793	2452	0.0	inf	False	False	1		
695.6686	13.698	2109	0.23	0.5	False	False	1		
695.672	13.65	1025	0.0	inf	False	False	1		
695.6757	14.354	1036	0.0	inf	False	False	1		
695.6779	12.686	1028	0.0	inf	False	False	1		
695.6804	15.112	4801	0.0	inf	False	False	1		
695.6808	13.745	1512	0.0	inf	False	False	1		
695.6812	14.791	4748	0.0	inf	False	False	1		
695.6818	15.472	2345	0.0	inf	False	False	1		
695.6822	15.302	2707	0.0	inf	False	False	1		
695.6828	14.589	1040	0.0	inf	False	False	1		
695.6842	15.562	1774	0.0	inf	False	False	1		
695.6849	14.259	1169	0.0	inf	False	False	1		
695.6916	13.887	1293	0.0	inf	False	False	1		
695.6926	15.413	2375	0.9	99.0	False	False	1		
695.6999	15.302	2709	0.26	4.0	False	False	1		
695.7006	14.791	4199	0.0	inf	False	False	1		
695.7017	15.112	4065	0.0	inf	False	False	1		
695.7036	14.259	1055	0.0	inf	False	False	1		
695.7058	15.592	1688	0.95	4.0	False	False	1		
695.7101	13.404	1095	0.0	inf	False	False	1		
695.7104	11.569	1284	0.0	inf	False	False	1		
695.7106	13.887	1178	0.0	inf	False	False	1		
695.7123	13.65	1391	0.0	inf	False	False	1		
695.7134	14.354	1177	0.0	inf	False	False	1		
695.724	13.887	1388	0.52	99.0	False	False	1		
695.7241	11.522	4785	0.76	4.0	False	False	1		
695.7298	13.698	1160	0.56	99.0	False	False	1		
695.7299	11.569	1734	0.0	inf	False	False	1		
695.7442	13.887	1358	0.78	99.0	False	False	1		
695.7524	15.361	1117	0.0	inf	False	False	1		
695.7576	16.586	1058	0.0	inf	False	False	1		
695.7643	14.259	1062	0.32	1.0	False	False	1		
695.7736	15.413	1386	0.0	inf	False	False	1		
695.781	14.791	1847	0.0	inf	False	False	1		
695.7848	15.361	1030	0.0	inf	False	False	1		
695.7876	15.207	1373	0.0	inf	False	False	1		
695.7922	14.259	1154	0.0	inf	False	False	1		
695.8086	14.259	1020	0.0	inf	False	False	1		
695.8194	14.791	1336	0.0	inf	False	False	1		
695.8333	14.791	1186	0.55	99.0	False	False	1		
695.86	14.684	1003	0.0	inf	False	False	1		
695.8908	15.413	1232	0.0	inf	False	False	1		
695.9273	8.537	1089	0.0	inf	False	False	1		
696.3565	2.366	1087	0.0	inf	False	False	1		
696.366	2.366	1049	0.0	inf	False	False	1		
696.4063	1.905	1225	0.0	inf	False	False	1		
696.4088	1.302	1285	0.0	inf	False	False	1		
696.4185	1.302	1182	0.0	inf	False	False	1		
696.4264	18.375	1276	0.0	inf	False	False	1		
696.43	10.24	1110	0.0	inf	False	False	1		
696.431	3.357	1306	0.0	inf	False	False	1		
696.4312	9.349	1155	0.0	inf	False	False	1		
696.432	16.885	1181	0.0	inf	False	False	1		
696.4329	6.989	1092	0.0	inf	False	False	1		
696.4331	19.896	1088	0.0	inf	False	False	1		
696.4334	9.067	1636	0.0	inf	False	False	1		
696.4334	9.937	1127	0.0	inf	False	False	1		
696.4336	0.813	1124	0.0	inf	False	False	1		
696.4336	16.679	1148	0.0	inf	False	False	1		
696.4337	18.813	1543	0.0	inf	False	False	1		
696.434	6.446	1309	0.0	inf	False	False	1		
696.434	4.274	2328	0.0	inf	False	False	1		
696.4342	17.553	1338	0.73	0.5	False	False	1		
696.4344	18.108	1287	0.0	inf	False	False	1		
696.4344	0.503	1035	0.0	inf	False	False	1		
696.4345	19.068	1758	0.69	1.0	False	False	1		
696.4347	18.935	1662	0.0	inf	False	False	1		
696.4347	14.401	1337	0.0	inf	False	False	1		
696.4347	0.438	1176	0.0	inf	False	False	1		
696.4349	0.633	1074	0.0	inf	False	False	1		
696.4351	16.784	1181	0.0	inf	False	False	1		
696.4351	3.273	1891	0.0	inf	False	False	1		
696.4352	19.438	1042	0.0	inf	False	False	1		
696.4356	18.717	1160	0.0	inf	False	False	1		
696.4356	17.66	1157	0.0	inf	False	False	1		
696.4356	11.14	1068	0.0	inf	False	False	1		
696.436	17.886	1224	0.0	inf	False	False	1		
696.4362	18.375	1672	0.7	0.0	False	False	1		
696.4363	19.724	1292	0.0	1.0	False	False	1		
696.4364	9.856	1518	0.0	inf	False	False	1		
696.4366	19.256	1290	0.0	inf	False	False	1		
696.4368	3.975	1639	0.0	inf	False	False	1		
696.4368	0.935	5827	0.0	inf	False	False	1		
696.437	4.947	1085	0.0	inf	False	False	1		
696.437	17.134	1107	0.0	inf	False	False	1		
696.437	2.772	49263	0.94	2.0	False	False	1		
696.4372	9.132	1046	0.0	inf	False	False	1		
696.4372	17.361	1718	0.8	0.0	False	False	1		
696.4375	8.162	1171	0.0	inf	False	False	1		
696.4375	8.22	1370	0.0	inf	False	False	1		
696.4376	15.635	1045	0.0	inf	False	False	1		
696.4377	0.075	1022	0.0	inf	False	False	1		
696.4378	6.187	1077	0.0	inf	False	False	1		
696.4378	3.869	2019	0.48	0.67	False	False	1		
696.438	18.235	1130	0.0	inf	False	False	1		
696.4382	8.085	2181	0.0	inf	False	False	1		
696.4385	0.356	1380	0.0	inf	False	False	1		
696.4387	8.312	1627	0.09	2.0	False	False	1		
696.4388	4.181	1914	0.0	inf	False	False	1		
696.4388	6.329	1479	0.0	inf	False	False	1		
696.4395	7.87	1612	0.0	inf	False	False	1		
696.4397	9.821	1000	0.0	inf	False	False	1		
696.4397	5.423	1104	0.0	inf	False	False	1		
696.4398	19.356	1201	0.0	inf	False	False	1		
696.4398	9.752	1292	0.0	inf	False	False	1		
696.44	5.641	1451	0.03	1.0	False	False	1		
696.44	17.058	1122	0.0	inf	False	False	1		
696.4401	16.493	1270	0.0	inf	False	False	1		
696.4402	16.619	1153	0.0	inf	False	False	1		
696.4404	12.26	1541	0.0	inf	False	False	1		
696.4408	6.861	1112	0.0	inf	False	False	1		
696.4408	17.145	1492	0.0	inf	False	False	1		
696.4409	18.014	1559	0.85	3.0	False	False	1		
696.4409	8.001	1072	0.0	inf	False	False	1		
696.4409	6.672	1055	0.0	inf	False	False	1		
696.441	16.885	1539	0.0	inf	False	False	1		
696.4413	15.937	1019	0.0	inf	False	False	1		
696.4416	0.298	1070	0.0	inf	False	False	1		
696.4416	0.68	1155	0.0	inf	False	False	1		
696.4419	12.899	1314	0.0	inf	False	False	1		
696.442	0.21	1577	0.0	inf	False	False	1		
696.4421	4.9	1827	0.84	1.0	False	False	1		
696.4422	18.643	1205	0.0	inf	False	False	1		
696.4427	9.349	1118	0.0	inf	False	False	1		
696.443	11.616	1049	0.0	inf	False	False	1		
696.4434	19.925	1645	0.0	inf	False	False	1		
696.4436	1.999	4920	0.0	inf	False	False	1		
696.4436	2.366	2395	0.7	4.0	False	False	1		
696.4441	16.305	1055	0.0	inf	False	False	1		
696.4442	1.302	8897	0.0	inf	False	False	1		
696.4444	4.592	1791	0.0	inf	False	False	1		
696.4447	4.078	1858	0.0	inf	False	False	1		
696.4448	14.542	1131	0.0	inf	False	False	1		
696.4448	1.579	50475	0.98	7.0	False	False	1		
696.445	4.274	3711	0.84	0.33	False	False	1		
696.4452	16.983	1043	0.0	inf	False	False	1		
696.4452	18.191	1341	0.0	inf	False	False	1		
696.4458	16.737	1362	0.0	inf	False	False	1		
696.447	9.067	1009	0.0	inf	False	False	1		
696.4472	17.216	1138	0.0	inf	False	False	1		
696.4476	19.256	1206	0.0	inf	False	False	1		
696.4506	16.667	1207	0.0	inf	False	False	1		
696.452	1.255	4619	0.92	0.0	False	False	1		
696.453	3.054	1766	0.0	inf	False	False	1		
696.4546	12.851	1006	0.0	inf	False	False	1		
696.4549	3.822	1245	0.0	inf	False	False	1		
696.4602	4.274	1405	0.0	inf	False	False	1		
696.4612	3.054	1112	0.0	inf	False	False	1		
696.4654	1.673	6299	0.56	99.0	False	False	1		
696.4678	2.866	2576	0.0	inf	False	False	1		
696.474	5.604	1274	0.0	inf	False	False	1		
696.4746	15.592	1017	0.0	inf	False	False	1		
696.4751	8.987	1060	0.0	inf	False	False	1		
696.4752	1.673	5731	0.0	inf	False	False	1		
696.4802	3.218	1452	0.0	inf	False	False	1		
696.481	1.302	1444	0.0	inf	False	False	1		
696.4812	2.179	604265	0.93	2.0	False	False	1	184.0732;51068.0|184.0815;3456.0|184.0914;2263.0|184.1034;2907.0|184.1412;1107.0|184.1532;766.0|184.159;592.0|184.1629;512.0|184.1732;592.0|185.0771;3361.0|664.4568;4885.0|664.4712;1460.0|665.4598;2325.0|665.4767;546.0|666.463;552.0	624.0
696.4824	4.322	1157	0.35	1.0	False	False	1		
696.484	12.958	1178	0.0	inf	False	False	1		
696.4842	12.095	1329	0.0	inf	False	False	1		
696.4892	2.635	2889	0.0	inf	False	False	1		
696.4896	2.772	8899	0.98	99.0	False	False	1		
696.4898	3.148	1462	0.0	inf	False	False	1		
696.4966	1.905	4068	0.0	inf	False	False	1		
696.4976	2.866	2932	0.0	inf	False	False	1		
696.4988	1.767	2734	0.0	inf	False	False	1		
696.4992	1.579	5520	0.0	inf	False	False	1		
696.5	1.302	1185	0.0	inf	False	False	1		
696.5002	3.262	1068	0.0	inf	False	False	1		
696.5026	13.451	1403	0.0	inf	False	False	1		
696.5034	2.556	1594	0.0	inf	False	False	1		
696.5074	12.189	1003	0.0	inf	False	False	1		
696.5118	1.905	2039	0.6	0.0	False	False	1		
696.5122	2.461	2762	0.0	inf	False	False	1		
696.5147	3.681	1461	0.74	0.0	False	False	1		
696.5177	1.999	1266	0.0	inf	False	False	1		
696.5197	16.15	1218	0.0	inf	False	False	1		
696.52	13.84	2569	0.0	inf	False	False	1		
696.52	2.366	4565	0.89	99.0	False	False	1		
696.5202	11.217	1005	0.0	inf	False	False	1		
696.5204	2.595	2760	0.0	inf	False	False	1		
696.5246	19.825	1075	0.0	inf	False	False	1		
696.5263	3.633	2961	0.86	0.0	False	False	1		
696.5296	13.793	1133	0.0	inf	False	False	1		
696.5298	2.179	42370	0.94	1.5	False	False	1		
696.5342	13.887	1177	0.0	inf	False	False	1		
696.5343	12.048	1065	0.0	inf	False	False	1		
696.5448	1.673	1265	0.46	99.0	False	False	1		
696.5462	14.259	1112	0.0	inf	False	False	1		
696.5469	7.546	1272	0.52	99.0	False	False	1		
696.5519	15.361	1207	0.0	inf	False	False	1		
696.5536	2.414	1052	0.0	inf	False	False	1		
696.5573	13.887	1487	0.0	inf	False	False	1		
696.558	3.007	1072	0.0	inf	False	False	1		
696.56	4.274	1159	0.0	inf	False	False	1		
696.5695	13.935	5152	0.0	inf	False	False	1		
696.5757	1.626	1616	0.0	inf	False	False	1		
696.5764	15.373	1021	0.0	inf	False	False	1		
696.578	14.354	8293	0.89	1.25	False	False	1		
696.5857	12.64	1322	0.74	0.0	False	False	1		
696.5914	15.472	1022	0.0	inf	False	False	1		
696.5949	1.673	1011	0.0	inf	False	False	1		
696.5958	12.851	1048	0.0	inf	False	False	1		
696.5969	13.604	1028	0.0	inf	False	False	1		
696.5969	14.354	2496	0.0	inf	False	False	1		
696.6009	16.586	1218	0.0	inf	False	False	1		
696.608	14.259	1474	0.0	inf	False	False	1		
696.6121	12.142	1095	0.61	99.0	False	False	1		
696.6134	13.557	1217	0.0	inf	False	False	1		
696.6152	12.899	1459	0.0	inf	False	False	1		
696.6168	14.354	1582	0.0	inf	False	False	1		
696.6173	12.366	1330	0.0	inf	False	False	1		
696.6197	2.319	2126	0.0	inf	False	False	1		
696.6204	13.84	1094	0.0	inf	False	False	1		
696.6229	14.495	1192	0.0	inf	False	False	1		
696.6261	14.354	1420	0.0	inf	False	False	1		
696.627	13.557	1223	0.0	inf	False	False	1		
696.6296	12.048	1073	0.0	inf	False	False	1		
696.632	14.637	1630	0.0	inf	False	False	1		
696.6386	14.354	1420	0.0	inf	False	False	1		
696.6414	14.589	2158	0.0	inf	False	False	1		
696.643	10.161	1413	0.0	inf	False	False	1		
696.644	14.448	1064	0.0	inf	False	False	1		
696.6461	9.972	1488	0.56	1.0	False	False	1		
696.6463	9.349	1050	0.0	inf	False	False	1		
696.6465	12.686	1373	0.8	0.5	False	False	1		
696.647	14.306	1060	0.0	inf	False	False	1		
696.6474	12.189	1528	0.0	inf	False	False	1		
696.6476	8.893	1055	0.0	inf	False	False	1		
696.648	12.048	1369	0.0	inf	False	False	1		
696.648	16.227	1640	0.46	0.0	False	False	1		
696.6492	9.693	9096	0.92	3.0	False	False	1		
696.6498	9.903	1806	0.0	inf	False	False	1		
696.6499	14.791	21508	0.55	2.0	False	False	1		
696.65	9.926	1829	0.0	inf	False	False	1		
696.6504	15.112	22362	0.97	4.2	False	False	1		
696.652	12.307	1468	0.0	inf	False	False	1		
696.6521	11.616	1000	0.0	inf	False	False	1		
696.6536	13.557	1079	0.0	inf	False	False	1		
696.6556	13.793	1092	0.0	inf	False	False	1		
696.6576	11.474	1093	0.0	inf	False	False	1		
696.6598	9.74	2431	0.71	1.0	False	False	1		
696.6601	15.361	8802	0.0	inf	False	False	1		
696.6616	9.845	1498	0.0	inf	False	False	1		
696.6628	15.472	3589	0.0	inf	False	False	1		
696.6632	15.592	2699	0.0	inf	False	False	1		
696.664	15.838	1278	0.0	0.5	False	False	1		
696.6678	13.887	1286	0.0	inf	False	False	1		
696.6716	13.698	1147	0.0	inf	False	False	1		
696.674	15.635	2039	0.0	inf	False	False	1		
696.6743	12.307	1062	0.0	inf	False	False	1		
696.6774	13.557	1078	0.0	inf	False	False	1		
696.6774	15.424	1585	0.64	99.0	False	False	1		
696.6786	15.361	2772	0.0	inf	False	False	1		
696.6805	15.064	3156	0.0	inf	False	False	1		
696.682	12.946	1091	0.0	inf	False	False	1		
696.6836	12.793	1148	0.0	inf	False	False	1		
696.6866	14.212	3876	0.97	5.0	False	False	1		
696.6887	15.302	1779	0.0	inf	False	False	1		
696.69	14.791	2810	0.0	inf	False	False	1		
696.69	12.734	1615	0.0	inf	False	False	1		
696.6928	12.946	1417	0.0	inf	False	False	1		
696.6946	9.74	1078	0.0	inf	False	False	1		
696.6972	14.448	1319	0.0	inf	False	False	1		
696.6982	15.302	1821	0.85	99.0	False	False	1		
696.7012	14.791	2380	0.0	inf	False	False	1		
696.7013	14.259	1759	0.0	inf	False	False	1		
696.706	15.254	2242	0.0	inf	False	False	1		
696.7066	15.472	1122	0.0	inf	False	False	1		
696.7068	15.064	2409	0.0	inf	False	False	1		
696.7074	15.207	1766	0.0	inf	False	False	1		
696.7137	14.791	1928	0.46	1.0	False	False	1		
696.7292	11.522	1589	0.0	inf	False	False	1		
696.7425	14.259	1104	0.0	inf	False	False	1		
696.7588	15.159	1001	0.0	inf	False	False	1		
696.779	0.894	1172	0.0	inf	False	False	1		
696.7885	15.159	1260	0.28	1.0	False	False	1		
696.8022	15.373	1036	0.0	inf	False	False	1		
696.8119	14.401	1049	0.0	inf	False	False	1		
696.8335	17.046	1086	0.0	inf	False	False	1		
696.8466	15.159	1025	0.0	inf	False	False	1		
696.8576	14.259	1017	0.0	inf	False	False	1		
696.9442	4.274	1073	0.68	0.0	False	False	1		
696.9614	4.78	1077	0.0	inf	False	False	1		
696.9738	12.095	1014	0.0	inf	False	False	1		
697.139	13.887	1040	0.0	inf	False	False	1		
697.404	2.635	1142	0.0	inf	False	False	1		
697.409	1.626	1361	0.0	inf	False	False	1		
697.422	1.673	1743	0.0	inf	False	False	1		
697.4332	9.949	1247	0.0	inf	False	False	1		
697.4339	4.274	1095	0.54	0.0	False	False	1		
697.435	5.006	1080	0.0	inf	False	False	1		
697.4378	17.046	1430	0.0	inf	False	False	1		
697.4378	18.161	1247	0.0	inf	False	False	1		
697.4384	8.345	1057	0.0	inf	False	False	1		
697.4397	17.821	1058	0.0	inf	False	False	1		
697.44	16.401	1165	0.0	inf	False	False	1		
697.4401	2.772	23061	0.97	4.0	False	False	1		
697.4404	5.674	1164	0.0	inf	False	False	1		
697.4411	2.508	1427	0.0	inf	False	False	1		
697.4422	9.443	1210	0.0	inf	False	False	1		
697.4426	1.905	2950	0.0	inf	False	False	1		
697.443	10.781	1073	0.0	inf	False	False	1		
697.4432	0.935	2416	0.0	inf	False	False	1		
697.4438	18.935	1111	0.7	0.0	False	False	1		
697.4447	3.975	1039	0.0	inf	False	False	1		
697.4453	1.302	3498	0.0	inf	False	False	1		
697.4459	4.137	1189	0.0	inf	False	False	1		
697.4482	1.579	22623	0.96	4.0	False	False	1		
697.4484	5.006	1039	0.0	inf	False	False	1		
697.4493	4.322	1837	0.0	inf	False	False	1		
697.4514	1.858	2549	0.0	inf	False	False	1		
697.4577	1.255	1978	0.64	1.0	False	False	1		
697.4592	2.866	1830	0.0	inf	False	False	1		
697.4607	4.137	1309	0.76	0.0	False	False	1		
697.4626	12.686	1053	0.0	inf	False	False	1		
697.4628	1.905	2836	0.0	inf	False	False	1		
697.4647	11.522	1016	0.0	inf	False	False	1		
697.477	1.626	2450	0.0	inf	False	False	1		
697.477	6.187	1094	0.0	inf	False	False	1		
697.4774	4.41	14178	0.0	inf	False	False	1		
697.4788	6.446	1195	0.0	inf	False	False	1		
697.479	6.562	1326	0.0	inf	False	False	1		
697.4846	2.179	203989	0.94	2.0	False	False	1		
697.4931	1.673	2921	0.0	inf	False	False	1		
697.4938	2.508	2435	0.8	2.0	False	False	1		
697.5032	1.579	2468	0.0	inf	False	False	1		
697.5081	1.999	2432	0.0	inf	False	False	1		
697.5143	1.673	1592	0.57	1.0	False	False	1		
697.5143	2.635	1329	0.0	inf	False	False	1		
697.517	2.366	2342	0.0	inf	False	False	1		
697.523	13.793	1473	0.0	inf	False	False	1		
697.5248	2.414	1419	0.62	0.0	False	False	1		
697.5262	2.556	1789	0.0	inf	False	False	1		
697.5334	2.319	3388	0.0	inf	False	False	1		
697.5342	2.556	1271	0.0	inf	False	False	1		
697.5362	2.179	16910	0.0	inf	False	False	1		
697.5368	15.635	1313	0.0	inf	False	False	1		
697.5418	6.562	1024	0.0	inf	False	False	1		
697.5439	7.989	1136	0.0	inf	False	False	1		
697.5444	1.905	1039	0.0	inf	False	False	1		
697.5448	12.248	1296	0.0	inf	False	False	1		
697.5461	13.498	1031	0.0	inf	False	False	1		
697.5462	5.604	1671	0.0	inf	False	False	1		
697.5468	16.15	2389	0.0	inf	False	False	1		
697.5485	6.235	1176	0.0	inf	False	False	1		
697.5485	15.302	1269	0.0	inf	False	False	1		
697.549	15.112	1276	0.0	inf	False	False	1		
697.5494	8.567	1326	0.0	inf	False	False	1		
697.5496	13.308	1770	0.0	inf	False	False	1		
697.5498	14.637	1729	0.0	inf	False	False	1		
697.5498	9.926	1252	0.0	inf	False	False	1		
697.5498	3.054	1189	0.0	inf	False	False	1		
697.55	15.373	2130	0.77	1.0	False	False	1		
697.5504	9.646	1066	0.0	inf	False	False	1		
697.5512	15.974	1759	0.52	0.67	False	False	1		
697.5516	11.675	1079	0.0	inf	False	False	1		
697.552	12.201	1848	0.0	inf	False	False	1		
697.5524	6.814	1166	0.0	inf	False	False	1		
697.5526	6.409	1148	0.0	inf	False	False	1		
697.5526	13.84	1640	0.0	inf	False	False	1		
697.5528	15.838	2185	0.3	0.2	False	False	1		
697.5528	14.791	1365	0.0	inf	False	False	1		
697.553	12.64	1482	0.0	inf	False	False	1		
697.5536	6.527	1975	0.0	inf	False	False	1		
697.5536	15.635	1619	0.0	inf	False	False	1		
697.5538	15.518	1692	0.0	inf	False	False	1		
697.5542	14.354	2190	0.92	99.0	False	False	1		
697.5543	12.26	1734	0.23	1.0	False	False	1		
697.5548	1.72	1291	0.0	inf	False	False	1		
697.5548	12.001	2125	0.86	99.0	False	False	1		
697.5552	9.488	1152	0.0	inf	False	False	1		
697.5554	6.908	1083	0.0	inf	False	False	1		
697.5556	13.158	1766	0.0	inf	False	False	1		
697.5558	13.698	1633	0.0	inf	False	False	1		
697.556	10.97	1003	0.0	inf	False	False	1		
697.5564	15.159	2314	0.0	inf	False	False	1		
697.5566	9.067	1190	0.0	inf	False	False	1		
697.557	16.15	1920	0.0	inf	False	False	1		
697.557	3.942	1423	0.69	99.0	False	False	1		
697.5577	7.735	1076	0.42	99.0	False	False	1		
697.558	11.474	1214	0.0	inf	False	False	1		
697.5601	14.589	1400	0.0	inf	False	False	1		
697.5602	6.624	1085	0.0	inf	False	False	1		
697.5602	13.451	1442	0.75	0.0	False	False	1		
697.561	5.805	1115	0.0	inf	False	False	1		
697.561	13.65	1145	0.0	inf	False	False	1		
697.5618	12.048	1287	0.0	inf	False	False	1		
697.5619	11.663	1150	0.0	inf	False	False	1		
697.5626	14.212	1708	0.0	inf	False	False	1		
697.5632	16.227	1103	0.0	inf	False	False	1		
697.5644	8.567	1001	0.0	inf	False	False	1		
697.5648	15.874	1160	0.0	inf	False	False	1		
697.5652	14.791	1272	0.0	inf	False	False	1		
697.5659	13.214	1117	0.0	inf	False	False	1		
697.5664	15.749	1342	0.0	inf	False	False	1		
697.5664	15.413	1161	0.0	inf	False	False	1		
697.5667	9.74	1005	0.0	inf	False	False	1		
697.5668	12.946	1250	0.49	0.0	False	False	1		
697.5674	12.593	1580	0.0	inf	False	False	1		
697.5676	8.22	1018	0.0	inf	False	False	1		
697.5678	16.116	1011	0.0	inf	False	False	1		
697.5683	12.851	1082	0.0	inf	False	False	1		
697.5695	13.84	1330	0.0	inf	False	False	1		
697.5714	12.366	1095	0.0	inf	False	False	1		
697.5714	13.451	1032	0.0	inf	False	False	1		
697.5716	12.26	1301	0.0	inf	False	False	1		
697.575	12.048	1585	0.0	inf	False	False	1		
697.579	14.354	2941	0.71	1.33	False	False	1		
697.5897	14.354	1882	0.0	inf	False	False	1		
697.594	14.212	2179	0.81	99.0	False	False	1		
697.6002	12.095	1835	0.21	2.0	False	False	1		
697.6017	13.308	1535	0.0	inf	False	False	1		
697.6023	12.804	1165	0.66	0.0	False	False	1		
697.6054	14.259	1424	0.0	inf	False	False	1		
697.6079	7.311	2160	0.0	inf	False	False	1		
697.6084	13.017	1112	0.0	inf	False	False	1		
697.6086	12.048	3609	0.55	4.0	False	False	1		
697.6089	6.861	6449	0.84	0.75	False	False	1		
697.609	11.097	1114	0.0	inf	False	False	1		
697.6093	11.663	2195	0.82	0.5	False	False	1		
697.6112	8.289	1273	0.0	inf	False	False	1		
697.6116	12.248	2463	0.41	4.0	False	False	1		
697.6118	9.55	1030	0.0	inf	False	False	1		
697.6126	13.214	1400	0.0	inf	False	False	1		
697.6126	12.686	1755	0.63	2.0	False	False	1		
697.6131	7.357	2120	0.0	inf	False	False	1		
697.6134	2.319	1552	0.0	inf	False	False	1		
697.6136	14.354	1022	0.0	inf	False	False	1		
697.6142	8.278	1007	0.0	inf	False	False	1		
697.6151	12.851	1968	0.32	3.0	False	False	1		
697.6156	11.675	1573	0.0	inf	False	False	1		
697.6182	6.989	1622	0.0	inf	False	False	1		
697.6209	12.946	1124	0.0	inf	False	False	1		
697.6242	2.226	5346	0.0	inf	False	False	1		
697.6276	14.212	1291	0.73	99.0	False	False	1		
697.6278	6.814	2220	0.68	0.67	False	False	1		
697.63	12.048	1417	0.49	99.0	False	False	1		
697.6442	16.305	1041	0.0	inf	False	False	1		
697.646	12.899	10915	0.93	2.0	False	False	1		
697.6464	15.937	1509	0.0	inf	False	False	1		
697.6476	12.64	1592	0.81	99.0	False	False	1		
697.6487	15.719	1755	0.29	4.0	False	False	1		
697.6498	9.856	1076	0.0	inf	False	False	1		
697.6507	13.308	1084	0.0	inf	False	False	1		
697.651	14.791	5830	0.0	inf	False	False	1		
697.6513	7.452	1094	0.0	inf	False	False	1		
697.6531	12.142	1358	0.46	1.0	False	False	1		
697.654	15.302	5787	0.85	99.0	False	False	1		
697.6542	9.693	3379	0.88	3.0	False	False	1		
697.6584	3.31	24552	0.81	1.0	False	False	1	360.3223;2379.0|360.3284;829.0	1063.0
697.6598	9.821	1021	0.0	inf	False	False	1		
697.6598	14.589	1049	0.0	inf	False	False	1		
697.6612	15.254	7811	0.15	0.6	False	False	1		
697.6631	13.005	1035	0.0	inf	False	False	1		
697.6634	15.207	4169	0.0	inf	False	False	1		
697.664	15.562	2002	0.0	inf	False	False	1		
697.6648	15.373	2277	0.0	inf	False	False	1		
697.665	3.404	1752	0.0	inf	False	False	1		
697.666	15.064	3406	0.0	inf	False	False	1		
697.6668	9.646	1227	0.0	inf	False	False	1		
697.671	14.791	2180	0.0	inf	False	False	1		
697.6764	12.899	2189	0.0	inf	False	False	1		
697.6775	3.273	1156	0.0	inf	False	False	1		
697.6784	15.413	1508	0.0	inf	False	False	1		
697.6802	15.635	1182	0.0	inf	False	False	1		
697.6802	15.254	3288	0.0	inf	False	False	1		
697.6867	14.448	1139	0.0	inf	False	False	1		
697.6872	15.361	1091	0.0	inf	False	False	1		
697.6878	15.159	2127	0.0	inf	False	False	1		
697.6904	14.791	1519	0.0	inf	False	False	1		
697.6925	12.899	1339	0.0	inf	False	False	1		
697.6926	14.212	1830	0.0	inf	False	False	1		
697.6928	3.31	2426	0.0	inf	False	False	1		
697.6966	14.354	1119	0.0	inf	False	False	1		
697.6975	15.159	1197	0.0	inf	False	False	1		
697.7024	15.207	1111	0.0	inf	False	False	1		
697.7038	12.899	1597	0.71	0.5	False	False	1		
697.7104	14.259	1044	0.0	inf	False	False	1		
697.7116	15.254	1229	0.0	inf	False	False	1		
697.716	3.31	2177	0.0	inf	False	False	1		
697.7288	14.354	1057	0.0	inf	False	False	1		
697.8076	13.887	1101	0.0	inf	False	False	1		
697.9294	3.31	1055	0.0	inf	False	False	1		
697.9376	4.042	1175	0.0	inf	False	False	1		
697.9389	1.673	1049	0.0	inf	False	False	1		
697.9831	4.365	7042	0.0	inf	False	False	1		
