m/z	RT	peak_height	Gaussian_similarity	asymmetry_factor	is_isotope	is_in_source_fragment	charge	MS2	MS2_scan_id
164.9208	16.864	2267	0.0	inf	False	False	1		
164.9208	16.434	1072	0.58	1.0	False	False	1		
164.9208	18.225	1177	0.0	inf	False	False	1		
164.921	17.508	1378	0.0	inf	False	False	1		
164.9211	15.444	1091	0.0	inf	False	False	1		
164.9211	16.74	1592	0.0	inf	False	False	1		
164.9212	16.634	1280	0.0	inf	False	False	1		
164.9212	18.055	1523	0.0	inf	False	False	1		
164.9212	16.669	1887	0.0	inf	False	False	1		
164.9212	8.199	1090	0.65	99.0	False	False	1		
164.9212	18.613	1421	0.74	99.0	False	False	1		
164.9213	9.082	1480	0.68	99.0	False	False	1		
164.9214	15.881	1090	0.0	inf	False	False	1		
164.9215	17.378	1446	0.0	inf	False	False	1		
164.9217	16.56	1013	0.0	inf	False	False	1		
164.9217	6.741	1114	0.64	0.0	False	False	1		
164.9218	18.13	1336	0.0	inf	False	False	1		
164.9219	19.344	1770	0.0	inf	False	False	1		
164.9219	11.298	1058	0.0	inf	False	False	1		
164.922	17.755	1365	0.0	inf	False	False	1		
164.9223	15.583	1162	0.0	inf	False	False	1		
164.9223	13.475	1107	0.0	inf	False	False	1		
164.9234	10.115	1164	0.0	inf	False	False	1		
165.0905	15.964	1009	0.0	inf	False	False	1		
165.0914	10.035	1194	0.0	inf	False	False	1		
165.0914	15.269	1007	0.0	inf	False	False	1		
165.0915	3.276	1036	0.0	inf	False	False	1		
165.0924	17.047	1055	0.0	inf	False	False	1		
165.0927	18.225	1074	0.0	inf	False	False	1		
165.1113	0.945	5484	0.0	inf	False	False	1		
165.113	0.874	1746	0.0	inf	False	False	1		
165.113	19.884	2439	0.49	1.0	False	False	1		
165.1131	0.725	2242	0.0	inf	False	False	1		
165.1133	0.267	1372	0.0	inf	False	False	1		
165.1134	0.608	1934	0.0	inf	False	False	1		
165.1134	0.325	1620	0.37	0.25	False	False	1		
165.1137	4.793	2651	0.14	2.5	False	False	1		
