m/z,RT,RI,RI_uncertainty,RI_reliability,RI_spread,n_contributing,is_extrapolated,calibration_scope,warp_source
688.5747,11.098,58.02843233554235,0.4768378225652588,high,,1,False,project,self
1210.3619,18.914,,,none,,1,True,project,self
840.5751,7.723,38.5547463438719,0.6350670989505058,medium,,1,False,project,self
1465.109,7.53,37.474594546020136,0.6911798129080721,medium,,1,False,project,self
848.6766,9.805,50.361620978942156,0.433020808888816,high,,1,False,project,self
631.5671,7.013,34.96132282494737,0.8474474180427083,medium,,1,False,project,self
823.6571,10.741,55.93775227319018,0.4641292641950943,high,,1,False,project,self
669.586,9.887,50.8358769753632,0.43435086247235416,high,,1,False,project,self
185.1284,0.674,,,none,,1,True,project,self
852.6116,6.274,31.15656967440521,0.9489890603856052,medium,,1,False,project,self
798.5422,9.136,46.593275306161864,0.533962125877034,high,,1,False,project,self
906.8138,23.133,,,none,,1,True,project,self
784.5266,4.56,20.380188455397537,0.7775912412789515,medium,,1,False,project,self
707.6452,23.066,,,none,,1,True,project,self
650.5724,10.106,52.125475136731765,0.4416727151064816,high,,1,False,project,self
1416.1438,15.05,80.62726487887701,0.43065620768518187,high,,1,False,project,self
602.4512,3.099,13.002117410269374,1.7657868319303212,medium,,1,False,project,self
909.5904,6.739,33.74526256550778,0.9328225131792354,medium,,1,False,project,self
897.7227,17.764,96.13044165472175,0.40833923606474204,high,,1,False,project,self
995.3309,17.108,92.35354898304419,0.3937519206197527,high,,1,False,project,self
1354.2413,18.418,99.93087628552308,0.37076178714814767,high,,1,False,project,self
1062.8238,18.612,,,none,,1,True,project,self
799.6697,16.944,91.41694085759221,0.44332099734483177,high,,1,False,project,self
872.5689,9.805,50.361620978942156,0.433020808888816,high,,1,False,project,self
650.4388,2.273,6.194236767231498,1.7657868319303212,medium,,1,False,project,self
1344.1662,15.68,84.2345520142241,0.5224390333308725,high,,1,False,project,self
974.8018,15.186,81.41000308612354,0.42627941523139473,high,,1,False,project,self
662.5723,10.107,52.131425990195936,0.441706670375198,high,,1,False,project,self
281.2476,18.502,,,none,,1,True,project,self
1351.3742,23.105,,,none,,1,True,project,self
650.476,10.051,51.79893184092932,0.4398123937831864,high,,1,False,project,self
535.5444,17.71,95.8178777370412,0.3937519206197536,high,,1,False,project,self
660.5051,3.401,14.942528735632186,1.7657868319303212,medium,,1,False,project,self
781.5575,4.727,21.26405810469203,0.7688218524352883,medium,,1,False,project,self
1395.909,19.245,,,none,,1,True,project,self
796.6465,10.631,55.279637991432516,0.4601159283694738,high,,1,False,project,self
974.8745,17.791,96.28681183760887,0.4163093374032164,high,,1,False,project,self
828.6122,6.191,30.575730455849932,0.9185802567939093,medium,,1,False,project,self
847.5534,3.319,14.448755959411953,1.7657868319303212,medium,,1,False,project,self
906.7758,14.803,79.19670509373536,0.4374844569723299,high,,1,False,project,self
825.6244,11.261,58.9542015139128,0.4791488089700606,high,,1,False,project,self
593.5142,9.887,50.8358769753632,0.43435086247235416,high,,1,False,project,self
931.8528,17.791,96.28681183760887,0.4163093374032164,high,,1,False,project,self
647.4732,13.003,68.64342761182779,0.49073886266334854,high,,1,False,project,self
386.3495,18.502,,,none,,1,True,project,self
532.4392,11.098,58.02843233554235,0.4768378225652588,high,,1,False,project,self
883.8168,17.655,95.49977794287794,0.3809247448836846,high,,1,False,project,self
768.7078,23.505,,,none,,1,True,project,self
676.4852,12.838,67.69531431610999,0.49602477899530534,high,,1,False,project,self
742.5308,7.476,37.18235662703109,0.7071979263622229,medium,,1,False,project,self
430.3888,2.826,10.97663224819352,1.7657868319303212,medium,,1,False,project,self
877.5639,5.307,24.568242958636173,0.7385793880895324,medium,,1,False,project,self
641.5907,11.235,58.80751648466104,0.4787792802431595,high,,1,False,project,self
952.7601,15.406,82.67105836400083,0.4202972405263251,high,,1,False,project,self
943.8163,17.162,92.66254716752822,0.38113842172331824,high,,1,False,project,self
930.8122,16.009,86.10491225785215,0.6738622391571881,medium,,1,False,project,self
763.6355,10.713,55.77064915995324,0.4631030191728782,high,,1,False,project,self
731.6386,11.125,58.18284466271518,0.4772196878645844,high,,1,False,project,self
665.5119,9.778,50.20637145199786,0.4334940855943076,high,,1,False,project,self
878.6403,1.945,,,none,,1,True,project,self
838.767,17.682,95.65590340305071,0.38695229656127617,high,,1,False,project,self
649.592,15.818,85.01977883228409,0.5832834599723398,high,,1,False,project,self
391.7776,6.985,34.83904149764053,0.8560984064727133,medium,,1,False,project,self
943.8152,15.432,82.81972372860504,0.42855256516726564,high,,1,False,project,self
767.624,10.493,54.44955209997689,0.4852439599168841,high,,1,False,project,self
684.6292,23.56,,,none,,1,True,project,self
154.0024,8.762,44.51689158425089,0.452023753675568,high,,1,False,project,self
920.8546,18.546,,,none,,1,True,project,self
850.7499,22.733,,,none,,1,True,project,self
451.3606,3.596,15.999824281990813,1.591068293691586,medium,,1,False,project,self
837.0912,3.488,15.434560826871042,1.687731316844174,medium,,1,False,project,self
703.6242,6.903,34.48078357437295,0.8815352241929625,medium,,1,False,project,self
569.2918,2.278,6.2410717653549135,1.7657868319303212,medium,,1,False,project,self
920.3117,18.338,99.4648813962675,0.37076178714814767,high,,1,False,project,self
963.8051,15.269,81.88645873526359,0.42365584368220244,high,,1,False,project,self
736.6514,15.286,81.98393802183149,0.4231230124174598,high,,1,False,project,self
712.6452,17.164,92.67399779668138,0.38071181568858997,high,,1,False,project,self
779.6305,10.217,52.78853308620463,0.44547000318804625,high,,1,False,project,self
201.6428,6.821,34.118020310186445,0.9071138138821969,medium,,1,False,project,self
369.3486,7.148,35.55947704996754,0.8060088928826565,medium,,1,False,project,self
712.6574,16.03,86.22413475748169,0.6841641664834761,medium,,1,False,project,self
369.3834,18.448,,,none,,1,True,project,self
789.637,17.273,93.29877431869026,0.3731598528209918,high,,1,False,project,self
836.7336,15.05,80.62726487887701,0.43065620768518187,high,,1,False,project,self
793.7116,23.712,,,none,,1,True,project,self
765.6586,15.132,81.09952595020812,0.4280057922162863,high,,1,False,project,self
531.4074,7.204,35.81565916060145,0.788962836542228,medium,,1,False,project,self
656.5832,18.037,97.71394417377996,0.4166126975928003,high,,1,False,project,self
1442.2654,16.834,90.79006424591203,0.48406529676846405,high,,1,False,project,self
994.33,17.3,93.45376377723707,0.37267215147860594,high,,1,False,project,self
750.676,18.174,98.51034770535782,0.3809247448836846,high,,1,False,project,self
772.642,9.009,45.88833542210198,0.4947884844593852,high,,1,False,project,self
784.5938,6.684,33.486904121960336,0.9501337882233208,medium,,1,False,project,self
809.5894,4.975,22.633155365136034,0.7558487378769577,medium,,1,False,project,self
558.4882,23.121,,,none,,1,True,project,self
929.8117,17.599,95.17616937715096,0.37076178714814767,high,,1,False,project,self
668.6061,23.38,,,none,,1,True,project,self
624.4344,2.113,4.664911621851381,1.7657868319303212,medium,,1,False,project,self
368.3156,2.799,10.76334842873023,1.7657868319303212,medium,,1,False,project,self
830.6386,8.051,40.46500966011134,0.545018934373671,high,,1,False,project,self
882.5975,6.684,33.486904121960336,0.9501337882233208,medium,,1,False,project,self
172.6549,17.791,96.28681183760887,0.4163093374032164,high,,1,False,project,self
962.8021,15.488,83.13969060591955,0.44751218654131386,high,,1,False,project,self
892.6386,4.147,18.453786411735027,1.1043629206423917,medium,,1,False,project,self
929.7133,15.79,84.8605532489838,0.5705715301939314,high,,1,False,project,self
818.5673,7.586,37.782723421242466,0.6747066420994202,medium,,1,False,project,self
573.5391,10.988,57.393831010963,0.4733164927447332,high,,1,False,project,self
756.6503,23.133,,,none,,1,True,project,self
900.6848,10.658,55.44155318112738,0.46109644326534094,high,,1,False,project,self
874.698,16.752,90.32333667211321,0.5173846688003486,high,,1,False,project,self
808.5601,7.668,38.24204214466871,0.6508611080474843,medium,,1,False,project,self
175.148,15.187,81.41574889597133,0.4262475891876686,high,,1,False,project,self
547.5446,16.835,90.79575891593646,0.48367313654361604,high,,1,False,project,self
886.6649,7.97,39.989313914633954,0.5664995348943443,high,,1,False,project,self
1133.4383,11.125,58.18284466271518,0.4772196878645844,high,,1,False,project,self
956.7919,13.864,73.67874850271764,0.7481003477362266,medium,,1,False,project,self
964.7967,16.009,86.10491225785215,0.6738622391571881,medium,,1,False,project,self
920.3098,18.092,98.03354660014239,0.4008116372697,high,,1,False,project,self
877.6882,12.145,63.82361399160574,0.49191097449086596,high,,1,False,project,self
870.726,9.914,50.99316684766551,0.4352410702517504,high,,1,False,project,self
1485.4735,2.223,5.722634007429909,1.7657868319303212,medium,,1,False,project,self
283.2824,8.27,41.74463664928588,0.4901649183329722,high,,1,False,project,self
740.5598,6.903,34.48078357437295,0.8815352241929625,medium,,1,False,project,self
272.23,2.99,12.222741948204625,1.7657868319303212,medium,,1,False,project,self
784.5727,8.489,42.990959591963964,0.45722931552616675,high,,1,False,project,self
797.7427,23.258,,,none,,1,True,project,self
781.5282,12.763,67.26699014743654,0.4984470678292932,high,,1,False,project,self
910.7492,14.885,79.67316057592934,0.4352776629237058,high,,1,False,project,self
813.547,3.927,17.518287755621834,1.297008957583687,medium,,1,False,project,self
962.3388,15.79,84.8605532489838,0.5705715301939314,high,,1,False,project,self
875.7531,17.027,91.89063069974989,0.4163093374032153,high,,1,False,project,self
842.6713,11.071,57.87356321839081,0.47645633106291574,high,,1,False,project,self
871.7581,23.133,,,none,,1,True,project,self
381.3514,17.819,96.44903346996075,0.42501538556197704,high,,1,False,project,self
703.5133,8.024,40.306394366970125,0.5521158450967879,high,,1,False,project,self
823.6569,10.438,54.11809292703111,0.49639865830902674,high,,1,False,project,self
633.6095,11.207,58.64915084495197,0.4783817091970373,high,,1,False,project,self
694.6338,22.964,,,none,,1,True,project,self
798.6458,8.189,41.27378621865286,0.5098450783572279,high,,1,False,project,self
809.6268,8.789,44.667046222306276,0.4515139213417305,high,,1,False,project,self
944.8642,18.175,98.51616444363236,0.3807118156885907,high,,1,False,project,self
832.7395,23.258,,,none,,1,True,project,self
846.5639,3.566,15.847359855958205,1.6178908217391856,medium,,1,False,project,self
682.5985,9.915,50.99900284153595,0.4352741093356857,high,,1,False,project,self
814.7129,11.179,58.49035743119993,0.47798453626975657,high,,1,False,project,self
232.214,7.067,35.19828321956234,0.8308163825734621,medium,,1,False,project,self
895.5557,8.926,45.42784270939727,0.4626921673900536,high,,1,False,project,self
990.8698,18.174,98.51034770535782,0.3809247448836846,high,,1,False,project,self
640.6027,23.38,,,none,,1,True,project,self
832.5701,4.285,19.05517262882534,0.9853640529306105,medium,,1,False,project,self
669.6088,23.133,,,none,,1,True,project,self
155.9096,15.16,81.26056436484726,0.42710873290602,high,,1,False,project,self
938.7572,9.613,49.26496660776308,0.4364086235787921,high,,1,False,project,self
756.531,6.465,32.356321839080465,1.0195434503395104,medium,,1,False,project,self
383.3309,23.23,,,none,,1,True,project,self
784.7003,18.365,99.62213116379613,0.37076178714814767,high,,1,False,project,self
910.7917,18.475,,,none,,1,True,project,self
177.1608,7.067,35.19828321956234,0.8308163825734621,medium,,1,False,project,self
674.6632,23.039,,,none,,1,True,project,self
712.5876,23.38,,,none,,1,True,project,self
753.5898,6.356,31.69919783865622,0.9791869178538772,medium,,1,False,project,self
808.5148,4.561,20.385388251581986,0.7775386520609361,medium,,1,False,project,self
860.7012,16.504,88.91403263169903,0.6289953142216478,medium,,1,False,project,self
1105.8236,6.876,34.36210321181683,0.8899423842639836,medium,,1,False,project,self
639.4965,9.558,48.95366079907347,0.43738856536019516,high,,1,False,project,self
678.434,8.516,43.14268773550322,0.45671042362977204,high,,1,False,project,self
1493.1232,8.816,44.81711296983795,0.451005002009416,high,,1,False,project,self
803.5572,6.984,34.834677728088266,0.856407707158156,medium,,1,False,project,self
836.5415,3.624,16.139254005245274,1.5660551091340684,medium,,1,False,project,self
666.5903,15.654,84.08646594429774,0.5115423084893587,high,,1,False,project,self
703.6347,6.903,34.48078357437295,0.8815352241929625,medium,,1,False,project,self
861.6184,9.53,48.795597703391245,0.4378890474681506,high,,1,False,project,self
354.3194,2.63,9.37867135503111,1.7657868319303212,medium,,1,False,project,self
848.6824,16.642,89.6978836281145,0.5651762957039094,high,,1,False,project,self
773.5261,6.053,29.565796481965492,0.8684161316099696,medium,,1,False,project,self
845.5833,7.45,37.043513997742316,0.714954388122706,medium,,1,False,project,self
811.7221,17.3,93.45376377723707,0.37267215147860594,high,,1,False,project,self
744.6694,23.038,,,none,,1,True,project,self
303.2319,14.886,79.67896202557658,0.4352508830952651,high,,1,False,project,self
977.8578,17.819,96.44903346996075,0.42501538556197704,high,,1,False,project,self
819.6173,9.86,50.6791496582052,0.43346423259472516,high,,1,False,project,self
765.6179,13.197,69.76709035382808,0.4846019130369324,high,,1,False,project,self
855.7342,15.324,82.20170614970424,0.4219376002410764,high,,1,False,project,self
304.2351,15.269,81.88645873526359,0.42365584368220244,high,,1,False,project,self
780.7082,22.022,,,none,,1,True,project,self
415.39,6.328,31.517984589054503,0.9688589882362334,medium,,1,False,project,self
832.0926,9.145,46.64327451847843,0.5300984575539582,high,,1,False,project,self
766.537,6.766,33.86944108144589,0.924343752757281,medium,,1,False,project,self
1324.2649,23.38,,,none,,1,True,project,self
600.5068,17.489,94.54136911406478,0.37076178714814767,high,,1,False,project,self
1137.3418,18.749,,,none,,1,True,project,self
1294.2229,23.038,,,none,,1,True,project,self
868.7601,17.327,93.60884886764194,0.37219018175365304,high,,1,False,project,self
920.3118,23.56,,,none,,1,True,project,self
602.5873,16.724,90.16406562718258,0.5292428991078781,high,,1,False,project,self
588.5472,10.988,57.393831010963,0.4733164927447332,high,,1,False,project,self
904.6934,4.036,17.982165907744164,1.2011918070828804,medium,,1,False,project,self
864.7658,16.367,88.13644738633968,0.6955124461178125,medium,,1,False,project,self
372.3953,18.368,99.6396048966316,0.37076178714814767,high,,1,False,project,self
1119.9274,11.179,58.49035743119993,0.47798453626975657,high,,1,False,project,self
983.6957,9.723,49.891218882299185,0.43446135536159414,high,,1,False,project,self
790.5457,7.997,40.1478077612911,0.5592768555407112,high,,1,False,project,self
811.6104,6.656,33.352168262877115,0.9589665326848665,medium,,1,False,project,self
688.5879,11.044,57.71814058804951,0.47543210201238134,high,,1,False,project,self
860.6671,4.118,18.33004961282851,1.1295771294717816,medium,,1,False,project,self
800.5806,3.514,15.574936603260332,1.6644355152389405,medium,,1,False,project,self
648.4443,12.838,67.69531431610999,0.49602477899530534,high,,1,False,project,self
796.1085,9.75,50.0457506382379,0.433985980701461,high,,1,False,project,self
496.3788,2.057,,,none,,1,True,project,self
661.5169,12.947,68.32079758221799,0.49252614446879917,high,,1,False,project,self
720.6146,8.953,45.57765136770508,0.472844227672096,high,,1,False,project,self
802.5969,9.832,50.51724137931034,0.432548567226728,high,,1,False,project,self
704.646,23.23,,,none,,1,True,project,self
945.7853,15.79,84.8605532489838,0.5705715301939314,high,,1,False,project,self
826.7774,22.733,,,none,,1,True,project,self
675.6521,8.189,41.27378621865286,0.5098450783572279,high,,1,False,project,self
496.2911,2.004,,,none,,1,True,project,self
1029.8377,16.669,89.85134324198089,0.5531590072649445,high,,1,False,project,self
790.6922,18.01,97.55711281930631,0.42501538556197704,high,,1,False,project,self
817.6333,9.887,50.8358769753632,0.43435086247235416,high,,1,False,project,self
957.8524,19.493,,,none,,1,True,project,self
754.5385,5.583,26.262562297877526,0.7243134857652195,medium,,1,False,project,self
1243.8065,4.287,19.06410313318191,0.9836531869964672,medium,,1,False,project,self
727.5638,12.035,63.22173505782235,0.5241331558706296,high,,1,False,project,self
926.8041,15.433,82.8254402117333,0.42887730119285483,high,,1,False,project,self
368.3884,6.93,34.598975478640874,0.8731434237755549,medium,,1,False,project,self
872.5648,2.635,9.420834425655336,1.7657868319303212,medium,,1,False,project,self
416.3733,3.675,16.38666987648216,1.520551276898246,medium,,1,False,project,self
827.5986,3.625,16.144184624357298,1.5651621719742377,medium,,1,False,project,self
729.6294,17.409,94.08045977011496,0.37076178714814767,high,,1,False,project,self
941.837,18.174,98.51034770535782,0.3809247448836846,high,,1,False,project,self
778.5358,6.52,32.65884498334711,1.0020447344272723,medium,,1,False,project,self
690.5905,15.626,83.92693121131761,0.5000412338807572,high,,1,False,project,self
1351.3742,22.733,,,none,,1,True,project,self
799.6644,15.872,85.32673683953864,0.6082515038554898,medium,,1,False,project,self
682.6137,18.887,,,none,,1,True,project,self
1294.333,6.328,31.517984589054503,0.9688589882362334,medium,,1,False,project,self
857.8245,22.964,,,none,,1,True,project,self
1000.7861,16.284,87.66550239738807,0.7369835031103832,medium,,1,False,project,self
968.8131,16.394,88.28966338650656,0.6821974271784518,medium,,1,False,project,self
908.613,7.067,35.19828321956234,0.8308163825734621,medium,,1,False,project,self
699.6846,23.037,,,none,,1,True,project,self
815.0779,3.514,15.574936603260332,1.6644355152389405,medium,,1,False,project,self
678.5866,10.106,52.125475136731765,0.4416727151064816,high,,1,False,project,self
301.2162,14.831,79.35955730501863,0.43672851571788146,high,,1,False,project,self
658.6112,14.527,77.58384504997184,0.44998783209169896,high,,1,False,project,self
424.363,1.918,,,none,,1,True,project,self
815.7255,12.948,68.32655146687705,0.4924941676830427,high,,1,False,project,self
260.2855,2.059,,,none,,1,True,project,self
873.6947,16.916,91.25727972257042,0.4532034086907314,high,,1,False,project,self
649.4992,5.914,28.531974273708265,0.8184669656727213,medium,,1,False,project,self
1211.8607,18.914,,,none,,1,True,project,self
962.7509,16.174,87.0413822301244,0.7562154584124047,medium,,1,False,project,self
884.7349,18.42,99.9425287356322,0.37076178714814767,high,,1,False,project,self
920.3098,17.792,96.29260442580814,0.4166126975928003,high,,1,False,project,self
1283.3484,16.943,91.41123752422924,0.443667680793458,high,,1,False,project,self
639.542,11.207,58.64915084495197,0.4783817091970373,high,,1,False,project,self
968.8274,17.354,93.76403206594367,0.3717139659412288,high,,1,False,project,self
405.3697,7.723,38.5547463438719,0.6350670989505058,medium,,1,False,project,self
663.5758,8.953,45.57765136770508,0.472844227672096,high,,1,False,project,self
323.2258,4.04,17.99911130860505,1.1976883156596028,medium,,1,False,project,self
667.6038,23.133,,,none,,1,True,project,self
703.5753,10.051,51.79893184092932,0.4398123937831864,high,,1,False,project,self
681.1413,3.319,14.448755959411953,1.7657868319303212,medium,,1,False,project,self
567.5902,17.546,94.87016464052763,0.37076178714814767,high,,1,False,project,self
853.7308,14.802,79.19088597540889,0.43751150070541506,high,,1,False,project,self
778.6925,18.311,99.30765758986483,0.37076178714814767,high,,1,False,project,self
976.8177,14.984,80.24637912808231,0.4326420971437782,high,,1,False,project,self
860.6111,5.611,26.438662019484614,0.7228710223775623,medium,,1,False,project,self
1136.3423,18.777,,,none,,1,True,project,self
717.6008,16.229,87.35344767566309,0.7648645531483146,medium,,1,False,project,self
930.7656,14.001,74.48677495218863,0.6797419338197495,medium,,1,False,project,self
479.296,1.784,,,none,,1,True,project,self
893.7995,17.218,92.98334056058691,0.37417095443131204,high,,1,False,project,self
462.398,2.958,11.986402769268697,1.7657868319303212,medium,,1,False,project,self
635.5445,9.613,49.26496660776308,0.4364086235787921,high,,1,False,project,self
628.5378,6.465,32.356321839080465,1.0195434503395104,medium,,1,False,project,self
572.3684,2.688,9.863351354608875,1.7657868319303212,medium,,1,False,project,self
714.5879,15.763,84.7069706884974,0.5584787213896468,high,,1,False,project,self
787.6215,16.835,90.79575891593646,0.48367313654361604,high,,1,False,project,self
297.2425,23.38,,,none,,1,True,project,self
758.6567,14.858,79.51643783990205,0.43600192736767884,high,,1,False,project,self
782.6829,7.204,35.81565916060145,0.788962836542228,medium,,1,False,project,self
926.7811,16.835,90.79575891593646,0.48367313654361604,high,,1,False,project,self
251.0468,23.725,,,none,,1,True,project,self
398.3859,6.328,31.517984589054503,0.9688589882362334,medium,,1,False,project,self
836.7344,16.669,89.85134324198089,0.5531590072649445,high,,1,False,project,self
387.3531,23.039,,,none,,1,True,project,self
956.7928,14.721,78.71888880450746,0.43971246887159277,high,,1,False,project,self
806.5696,4.698,21.10834692513715,0.7703427846659521,medium,,1,False,project,self
760.6236,9.75,50.0457506382379,0.433985980701461,high,,1,False,project,self
800.5716,5.141,23.586341759851262,0.7471996508923376,medium,,1,False,project,self
781.7113,23.45,,,none,,1,True,project,self
901.6531,6.384,31.87569757019232,0.9895312235181001,medium,,1,False,project,self
385.3462,15.269,81.88645873526359,0.42365584368220244,high,,1,False,project,self
967.8785,18.502,,,none,,1,True,project,self
946.8068,15.215,81.57657737390393,0.4253585976647136,high,,1,False,project,self
624.5568,10.492,54.4435270064601,0.48563757218156234,high,,1,False,project,self
738.6762,18.201,98.66741633527236,0.37544215569832,high,,1,False,project,self
789.5842,4.615,20.66784630900768,0.7747002175894482,medium,,1,False,project,self
565.5837,10.382,53.78060187523943,0.4743729284742032,high,,1,False,project,self
590.5871,16.944,91.41694085759221,0.44332099734483177,high,,1,False,project,self
728.6462,14.858,79.51643783990205,0.43600192736767884,high,,1,False,project,self
641.5186,11.125,58.18284466271518,0.4772196878645844,high,,1,False,project,self
626.2333,9.789,50.26957727117858,0.43330114443240075,high,,1,False,project,self
652.5876,11.317,59.26899488678781,0.47994587629398344,high,,1,False,project,self
777.6802,16.339,87.97756732457677,0.7094151573788756,medium,,1,False,project,self
848.6534,9.915,50.99900284153595,0.4352741093356857,high,,1,False,project,self
227.1642,2.936,11.821977942826182,1.7657868319303212,medium,,1,False,project,self
676.4854,12.92,68.16554662066228,0.49339035218512123,high,,1,False,project,self
1222.1564,11.125,58.18284466271518,0.4772196878645844,high,,1,False,project,self
1052.7306,14.416,76.93206304374392,0.4919838470002281,high,,1,False,project,self
944.6581,6.356,31.69919783865622,0.9791869178538772,medium,,1,False,project,self
416.3963,17.354,93.76403206594367,0.3717139659412288,high,,1,False,project,self
728.5828,10.024,51.639213526835896,0.43890436714471925,high,,1,False,project,self
1397.1147,8.161,41.110175780520386,0.5168230144486304,high,,1,False,project,self
826.5965,4.037,17.986402340651917,1.2003158429111107,medium,,1,False,project,self
768.6538,16.725,90.16975306959877,0.5288155377043049,high,,1,False,project,self
963.8125,17.382,93.92506906331587,0.3712262137020719,high,,1,False,project,self
367.3425,15.16,81.26056436484726,0.42710873290602,high,,1,False,project,self
772.7089,16.449,88.60181151245484,0.6553739972312469,medium,,1,False,project,self
604.6032,13.251,70.08134002776494,0.48290909616796135,high,,1,False,project,self
1143.368,17.354,93.76403206594367,0.3717139659412288,high,,1,False,project,self
816.6407,4.15,18.466622137645867,1.1017582256915828,medium,,1,False,project,self
812.6824,17.244,93.13240785345018,0.3736900387584642,high,,1,False,project,self
963.7628,16.559,89.22634767351649,0.60311973674112,medium,,1,False,project,self
722.6089,12.284,64.58690990665889,0.49395165285160253,high,,1,False,project,self
704.5593,8.243,41.588156152632564,0.4966380361280953,high,,1,False,project,self
1009.8171,17.162,92.66254716752822,0.38113842172331824,high,,1,False,project,self
703.566,9.887,50.8358769753632,0.43435086247235416,high,,1,False,project,self
715.6626,23.121,,,none,,1,True,project,self
1095.324,16.009,86.10491225785215,0.6738622391571881,medium,,1,False,project,self
1005.8073,15.16,81.26056436484726,0.42710873290602,high,,1,False,project,self
782.57,5.583,26.262562297877526,0.7243134857652195,medium,,1,False,project,self
648.4781,12.92,68.16554662066228,0.49339035218512123,high,,1,False,project,self
425.813,9.898,50.899891692087415,0.43471310905824784,high,,1,False,project,self
1170.3485,16.725,90.16975306959877,0.5288155377043049,high,,1,False,project,self
949.7908,15.9,85.48584337374128,0.6214131704911303,medium,,1,False,project,self
704.6464,15.845,85.17327673547413,0.595696196504444,high,,1,False,project,self
217.0888,18.174,98.51034770535782,0.3809247448836846,high,,1,False,project,self
774.588,4.147,18.453786411735027,1.1043629206423917,medium,,1,False,project,self
827.6348,9.832,50.51724137931034,0.432548567226728,high,,1,False,project,self
842.6734,11.152,58.33681482092811,0.47760192606428736,high,,1,False,project,self
983.847,17.327,93.60884886764194,0.37219018175365304,high,,1,False,project,self
1215.7694,6.137,30.185354069212156,0.8988887890337154,medium,,1,False,project,self
505.8914,3.952,17.62528489824438,1.2749769712030594,medium,,1,False,project,self
806.5444,6.328,31.517984589054503,0.9688589882362334,medium,,1,False,project,self
799.5954,7.832,39.18305474679304,0.6042959823884214,medium,,1,False,project,self
724.6246,14.225,75.80774533506977,0.5737336042630385,high,,1,False,project,self
720.5926,15.023,80.47154421635935,0.4315364339258377,high,,1,False,project,self
226.6866,9.228,47.10481827569066,0.495592892386299,high,,1,False,project,self
958.8711,18.502,,,none,,1,True,project,self
282.2792,8.844,44.972657947654426,0.4504782014716374,high,,1,False,project,self
426.3193,11.454,60.03324629522819,0.4819024766454182,high,,1,False,project,self
878.8054,23.38,,,none,,1,True,project,self
726.5673,23.039,,,none,,1,True,project,self
897.8021,17.163,92.66827242513068,0.3809247448836839,high,,1,False,project,self
1462.1273,8.838,44.93933305304839,0.45059100418919584,high,,1,False,project,self
810.7915,18.557,,,none,,1,True,project,self
1096.3245,16.009,86.10491225785215,0.6738622391571881,medium,,1,False,project,self
878.586,9.778,50.20637145199786,0.4334940855943076,high,,1,False,project,self
641.518,11.18,58.49603617440446,0.47799871415060496,high,,1,False,project,self
891.7739,15.241,81.7258260109288,0.42453681694662593,high,,1,False,project,self
1335.2244,23.121,,,none,,1,True,project,self
537.4106,3.072,12.812810859982244,1.7657868319303212,medium,,1,False,project,self
785.5573,7.532,37.485513587128736,0.6905890042470612,medium,,1,False,project,self
876.7295,14.03,74.65784624047792,0.6655660864008615,medium,,1,False,project,self
676.6085,23.258,,,none,,1,True,project,self
301.2888,18.01,97.55711281930631,0.42501538556197704,high,,1,False,project,self
725.6218,16.725,90.16975306959877,0.5288155377043049,high,,1,False,project,self
990.9068,18.777,,,none,,1,True,project,self
992.7464,3.952,17.62528489824438,1.2749769712030594,medium,,1,False,project,self
780.6505,14.665,78.39186577630473,0.44124606592507304,high,,1,False,project,self
865.5784,3.07,12.798688927461017,1.7657868319303212,medium,,1,False,project,self
524.3324,2.607,9.183808163471856,1.7657868319303212,medium,,1,False,project,self
1297.108,11.125,58.18284466271518,0.4772196878645844,high,,1,False,project,self
400.308,3.101,13.01604050782556,1.7657868319303212,medium,,1,False,project,self
845.6108,3.844,17.15822634402765,1.3703630901783703,medium,,1,False,project,self
840.7664,17.272,93.29303577263758,0.37317802561368424,high,,1,False,project,self
705.0122,3.651,16.271244872237055,1.5419555686834232,medium,,1,False,project,self
876.7287,15.023,80.47154421635935,0.4315364339258377,high,,1,False,project,self
794.6306,8.134,40.95210586109609,0.5236313730490784,high,,1,False,project,self
656.4528,2.742,10.305786932009944,1.7657868319303212,medium,,1,False,project,self
962.8381,17.409,94.08045977011496,0.37076178714814767,high,,1,False,project,self
986.8585,17.819,96.44903346996075,0.42501538556197704,high,,1,False,project,self
685.6165,15.432,82.81972372860504,0.42855256516726564,high,,1,False,project,self
869.7225,15.187,81.41574889597133,0.4262475891876686,high,,1,False,project,self
740.6758,17.627,95.33793815446221,0.3752498814459989,high,,1,False,project,self
243.2107,17.655,95.49977794287794,0.3809247448836846,high,,1,False,project,self
716.6192,18.475,,,none,,1,True,project,self
812.5812,4.975,22.633155365136034,0.7558487378769577,medium,,1,False,project,self
599.5023,3.013,12.390522399943947,1.7657868319303212,medium,,1,False,project,self
921.3121,18.448,,,none,,1,True,project,self
527.541,8.243,41.588156152632564,0.4966380361280953,high,,1,False,project,self
552.5622,9.723,49.891218882299185,0.43446135536159414,high,,1,False,project,self
242.2475,2.223,5.722634007429909,1.7657868319303212,medium,,1,False,project,self
485.3176,2.195,5.455991957352225,1.7657868319303212,medium,,1,False,project,self
534.7205,3.541,15.717726227740586,1.6402600456486516,medium,,1,False,project,self
689.4583,2.933,11.799434712111722,1.7657868319303212,medium,,1,False,project,self
576.5711,16.999,91.73076073398228,0.42501538556197704,high,,1,False,project,self
669.6372,23.725,,,none,,1,True,project,self
