m/z	RT
186.0861	15.845
875.7126	13.659
904.7443	14.176
957.8283	15.927
905.4349	2.793
832.6176	3.075
672.4228	1.776
741.4478	3.584
898.829	14.131
723.5152	3.917
800.5484	7.196
852.5828	1.767
755.5438	4.605
663.4542	11.215
903.8805	14.554
860.474	2.226
1142.322	13.381
682.5409	4.029
958.3731	3.007
879.5874	1.813
689.595	13.708
606.4379	1.776
907.8528	15.129
622.5376	11.904
763.4972	1.776
522.5975	7.403
1292.4062	13.506
654.6632	11.52
1290.1957	14.554
685.4368	5.603
932.8659	15.175
685.438	3.356
186.0674	16.56
1372.177	14.128
1026.8635	13.085
661.5756	12.686
1278.856	15.175
1371.1772	14.128
436.3123	1.729
760.514	2.319
683.5078	2.008
748.579	6.386
858.5696	1.776
818.4746	2.187
679.648	4.638
1117.3597	11.49
663.4538	12.805
483.3687	1.905
888.6533	4.496
754.4452	1.999
878.48	2.226
1297.552	11.298
1292.9612	12.305
1327.3674	13.286
737.5782	6.988
858.4979	2.234
619.4551	1.626
1177.3385	8.356
520.3392	1.484
464.3802	2.414
731.6111	12.187
649.565	12.961
827.5241	1.635
738.5061	6.671
1014.8487	15.129
596.5976	12.364
712.4804	1.776
548.5044	14.317
679.684	12.316
900.8032	15.934
802.633	9.515
600.4262	1.767
837.7729	14.317
879.8149	14.507
792.5303	5.005
1478.4031	13.57
800.4652	1.681
703.489	3.261
697.5564	11.903
982.2612	8.575
901.6302	4.285
984.2557	8.539
745.4859	1.905
790.5603	2.564
718.5391	7.38
868.5829	1.72
269.1952	1.626
471.806	1.626
876.8651	14.604
1056.2775	10.023
623.4446	2.272
797.0111	12.592
628.3208	1.493
1093.9962	15.583
872.4639	1.913
921.3125	12.545
804.2441	3.24
1324.27	15.386
383.3667	15.033
697.6561	15.269
768.5104	1.681
1289.1901	14.557
1385.1887	14.176
1231.7418	4.089
369.337	12.885
794.5251	5.03
694.7203	11.537
768.7367	7.91
664.5361	13.038
1277.3558	15.176
775.4676	1.913
830.5946	10.559
868.4757	1.626
796.5467	3.774
1190.427	8.356
1279.5358	13.267
916.3253	12.778
594.7321	11.537
862.7874	14.365
872.7725	15.081
754.4393	2.328
1446.6067	12.151
482.2492	1.626
531.4084	12.545
844.5436	2.772
709.5216	13.708
906.4306	2.772
723.5126	9.033
469.2589	1.635
1330.3701	13.239
456.2921	1.484
892.6045	1.858
671.6256	14.179
1369.1613	13.759
683.4913	6.671
795.5111	12.59
1325.3857	15.081
800.2518	8.83
880.8237	14.807
596.6086	11.52
377.7728	2.793
460.3038	1.579
618.4734	2.461
850.3061	4.039
908.5948	8.767
950.8806	15.857
1222.422	9.74
574.493	5.308
926.4763	1.532
771.457	2.226
863.5146	5.355
1475.4028	13.57
847.4882	2.772
848.5299	1.681
992.6431	4.605
367.3368	14.131
843.4921	3.17
1404.3826	13.411
1341.1349	13.286
805.6519	11.49
1425.1619	16.136
460.3213	1.626
710.5588	12.246
1065.369	13.239
896.4586	2.272
939.8121	14.179
691.6717	14.368
423.2846	1.532
697.5556	12.636
1223.531	9.645
1456.1476	15.444
706.5836	12.794
637.4693	1.635
817.5438	2.328
704.486	2.564
748.466	1.813
472.3035	1.673
953.8516	15.798
1432.3733	12.731
1251.8369	4.086
829.7265	14.459
909.4841	1.626
649.5666	13.175
1249.3592	13.085
1366.2151	14.368
659.423	2.319
898.8469	14.128
721.5762	13.804
897.7313	14.51
664.4586	5.282
1132.3809	12.901
808.5713	4.972
1349.2661	15.271
1464.8981	15.58
685.4369	10.101
745.4856	2.319
1488.4496	12.778
751.6746	15.994
789.6099	2.793
1218.1384	12.045
734.4784	2.366
717.6929	14.368
743.6114	12.364
1244.1008	12.187
772.5127	1.913
1471.4131	13.566
922.3102	12.545
697.5568	11.719
1302.3646	11.298
667.5459	12.093
853.7283	14.226
1254.348	13.068
567.6244	9.237
810.5538	3.054
454.7951	1.767
938.3953	2.319
805.5384	2.272
902.8768	14.652
270.1668	4.746
975.8334	15.431
752.4854	2.226
1028.8606	13.085
939.8054	13.665
860.523	1.821
715.4627	2.328
537.5354	13.008
588.5996	9.237
688.5187	11.951
955.7932	15.176
640.5878	6.462
904.494	1.579
1363.1075	13.708
577.3115	1.484
937.8355	16.482
902.8152	15.379
1290.409	13.522
965.8745	14.604
1322.438	15.129
899.7844	16.129
861.4797	1.813
952.8373	12.944
995.7554	15.175
730.5232	1.999
639.4534	2.226
708.4726	1.681
478.7716	4.077
422.2896	1.673
1349.2805	15.269
652.4144	0.945
722.568	4.364
784.4727	1.673
210.0981	4.227
327.3375	9.283
255.2112	13.708
283.1741	0.935
1470.4015	12.731
587.4694	2.564
874.7869	15.269
371.1022	13.085
564.5822	9.854
707.493	12.746
746.6293	12.199
581.621	7.498
499.2378	1.579
708.5776	14.226
846.5153	1.729
722.508	12.932
852.5625	1.776
879.54	1.767
1429.1134	16.211
775.6064	7.882
774.5396	2.226
749.5022	1.587
869.5193	1.532
762.5523	1.905
186.0857	15.398
888.5154	1.673
909.8707	14.648
900.7959	16.136
749.4878	1.635
906.5261	2.366
1130.4937	12.853
452.3057	1.626
1368.8803	13.286
918.4694	1.729
1179.327	12.885
741.6288	13.806
874.7886	15.398
665.4599	1.821
1144.0825	16.049
872.7699	15.677
774.2747	11.365
685.4377	3.941
686.5601	12.093
790.6344	9.993
656.62	11.951
894.549	1.867
1291.4086	13.506
882.2509	12.731
725.6053	12.14
1317.3632	15.271
703.616	13.899
956.5237	1.635
882.493	1.681
776.5086	1.729
770.466	1.767
670.5308	2.913
956.3978	2.226
917.394	5.544
853.5606	1.579
638.605	8.12
1042.3392	9.74
470.293	1.626
537.5376	15.08
747.4998	1.813
723.5122	9.119
551.5518	8.393
681.4884	2.226
830.5041	3.054
815.5188	1.493
699.5995	12.542
649.5179	12.199
151.0162	1.635
483.37	2.319
632.5573	11.52
1366.4258	13.665
848.5659	2.281
595.5888	5.757
633.6053	9.254
723.5105	2.422
856.7467	14.51
903.8195	15.127
824.5782	2.234
723.5196	8.506
998.3302	12.735
1293.4055	13.517
664.6258	8.146
524.1966	1.913
801.5462	2.375
685.4363	4.957
482.2361	1.767
1382.1129	14.176
912.5449	1.72
784.5487	3.727
911.4596	1.961
1237.164	14.707
897.7722	16.136
757.519	13.008
796.5485	3.101
1339.4619	11.298
683.508	2.793
1462.4048	15.58
1358.3663	13.411
809.7403	13.947
736.5404	6.671
537.168	4.837
930.4118	2.366
500.7371	1.579
742.5397	4.699
479.3066	1.579
824.5608	2.272
783.534	12.592
667.6483	11.52
685.4388	4.793
1068.3025	13.239
910.5002	1.681
1279.3594	15.175
637.5063	11.904
890.4921	2.234
936.4273	1.905
921.7318	14.32
826.7795	14.459
978.838	15.175
1344.9506	13.267
549.5078	11.809
398.3871	14.368
707.4923	11.673
463.8068	1.776
975.8874	15.631
210.0896	5.329
954.8368	12.932
1427.8976	15.503
687.5483	14.604
864.8033	14.602
560.5687	7.545
799.5341	2.366
730.5028	2.793
223.0633	15.798
398.268	1.579
849.2941	12.151
685.4366	7.687
763.5974	13.008
270.1666	2.319
754.5376	5.71
1476.4028	13.566
752.5519	4.544
1444.5986	12.14
836.2409	10.744
991.8167	13.02
798.491	4.511
1041.3402	9.74
669.5614	13.712
686.4431	12.246
723.5214	11.403
756.553	3.17
779.5616	3.644
1013.8555	15.175
697.6102	6.86
924.6292	1.72
1323.3201	15.129
835.5516	2.328
1065.874	13.239
731.5087	2.461
594.6036	12.104
1425.588	13.566
820.5523	2.366
636.4601	4.605
443.2794	2.226
1353.2261	15.271
827.5232	2.461
1102.3798	13.333
538.1638	4.837
764.5761	6.671
685.436	8.44
681.4832	4.089
709.4948	1.821
777.5171	12.542
1455.1434	15.327
844.5353	2.819
269.1626	6.095
1390.8807	15.398
928.4937	5.052
806.554	3.075
664.4585	5.143
876.8018	15.444
1022.012	15.08
858.5059	4.191
773.6091	2.866
860.7769	14.412
719.4709	1.776
1284.3325	12.363
720.4424	1.532
1397.3977	13.411
902.757	13.18
719.6452	14.368
1231.1305	14.176
766.4684	1.673
689.5656	15.431
875.7813	13.947
1064.8716	13.219
882.57	2.319
901.4633	1.673
681.4838	7.938
865.7989	14.507
1018.9366	14.554
1180.328	12.853
469.3116	1.587
465.2911	2.366
1323.3604	12.363
915.6818	13.381
698.439	1.867
1114.0541	16.129
1428.109	16.1
698.2555	9.283
480.2702	4.098
918.4278	1.867
764.5013	1.635
1279.3491	15.224
426.7625	2.281
742.655	12.853
464.3049	1.813
652.6708	9.254
459.8189	1.579
200.0829	16.345
1276.1934	14.81
918.8321	14.507
666.465	6.693
663.454	14.604
791.527	1.767
500.7249	1.858
548.5046	16.016
694.5044	13.459
689.565	15.61
906.4852	1.673
1120.085	16.049
771.4164	4.899
591.4964	9.97
830.5536	2.055
1342.1678	15.536
420.2822	1.54
1245.1025	12.187
796.0099	12.545
877.7281	14.176
648.5161	11.095
937.5454	1.72
685.4361	11.365
755.5437	2.84
1352.2239	15.271
918.3887	5.544
685.4374	9.016
919.7642	12.789
685.4365	3.821
723.5168	3.075
663.4544	2.595
777.615	13.02
436.2924	1.532
423.2654	1.532
847.7565	13.854
596.5984	12.545
1425.3987	15.503
705.5036	3.217
1116.0538	15.583
961.8311	15.175
800.5338	1.813
299.306	9.237
700.6294	13.665
693.55	13.708
657.6068	11.999
1355.9202	12.304
711.4995	2.375
1056.2739	10.237
1323.1678	12.093
531.4076	5.097
1331.2389	14.81
760.4737	1.813
742.5469	13.008
384.2795	1.626
709.513	6.671
1268.3718	9.645
836.5814	4.285
895.5571	1.729
695.6386	14.604
715.4993	1.72
807.5567	1.72
883.7661	14.507
774.6211	3.205
891.4723	1.813
924.3362	4.972
475.7714	1.579
877.566	1.729
669.6216	8.0
944.8492	14.602
956.8395	15.922
646.5589	13.428
689.3734	4.039
622.6082	7.709
842.6399	3.075
479.2683	4.544
912.5832	1.767
451.3179	1.72
845.5837	1.867
857.8278	14.459
874.7872	15.964
930.8666	16.17
808.5692	3.075
1342.134	13.286
678.48	15.398
1275.0749	14.652
469.7592	1.579
790.6093	5.71
1029.3599	13.133
863.7893	14.32
749.5052	1.776
737.4969	2.234
854.5709	1.776
1027.8611	13.115
906.4315	2.635
710.5372	14.707
712.5512	14.368
852.3084	4.027
1343.1816	15.28
1252.8456	4.077
908.239	7.287
478.8115	1.587
896.2767	4.027
913.4554	1.776
1391.3789	15.398
210.0897	3.101
808.582	7.218
738.4914	2.272
664.4589	5.806
870.5637	1.767
855.5164	2.226
454.302	2.234
673.5898	15.222
1335.18	14.707
650.5156	4.746
476.7751	1.579
922.0366	13.381
691.4115	1.72
532.4129	11.809
685.656	12.545
670.5659	12.199
1321.316	15.327
872.7713	16.173
1249.3411	12.092
678.4742	2.328
704.599	12.853
746.5544	1.905
1456.145	15.58
1149.503	8.356
754.4873	1.673
664.46	7.241
823.531	2.226
1294.1451	14.507
1333.2457	14.81
822.5	3.075
649.6345	9.468
678.5322	13.459
925.7995	14.176
928.5768	1.776
717.4854	12.14
656.6036	12.199
760.5174	2.046
862.4915	2.272
901.6299	4.605
449.296	1.532
784.5863	6.521
870.7408	13.363
926.8074	14.27
1066.3733	13.192
440.7809	1.532
1286.1445	12.686
770.4552	3.632
663.4544	2.328
541.5412	6.741
1219.3882	13.363
1215.7672	4.086
873.5639	1.729
684.6709	12.545
1201.905	12.187
703.578	5.676
789.5416	1.858
902.4683	1.72
550.4108	1.767
983.2613	8.575
680.4824	0.77
1307.2373	15.08
920.4319	1.821
1273.3162	12.64
251.0467	0.333
777.4778	1.54
685.4372	3.147
1330.1509	12.805
798.4086	2.887
186.0868	14.754
1331.3695	13.239
538.542	12.304
223.0643	16.049
477.3078	1.635
888.4684	1.729
299.2015	12.093
857.5709	1.767
748.5088	2.281
1370.1672	14.365
723.5133	9.959
960.3687	3.007
602.4432	1.858
953.3361	12.901
948.3787	2.84
663.4557	14.222
681.4872	11.138
1456.1444	15.127
1390.1442	14.179
1467.3998	12.731
635.6	12.885
902.8146	16.063
1346.2448	15.033
712.6533	14.226
445.8194	1.635
1357.1457	13.665
537.5367	15.327
900.5003	1.72
1095.0007	15.583
790.6217	3.075
1354.3702	15.332
976.835	15.176
794.5907	4.077
834.4694	2.046
1455.1386	15.544
700.6423	12.805
439.409	2.375
605.5746	7.521
898.594	10.594
565.5682	16.136
880.5974	1.767
757.6466	13.759
774.526	1.813
863.4998	1.767
445.2814	1.673
650.4391	4.321
685.4357	9.468
923.7718	13.363
864.499	1.867
708.5462	5.591
956.8015	15.127
564.5832	9.97
826.5523	1.681
889.5604	1.767
721.568	6.462
709.5836	14.179
680.6854	12.305
882.4828	1.72
762.5488	2.414
630.5945	12.187
1337.256	14.554
805.6524	11.207
896.4437	2.319
830.5192	1.858
937.7912	13.333
656.5423	5.329
889.8023	14.27
765.6118	7.753
461.7748	1.532
773.4561	2.226
586.543	9.854
1336.1048	12.187
942.5941	2.226
639.6588	9.254
1356.9306	12.304
669.6134	12.187
866.5763	3.075
854.8127	14.459
795.5304	5.03
1105.3108	12.636
1146.3658	13.192
688.473	1.579
1059.2794	10.035
1350.8742	15.327
1337.1086	12.14
1240.3478	15.08
872.7681	15.957
915.5649	1.867
745.6335	13.363
1471.4008	12.731
756.5487	6.328
451.7995	1.635
798.5256	1.821
857.5253	2.281
649.5937	14.604
723.5113	10.148
917.6635	4.511
1387.8845	15.398
537.5378	14.602
1252.3541	9.645
671.445	1.767
1176.3229	12.944
922.0309	9.924
1338.269	14.554
892.4896	2.234
769.4801	1.72
1475.4147	12.151
776.4696	1.867
651.6518	12.104
201.0776	16.345
666.5001	3.917
483.7352	1.858
681.4845	9.691
791.4874	1.767
812.3649	5.591
1355.0416	14.604
640.617	7.938
1242.8907	12.104
1265.9882	13.363
269.1977	4.591
1234.3468	13.085
846.4473	1.729
1322.3232	15.222
789.5101	1.821
1160.0059	9.877
697.555	5.077
691.437	1.626
783.0362	12.045
1145.0885	16.085
868.4708	2.819
825.5418	1.587
911.6172	10.594
1139.8126	12.885
310.3118	9.237
1333.0514	14.226
893.4471	2.319
1260.9642	13.566
327.2017	0.945
886.4199	3.17
952.8531	15.798
532.413	11.998
405.7764	1.532
1210.3151	12.104
478.7717	4.039
875.7908	15.222
1313.8628	15.222
886.5553	1.673
836.4823	2.272
758.572	12.199
702.5064	3.774
782.3958	3.054
999.8998	15.176
911.7817	13.659
1290.3613	13.759
656.583	6.835
605.51	10.874
816.6412	6.261
1028.3641	13.18
1293.9666	12.304
605.4782	2.366
863.5927	1.635
728.4496	1.72
737.6562	14.179
461.313	1.532
791.422	2.319
815.5557	1.532
752.6788	15.934
684.4019	1.729
639.648	11.537
874.8526	14.365
476.2534	1.729
910.6661	13.038
694.6133	13.57
980.7849	15.176
1251.343	13.085
722.5103	14.412
1221.9644	7.545
573.5376	4.605
908.6358	1.776
738.503	1.729
664.461	11.443
1202.4042	13.163
680.4792	16.282
562.4608	1.729
854.5871	1.767
1499.4103	15.702
725.5216	6.693
797.4604	1.635
707.5391	12.304
902.5506	1.72
243.2103	15.033
796.5122	12.944
851.5026	2.281
681.4982	3.632
664.6243	8.286
793.6081	8.83
1324.3739	13.239
1326.2747	15.271
742.4624	2.84
901.4769	1.776
1098.3009	10.023
647.6165	13.038
1279.8536	15.176
760.5872	12.304
800.4075	3.158
881.6176	10.639
804.4959	2.793
749.4854	11.951
901.8026	16.136
1212.8232	4.086
475.2874	1.587
969.81	15.631
876.4424	4.946
763.563	5.403
1151.3567	8.393
732.5464	4.746
751.4754	1.821
711.4699	1.532
950.802	11.951
886.5521	1.999
1341.2084	14.554
1250.3522	13.085
890.5322	1.681
903.8835	14.652
923.0159	6.375
713.4178	2.819
732.4812	2.366
1472.403	13.57
861.5304	1.579
723.5382	13.759
1171.4004	12.853
566.5868	9.546
1232.7483	4.077
726.4988	1.673
591.5829	9.486
892.3404	4.027
922.7374	14.317
886.5356	1.587
876.7143	13.618
876.2673	10.791
754.6921	13.57
682.5008	2.366
713.649	12.944
747.6264	12.199
1224.34	9.878
482.7935	1.579
839.5637	1.813
913.5534	1.579
910.5229	1.767
537.5373	15.922
1324.2134	14.754
684.6129	12.246
785.5582	1.913
880.5552	2.226
1065.2963	12.684
938.8424	16.53
876.8039	16.129
902.8188	15.845
588.428	1.776
770.5808	3.122
698.6496	12.885
663.4548	15.319
635.5512	12.199
1429.1052	16.326
707.4933	7.241
896.7183	14.32
810.5252	2.226
465.7779	1.626
728.4726	2.226
670.6394	15.503
927.4799	1.532
1322.1656	12.104
1118.3597	11.49
383.3322	12.932
873.7762	15.444
302.142	15.677
593.5978	12.961
924.806	13.659
707.5656	13.806
1494.4177	12.104
1465.4027	15.583
1188.4138	8.393
993.6479	4.591
468.2972	1.587
1345.169	15.222
475.416	12.364
797.0108	12.684
1264.0502	13.314
974.9849	15.175
1307.3445	12.363
1331.15	12.805
610.6108	8.356
1176.8213	12.944
678.4784	13.459
1200.9043	12.151
596.5966	12.794
615.4551	2.981
899.5699	1.776
692.5224	6.234
1205.3846	12.104
1243.8946	12.104
1381.1232	14.27
1428.3921	15.503
1139.3134	12.885
923.014	3.272
1337.4712	11.271
864.5234	1.579
888.4267	3.158
760.5887	6.462
673.4242	1.821
251.047	0.544
699.4394	2.793
899.8342	13.899
923.0131	4.041
196.0602	0.906
537.5375	16.173
683.4308	1.579
861.4858	2.281
1391.2255	14.365
650.4736	11.095
1102.8074	12.778
1177.3203	12.932
1329.067	14.415
697.5554	5.496
917.79	12.805
923.0173	2.934
910.6636	13.219
873.4651	1.905
186.0857	14.462
664.4596	3.597
772.6065	3.228
674.5934	15.129
1376.0679	13.659
850.4637	1.776
1325.2723	15.49
771.4955	1.905
673.6432	12.885
1317.862	15.222
573.4911	13.333
778.6224	9.395
288.3015	8.175
978.8199	15.271
1066.7921	12.684
900.7827	13.806
1399.8805	13.428
938.4369	1.729
919.7067	13.659
1347.1764	14.766
732.5144	2.375
895.7142	14.273
890.8183	14.699
474.2393	1.913
666.5653	3.028
790.5145	4.227
428.8176	2.913
904.829	15.271
574.5432	4.191
786.491	1.729
768.7352	7.982
565.4292	1.767
814.5221	2.366
1281.9742	12.258
1367.2216	14.317
923.0136	6.988
936.3967	2.328
917.8205	12.778
706.5017	3.205
1376.862	13.286
461.2884	1.673
1211.351	13.613
916.5333	1.72
820.5813	2.234
1092.9872	15.631
664.4558	8.8
882.8274	14.459
647.5103	11.215
766.6943	13.428
890.4329	2.84
890.5597	1.681
786.6612	7.451
684.6307	13.665
211.0924	4.285
531.4218	11.951
1177.8246	12.944
850.8465	14.507
685.438	2.611
1115.8208	13.286
694.5744	14.648
961.8979	15.444
773.5903	6.646
680.4489	2.226
1056.906	14.365
1210.3292	13.068
1250.8428	13.085
884.4218	3.158
1065.7922	12.684
1329.2149	15.28
954.8519	15.857
832.6177	3.774
681.5216	11.719
1216.7719	4.086
430.2882	1.587
725.644	12.592
826.4894	4.793
903.8177	15.456
607.5696	13.286
757.6644	14.368
680.4828	0.267
721.5535	12.794
893.6953	13.899
877.7217	11.951
695.7241	11.52
741.6851	13.381
666.6896	11.49
759.6123	6.422
802.5232	4.779
716.7748	14.365
799.5648	6.86
875.5956	1.776
1244.4366	13.068
1306.0914	12.199
732.4566	5.376
833.5282	1.635
592.5006	9.89
698.56	14.176
806.5534	2.328
911.4786	1.626
1288.347	13.18
865.8005	14.604
1138.8889	13.411
764.6025	13.008
907.4681	1.579
641.59	6.445
782.5092	2.366
942.3997	2.319
704.5975	12.187
752.5846	8.83
475.4154	12.853
1105.3088	13.286
673.444	1.626
838.5247	4.826
792.4982	1.579
903.8175	15.987
993.6055	1.532
910.6638	12.735
729.6852	14.176
932.8827	16.5
549.5092	13.133
822.5967	2.234
922.4391	1.813
773.6644	13.712
538.5406	12.092
482.7426	1.776
904.7347	13.708
459.3118	1.72
767.6925	13.411
371.1015	16.17
686.4414	4.858
848.4456	1.858
1287.8495	13.239
770.526	3.986
684.5171	1.913
1324.9038	11.673
972.8757	15.379
736.5345	1.813
457.3196	1.217
590.4265	14.459
745.6256	12.853
703.4139	6.718
725.6584	13.522
756.5564	11.951
879.2623	4.029
953.8143	16.5
659.4833	2.934
846.5499	1.905
1486.4425	12.794
1295.1473	14.557
672.442	1.776
810.5035	1.913
911.6652	13.428
834.5081	2.226
632.4546	1.681
793.534	5.052
1428.8883	15.536
1243.4259	13.068
683.5455	4.029
940.8155	14.176
743.5244	12.093
767.5344	5.052
723.5705	7.38
681.4879	10.65
732.6136	12.187
868.5089	2.226
600.5584	11.098
923.0175	18.032
903.5432	1.72
1092.051	15.583
1055.9018	14.368
905.7587	14.707
775.4826	1.813
699.5828	13.428
1102.3063	12.789
1468.3949	12.735
1320.2997	15.503
710.6695	15.033
792.7092	13.522
1175.9027	13.459
1238.0984	14.707
796.7398	13.901
899.7823	13.363
775.4932	1.729
728.6386	12.837
728.4844	2.234
991.8398	13.02
1191.4266	8.356
721.5631	12.092
923.0145	16.818
686.4409	3.356
883.5786	1.635
302.1434	16.085
1396.1818	14.365
819.5534	1.858
792.5024	1.821
923.0132	0.337
1298.5508	11.251
550.628	12.592
804.4596	1.635
898.7821	13.363
186.0874	13.506
636.5932	6.57
590.4295	13.618
686.4921	6.718
755.4458	2.319
1305.3007	15.08
707.495	7.709
589.4604	0.291
1322.858	11.614
746.6259	6.375
615.9575	3.007
739.4958	1.858
835.4634	1.532
1377.1346	14.176
1098.3118	10.023
1374.8602	13.267
923.0144	4.731
843.5033	3.122
955.8389	15.857
856.7273	13.286
678.4809	14.317
895.4421	2.328
900.717	13.712
974.9112	16.467
816.4656	1.532
1117.0591	15.583
575.5143	12.778
1359.3705	13.428
506.5305	9.878
1370.2336	15.444
931.8689	16.17
478.7949	1.587
713.482	1.729
919.3926	5.355
495.2634	2.319
894.4617	2.319
916.6887	13.428
165.1108	0.935
1361.1628	13.665
569.4358	12.789
1213.8368	13.038
757.5385	10.196
664.606	14.226
803.602	4.746
589.4626	0.544
820.5355	4.086
1360.1743	13.708
548.5034	10.208
662.578	12.686
288.3006	19.344
854.7299	14.226
877.8627	14.602
1273.1506	13.02
874.7846	16.17
839.528	4.191
634.4541	10.115
796.4737	1.913
970.8153	15.631
753.6802	13.899
421.8666	4.544
689.4952	4.779
904.6924	3.217
726.6087	12.104
1330.183	15.975
1043.3356	9.693
862.5453	1.821
848.5115	2.281
1156.3862	11.49
590.4284	16.312
1350.2794	15.271
888.5561	2.328
892.74	13.02
753.4464	2.319
1364.4285	13.665
789.6064	3.075
548.5055	10.696
722.5081	15.798
532.3388	1.767
876.7999	15.654
1339.2036	15.222
568.5669	11.443
751.6731	14.176
872.8283	14.179
1275.9612	12.363
1362.8632	13.333
815.4886	1.673
876.4957	2.375
686.395	2.328
1354.2312	15.271
793.706	10.639
818.6814	12.187
896.8434	14.459
781.5212	2.319
807.4948	1.913
1316.111	13.659
847.5032	2.272
698.559	11.764
470.3143	1.635
548.5084	11.058
620.5321	13.175
976.8906	15.654
1344.01	13.286
1213.3348	13.085
944.4782	2.84
1353.3954	15.339
461.2732	1.776
1026.8367	13.115
707.4946	3.17
591.4963	9.644
1261.1605	14.766
753.052	4.329
916.804	12.853
624.6284	13.038
697.6086	12.199
1368.3978	12.778
201.0769	8.219
913.8015	14.179
766.5388	16.1
894.8002	13.333
838.7762	14.27
1103.3011	12.789
1215.8264	13.038
1324.3624	12.363
846.5467	2.272
288.3005	0.367
870.5422	2.281
784.5851	6.356
1361.0265	12.991
1323.8592	11.673
686.5289	3.24
1345.9414	13.314
353.3215	13.428
698.5586	15.881
1151.3987	8.356
780.7065	13.613
624.6371	7.498
960.8962	15.442
586.5401	9.901
1369.2255	15.444
1291.1937	14.557
531.4106	14.554
700.6248	14.222
719.4978	2.234
1307.0948	12.199
607.4697	9.89
1066.2918	12.684
1490.4185	12.093
797.5487	3.774
841.5396	2.234
1233.0839	12.187
1378.2091	14.222
550.6309	8.286
717.9848	12.092
635.5026	12.735
480.2656	1.54
483.2924	1.673
1274.9135	12.092
565.5841	9.866
624.6234	6.122
680.5302	11.719
896.6041	1.729
914.5421	1.776
317.3249	11.998
849.59	1.767
722.5086	16.085
1222.9669	7.521
282.2795	9.237
663.5793	12.636
931.8401	14.759
531.4086	9.889
685.6146	12.246
839.5074	4.826
864.6276	1.54
1299.4169	11.271
816.4337	1.813
1089.1127	15.631
381.3524	14.176
531.4108	14.317
915.5223	1.72
1287.1631	12.64
678.4784	7.943
661.5376	6.86
1433.371	12.731
790.6702	8.969
634.4531	11.13
849.8117	14.176
793.4205	2.234
690.755	14.412
678.4783	0.813
1103.8024	12.789
797.5166	12.64
1354.871	15.332
1217.142	12.199
595.5902	12.686
1117.1405	16.085
590.4264	8.275
494.2658	2.281
680.5626	5.564
466.2706	1.767
877.8053	15.327
695.6995	15.08
846.5968	2.281
927.8298	14.462
794.6131	8.892
458.3472	15.765
731.5288	2.008
830.7308	14.462
910.8735	15.431
949.3788	2.819
953.8417	12.932
206.1408	17.179
1324.8645	13.286
553.3888	8.892
786.4436	1.821
879.6098	1.913
549.5073	14.604
723.512	0.725
594.4483	2.913
783.4181	2.96
1289.3492	13.175
692.5226	6.422
1288.8477	13.18
764.5745	12.363
897.788	15.544
872.8367	13.854
1347.9176	13.363
698.6125	6.813
778.6182	12.949
837.5807	4.227
569.4338	12.305
934.8816	15.398
743.5435	4.591
820.5294	3.904
923.0168	18.972
442.7749	1.626
903.7449	14.766
755.5393	5.712
1257.3435	13.068
699.2569	9.283
657.4474	1.729
935.882	15.456
923.0154	19.051
812.027	4.273
785.5525	3.727
903.7597	13.18
574.4897	5.603
810.738	13.804
706.593	5.603
590.4654	7.356
1314.9814	5.355
590.4259	6.602
461.3598	3.868
531.4084	16.129
595.5891	11.207
621.4856	11.13
802.5573	3.727
1115.0509	15.631
464.2918	2.819
623.4417	1.952
725.5194	2.913
791.6374	10.035
930.3623	3.007
634.45	9.066
886.4851	2.819
898.7365	14.459
836.3851	2.328
1326.3636	13.239
685.4369	12.735
831.5127	1.54
729.5932	12.317
1101.8849	13.381
1233.7476	4.077
1382.1578	14.273
707.492	16.248
846.4949	3.122
1233.3298	12.092
822.5754	2.281
552.635	9.119
935.8194	16.136
706.5845	13.806
499.7393	1.579
914.5981	1.729
722.5072	15.444
906.4773	1.813
594.446	3.054
683.545	4.089
549.5226	12.305
663.4565	16.216
1435.8854	13.522
899.8528	14.179
1362.032	12.991
959.3694	2.96
930.4952	4.858
693.5699	12.901
641.6018	11.998
761.2046	4.837
1124.0372	16.129
903.4371	3.075
668.6484	9.645
552.5537	8.393
710.7024	14.32
661.6392	11.52
866.5774	2.328
664.458	7.982
875.7919	16.016
785.4117	2.96
850.5809	2.319
620.4566	1.776
808.566	3.158
422.331	5.403
735.5215	1.767
1327.2706	15.269
685.5922	14.179
937.5265	1.729
1244.1648	12.592
1338.064	12.104
923.7493	14.554
1023.2846	8.539
670.6932	12.885
1244.1549	12.636
476.305	1.626
910.6628	13.566
874.8273	14.415
752.6742	14.226
369.3896	12.092
839.497	5.403
928.42	2.366
791.5182	4.238
638.4706	1.635
1456.1464	15.813
782.706	13.363
870.5372	2.319
894.7572	15.327
812.7632	14.273
815.7108	14.32
663.4547	0.844
870.5956	1.767
873.5104	4.837
923.0147	3.691
1361.2184	14.459
1362.2663	14.27
1000.8841	15.176
986.8323	15.269
836.5192	5.376
768.5327	6.693
668.6578	13.755
186.0863	13.806
901.7236	15.957
1327.1948	15.631
461.3598	19.455
740.4505	1.729
791.5577	2.611
740.4702	1.635
958.8814	15.222
901.9642	14.27
698.6654	15.269
879.8197	12.731
720.6531	12.092
840.7943	14.602
479.2764	1.673
595.5912	9.153
770.5324	4.544
1081.3594	9.693
1424.9025	15.503
874.4429	5.355
950.9037	15.881
1488.1327	14.807
